period,balance,item,normalized
2022-11-24 00:00:00+00:00,47989.3534205271,Others assets,8.976480049697235e-06
2022-11-24 00:00:00+00:00,-75420618.33797887,Equity,-0.014107539018375479
2022-11-24 00:00:00+00:00,-1168506.5452943305,DSR,-0.00021857089008597833
2022-11-25 00:00:00+00:00,1657323664.4120505,Crypto-Loans,0.31063115310328304
2022-11-25 00:00:00+00:00,3240717489.6770844,Stablecoins,0.6074056820141366
2022-11-25 00:00:00+00:00,-75466580.96595085,Equity,-0.014144654764542885
2022-11-25 00:00:00+00:00,437253586.5282533,Real-World Assets,0.08195417026764196
2022-11-25 00:00:00+00:00,47989.3534205271,Others assets,8.994614938408963e-06
2022-11-25 00:00:00+00:00,-5258707642.459558,DAI,-0.9856363327737577
2022-11-25 00:00:00+00:00,-1168506.5452943305,DSR,-0.0002190124616981679
2022-11-26 00:00:00+00:00,1660163442.521582,Crypto-Loans,0.3103586143748558
2022-11-26 00:00:00+00:00,-5272513489.645804,DAI,-0.9856680005155184
2022-11-26 00:00:00+00:00,437253586.5282533,Real-World Assets,0.08174220306840702
2022-11-26 00:00:00+00:00,3251712886.213922,Stablecoins,0.6078902112055733
2022-11-26 00:00:00+00:00,47989.3534205271,Others assets,8.971351163905911e-06
2022-11-26 00:00:00+00:00,-1168276.601381978,DSR,-0.0002184030185972264
2022-11-26 00:00:00+00:00,-75496138.36998512,Equity,-0.014113596465883128
2022-11-27 00:00:00+00:00,-1168276.601381978,DSR,-0.00022161789933975438
2022-11-27 00:00:00+00:00,-5194895309.045569,DAI,-0.985453089036234
2022-11-27 00:00:00+00:00,437253586.5282533,Real-World Assets,0.08294544392187282
2022-11-27 00:00:00+00:00,47989.3534205271,Others assets,9.103408972797675e-06
2022-11-27 00:00:00+00:00,-75516935.88364112,Equity,-0.014325293064425173
2022-11-27 00:00:00+00:00,1568096748.171935,Crypto-Loans,0.29746235341894
2022-11-27 00:00:00+00:00,3266182197.4769897,Stablecoins,0.6195830992502144
2022-11-28 00:00:00+00:00,47989.3534205271,Others assets,9.08982354088221e-06
2022-11-28 00:00:00+00:00,3274885482.5905695,Stablecoins,0.6203069854367333
2022-11-28 00:00:00+00:00,437275605.9753337,Real-World Assets,0.08282583143426865
2022-11-28 00:00:00+00:00,-75545608.26724748,Equity,-0.01430934570883721
2022-11-28 00:00:00+00:00,1567250221.228909,Crypto-Loans,0.29685809330545704
2022-11-28 00:00:00+00:00,-1168276.601381978,DSR,-0.00022128716885277684
2022-11-28 00:00:00+00:00,-5202745414.279597,DAI,-0.9854693671223087
2022-11-29 00:00:00+00:00,-5183020649.516673,DAI,-0.9854507947868348
2022-11-29 00:00:00+00:00,537331476.4818798,Real-World Assets,0.10216315279631968
2022-11-29 00:00:00+00:00,-1168276.601381978,DSR,-0.0002221251241725405
2022-11-29 00:00:00+00:00,-75353891.17483501,Equity,-0.014327080088991443
2022-11-29 00:00:00+00:00,47989.3534205271,Others assets,9.124244271335236e-06
2022-11-29 00:00:00+00:00,3167238766.9010286,Stablecoins,0.6021889880784765
2022-11-29 00:00:00+00:00,1554924584.5565674,Crypto-Loans,0.2956387348809325
2022-11-30 00:00:00+00:00,3229343403.4492173,Stablecoins,0.6124186976995426
2022-11-30 00:00:00+00:00,-5196537233.049315,DAI,-0.9854809994539783
2022-11-30 00:00:00+00:00,536815684.83196044,Real-World Assets,0.1018027262936291
2022-11-30 00:00:00+00:00,-75391815.24972945,Equity,-0.01429744426161951
2022-11-30 00:00:00+00:00,-1168287.853083099,DSR,-0.0002215562844010799
2022-11-30 00:00:00+00:00,1506890258.5175364,Crypto-Loans,0.2857694752164653
2022-11-30 00:00:00+00:00,47989.3534205271,Others assets,9.100790363097246e-06
2022-12-01 00:00:00+00:00,-5202085192.539525,DAI,-0.9854929021917506
2022-12-01 00:00:00+00:00,1507094191.8029716,Crypto-Loans,0.2855067869873138
2022-12-01 00:00:00+00:00,-75409796.60310136,Equity,-0.01428577513775796
2022-12-01 00:00:00+00:00,537058450.9264919,Real-World Assets,0.10174137328800253
2022-12-01 00:00:00+00:00,3234462644.912832,Stablecoins,0.6127427485303978
2022-12-01 00:00:00+00:00,-1168287.853083099,DSR,-0.00022132267049017288
2022-12-01 00:00:00+00:00,47989.3534205271,Others assets,9.091194285807831e-06
2022-12-02 00:00:00+00:00,-5229577364.7231045,DAI,-0.9855636028824583
2022-12-02 00:00:00+00:00,-75433850.67349625,Equity,-0.014216226754875577
2022-12-02 00:00:00+00:00,536499850.4327822,Real-World Assets,0.10110850048901213
2022-12-02 00:00:00+00:00,1507265609.5436919,Crypto-Loans,0.28405854260105395
2022-12-02 00:00:00+00:00,-1168263.4602247234,DSR,-0.00022017036266485564
2022-12-02 00:00:00+00:00,47989.3534205271,Others assets,9.044050170512884e-06
2022-12-02 00:00:00+00:00,3262366029.5269375,Stablecoins,0.6148239128597633
2022-12-03 00:00:00+00:00,47989.3534205271,Others assets,9.045582671163706e-06
2022-12-03 00:00:00+00:00,-5228661313.351328,DAI,-0.9855579372987382
2022-12-03 00:00:00+00:00,3260693384.8860183,Stablecoins,0.6146128146349827
2022-12-03 00:00:00+00:00,536729588.1841492,Real-World Assets,0.10116893677301907
2022-12-03 00:00:00+00:00,-75450930.27083495,Equity,-0.014221855031060125
2022-12-03 00:00:00+00:00,1507809544.658806,Crypto-Loans,0.28420920300932717
2022-12-03 00:00:00+00:00,-1168263.4602247234,DSR,-0.00022020767020049668
2022-12-04 00:00:00+00:00,47989.3534205271,Others assets,9.050534685327072e-06
2022-12-04 00:00:00+00:00,-75486009.33570446,Equity,-0.01423625652471257
2022-12-04 00:00:00+00:00,3257614354.3201976,Stablecoins,0.6143685964433748
2022-12-04 00:00:00+00:00,536729588.1841492,Real-World Assets,0.10122432181851644
2022-12-04 00:00:00+00:00,-1168263.4602247234,DSR,-0.00022032822313128696
2022-12-04 00:00:00+00:00,-5225723441.78578,DAI,-0.985543415252155
2022-12-04 00:00:00+00:00,1507985782.7239482,Crypto-Loans,0.28439803120342355
2022-12-05 00:00:00+00:00,47989.3534205271,Others assets,9.051230982067058e-06
2022-12-05 00:00:00+00:00,536729588.1841492,Real-World Assets,0.10123210944297623
2022-12-05 00:00:00+00:00,3255702537.8154035,Stablecoins,0.6140552763952088
2022-12-05 00:00:00+00:00,-5225278800.785867,DAI,-0.985535374006124
2022-12-05 00:00:00+00:00,-75522746.88865551,Equity,-0.014244280819941483
2022-12-05 00:00:00+00:00,1509489695.7817798,Crypto-Loans,0.284703562930833
2022-12-05 00:00:00+00:00,-1168263.4602247234,DSR,-0.00022034517393351325
2022-12-06 00:00:00+00:00,3335238754.0900106,Stablecoins,0.6337059678366164
2022-12-06 00:00:00+00:00,-1167220.6090819868,DSR,-0.0002217756269622619
2022-12-06 00:00:00+00:00,-74118408.36509864,Equity,-0.014082733252579256
2022-12-06 00:00:00+00:00,-5187784191.049837,DAI,-0.9856954911204573
2022-12-06 00:00:00+00:00,1292055272.95804,Crypto-Loans,0.24549461001680997
2022-12-06 00:00:00+00:00,47989.3534205271,Others assets,9.118129734465131e-06
2022-12-06 00:00:00+00:00,635727803.6225524,Real-World Assets,0.12079030401683907
2022-12-07 00:00:00+00:00,47989.3534205271,Others assets,9.13560102144949e-06
2022-12-07 00:00:00+00:00,3321820163.088344,Stablecoins,0.632365754317514
2022-12-07 00:00:00+00:00,-74148128.86365557,Equity,-0.014115375046825127
2022-12-07 00:00:00+00:00,1295277470.9528408,Crypto-Loans,0.2465784042348807
2022-12-07 00:00:00+00:00,635858892.4388723,Real-World Assets,0.121046705846584
2022-12-07 00:00:00+00:00,-1167220.6090819868,DSR,-0.00022220057217993612
2022-12-07 00:00:00+00:00,-5177689166.360734,DAI,-0.9856624243809939
2022-12-08 00:00:00+00:00,1325281280.4104617,Crypto-Loans,0.25205217095583765
2022-12-08 00:00:00+00:00,-73432501.7424107,Equity,-0.013965957081322736
2022-12-08 00:00:00+00:00,-1167096.2332711092,DSR,-0.0002219673239625438
2022-12-08 00:00:00+00:00,3297515588.9161534,Stablecoins,0.6271468368508263
2022-12-08 00:00:00+00:00,-5183364558.352352,DAI,-0.9858120755947137
2022-12-08 00:00:00+00:00,635119297.648004,Real-World Assets,0.12079186520958467
2022-12-08 00:00:00+00:00,47989.3534205271,Others assets,9.126983751452773e-06
2022-12-09 00:00:00+00:00,3292584879.248513,Stablecoins,0.6266927591261082
2022-12-09 00:00:00+00:00,47989.3534205271,Others assets,9.13403341348399e-06
2022-12-09 00:00:00+00:00,-1167096.2332711092,DSR,-0.0002221387710318629
2022-12-09 00:00:00+00:00,-5179290388.5964365,DAI,-0.9857980592699703
2022-12-09 00:00:00+00:00,-73448566.10321699,Equity,-0.013979801958996738
2022-12-09 00:00:00+00:00,635884139.8144739,Real-World Assets,0.12103074049098397
2022-12-09 00:00:00+00:00,1325389042.5165226,Crypto-Loans,0.25226736634949437
2022-12-10 00:00:00+00:00,-1167096.2332711092,DSR,-0.0002218675603606323
2022-12-10 00:00:00+00:00,-73462254.69433059,Equity,-0.013965336159076098
2022-12-10 00:00:00+00:00,635884139.8144739,Real-World Assets,0.12088297327225118
2022-12-10 00:00:00+00:00,3297854242.94812,Stablecoins,0.6269293434844743
2022-12-10 00:00:00+00:00,47989.3534205271,Others assets,9.122881612645231e-06
2022-12-10 00:00:00+00:00,-5185699069.207652,DAI,-0.9858127962805622
2022-12-10 00:00:00+00:00,1326542048.0192447,Crypto-Loans,0.2521785603616618
2022-12-11 00:00:00+00:00,-1167096.2332711092,DSR,-0.00022206006535754462
2022-12-11 00:00:00+00:00,-73489537.33489725,Equity,-0.01398264427428083
2022-12-11 00:00:00+00:00,47989.3534205271,Others assets,9.13079714700194e-06
2022-12-11 00:00:00+00:00,1327641053.6334162,Crypto-Loans,0.2526064695752573
2022-12-11 00:00:00+00:00,-5181111581.180109,DAI,-0.9857952956603606
2022-12-11 00:00:00+00:00,3292195031.946972,Stablecoins,0.6263965413673873
2022-12-11 00:00:00+00:00,635884139.8144739,Real-World Assets,0.12098785826020843
2022-12-12 00:00:00+00:00,-73512546.041302,Equity,-0.014021362677116391
2022-12-12 00:00:00+00:00,3274491597.783226,Stablecoins,0.6245578033699644
2022-12-12 00:00:00+00:00,1332476463.1200707,Crypto-Loans,0.25414894129270066
2022-12-12 00:00:00+00:00,-5168216288.483671,DAI,-0.98575602229715
2022-12-12 00:00:00+00:00,635879931.6921961,Real-World Assets,0.12128410212247315
2022-12-12 00:00:00+00:00,-1167147.4239345666,DSR,-0.0002226150257325359
2022-12-12 00:00:00+00:00,47989.3534205271,Others assets,9.153214861739117e-06
2022-12-13 00:00:00+00:00,-1550046.644928388,DSR,-0.0002956330065178342
2022-12-13 00:00:00+00:00,-73481034.43953708,Equity,-0.014014687367298218
2022-12-13 00:00:00+00:00,-5168113665.119234,DAI,-0.9856896796261829
2022-12-13 00:00:00+00:00,1331825360.4294076,Crypto-Loans,0.25401270132656834
2022-12-13 00:00:00+00:00,635283242.37917,Real-World Assets,0.12116454401514402
2022-12-13 00:00:00+00:00,3275988154.041707,Stablecoins,0.624813601877706
2022-12-13 00:00:00+00:00,47989.3534205271,Others assets,9.15278058178229e-06
2022-12-14 00:00:00+00:00,-1730328.5086130667,DSR,-0.00033063686127224887
2022-12-14 00:00:00+00:00,-5158079353.830055,DAI,-0.9856227642637362
2022-12-14 00:00:00+00:00,-73510347.23994415,Equity,-0.014046598874990476
2022-12-14 00:00:00+00:00,47989.3534205271,Others assets,9.169963455185666e-06
2022-12-14 00:00:00+00:00,1333049345.4813478,Crypto-Loans,0.25472345240630806
2022-12-14 00:00:00+00:00,635283242.37917,Real-World Assets,0.12139201095835186
2022-12-14 00:00:00+00:00,3264939452.36468,Stablecoins,0.6238753666718849
2022-12-15 00:00:00+00:00,1312579181.8721755,Crypto-Loans,0.2519053184808089
2022-12-15 00:00:00+00:00,47989.3534205271,Others assets,9.209938359561177e-06
2022-12-15 00:00:00+00:00,-5135247859.777704,DAI,-0.9855376844771341
2022-12-15 00:00:00+00:00,3262694913.7590895,Stablecoins,0.6261642822826957
2022-12-15 00:00:00+00:00,-73526903.69017328,Equity,-0.014111010098882245
2022-12-15 00:00:00+00:00,635283192.3793682,Real-World Assets,0.1219211892981358
2022-12-15 00:00:00+00:00,-1830513.8961707302,DSR,-0.0003513054239826726
2022-12-16 00:00:00+00:00,1303981465.0490453,Crypto-Loans,0.2498372754473959
2022-12-16 00:00:00+00:00,-1850620.5578603775,DSR,-0.0003545709892781233
2022-12-16 00:00:00+00:00,3279422631.5501366,Stablecoins,0.6283233598540444
2022-12-16 00:00:00+00:00,-73567721.51242691,Equity,-0.014095261011126571
2022-12-16 00:00:00+00:00,-5143904766.196644,DAI,-0.9855501679995942
2022-12-16 00:00:00+00:00,635871022.3143343,Real-World Assets,0.12183017014355212
2022-12-16 00:00:00+00:00,47989.3534205271,Others assets,9.194555007433107e-06
2022-12-17 00:00:00+00:00,-73585386.00652911,Equity,-0.014074584233666025
2022-12-17 00:00:00+00:00,-1850620.5578603775,DSR,-0.00035396586658998855
2022-12-17 00:00:00+00:00,-5152809800.549029,DAI,-0.985571449899743
2022-12-17 00:00:00+00:00,47989.3534205271,Others assets,9.17886327288475e-06
2022-12-17 00:00:00+00:00,635871022.3143343,Real-World Assets,0.1216222507077199
2022-12-17 00:00:00+00:00,1304110725.2712917,Crypto-Loans,0.24943561825210098
2022-12-17 00:00:00+00:00,3288216070.174378,Stablecoins,0.6289329521769063
2022-12-18 00:00:00+00:00,-1850620.5578603775,DSR,-0.0003539288627270984
2022-12-18 00:00:00+00:00,-73598564.30990838,Equity,-0.014075633199854663
2022-12-18 00:00:00+00:00,1301989141.9412599,Crypto-Loans,0.24900379190809105
2022-12-18 00:00:00+00:00,-5153343244.212313,DAI,-0.9855704379374173
2022-12-18 00:00:00+00:00,3290884275.471072,Stablecoins,0.6293774939637535
2022-12-18 00:00:00+00:00,635871022.3143343,Real-World Assets,0.121609536224448
2022-12-18 00:00:00+00:00,47989.3534205271,Others assets,9.177903707485664e-06
2022-12-19 00:00:00+00:00,-5155910406.547624,DAI,-0.9855658654174999
2022-12-19 00:00:00+00:00,1309554306.062499,Crypto-Loans,0.25032475764642226
2022-12-19 00:00:00+00:00,47989.3534205271,Others assets,9.173291408373735e-06
2022-12-19 00:00:00+00:00,-1850794.6052463432,DSR,-0.00035378426756857645
2022-12-19 00:00:00+00:00,3286298872.5566263,Stablecoins,0.6281846923171335
2022-12-19 00:00:00+00:00,635520279.8101512,Real-World Assets,0.12148137674503595
2022-12-19 00:00:00+00:00,-73660246.62982121,Equity,-0.01408035031493049
2022-12-20 00:00:00+00:00,-5176283802.50908,DAI,-0.9856165449772781
2022-12-20 00:00:00+00:00,1310071972.1846519,Crypto-Loans,0.24945089182905952
2022-12-20 00:00:00+00:00,47989.3534205271,Others assets,9.137655993882395e-06
2022-12-20 00:00:00+00:00,635520279.8101512,Real-World Assets,0.12100945897631268
2022-12-20 00:00:00+00:00,-1854722.2452442488,DSR,-0.00035315778674346166
2022-12-20 00:00:00+00:00,3306182923.4388604,Stablecoins,0.629530511538634
2022-12-20 00:00:00+00:00,-73684640.03275356,Equity,-0.01403029723597726
2022-12-21 00:00:00+00:00,635766597.9484311,Real-World Assets,0.12097882412767126
2022-12-21 00:00:00+00:00,1309658914.3007686,Crypto-Loans,0.24921251914099643
2022-12-21 00:00:00+00:00,47989.3534205271,Others assets,9.131803347639104e-06
2022-12-21 00:00:00+00:00,-2021017.7406758466,DSR,-0.0003845756455232316
2022-12-21 00:00:00+00:00,3309715598.9088416,Stablecoins,0.6297995249279846
2022-12-21 00:00:00+00:00,-5178983065.939764,DAI,-0.9854988977343782
2022-12-21 00:00:00+00:00,-74185016.83101577,Equity,-0.0141165266200974
2022-12-22 00:00:00+00:00,47989.3534205271,Others assets,9.14790849205699e-06
2022-12-22 00:00:00+00:00,635456918.2110134,Real-World Assets,0.12113315400395418
2022-12-22 00:00:00+00:00,-74232139.31763868,Equity,-0.014150405647201691
2022-12-22 00:00:00+00:00,1309998999.6444087,Crypto-Loans,0.24971686674793342
2022-12-22 00:00:00+00:00,-5169684038.552635,DAI,-0.9854643404571982
2022-12-22 00:00:00+00:00,-2021017.7406758466,DSR,-0.00038525389559881555
2022-12-22 00:00:00+00:00,3300433288.4021134,Stablecoins,0.6291408313396203
2022-12-23 00:00:00+00:00,-2021017.7406758466,DSR,-0.00038604882007066464
2022-12-23 00:00:00+00:00,640222975.3933852,Real-World Assets,0.12229349562765089
2022-12-23 00:00:00+00:00,3285580876.8094583,Stablecoins,0.6276019231354538
2022-12-23 00:00:00+00:00,47989.3534205271,Others assets,9.16678408659256e-06
2022-12-23 00:00:00+00:00,-5158864479.557891,DAI,-0.9854310059503917
2022-12-23 00:00:00+00:00,1309283290.5907724,Crypto-Loans,0.2500954144528087
2022-12-23 00:00:00+00:00,-74249634.8484639,Equity,-0.014182945229536528
2022-12-24 00:00:00+00:00,640222975.3933852,Real-World Assets,0.12219704366702398
2022-12-24 00:00:00+00:00,-5163177021.243391,DAI,-0.9854769231575631
2022-12-24 00:00:00+00:00,3288491270.0511284,Stablecoins,0.6276624344481729
2022-12-24 00:00:00+00:00,-74069058.76272333,Equity,-0.014137293342905206
2022-12-24 00:00:00+00:00,-2021222.8750816043,DSR,-0.00038578349953057066
2022-12-24 00:00:00+00:00,1310505068.0832677,Crypto-Loans,0.25013136233049016
2022-12-24 00:00:00+00:00,47989.3534205271,Others assets,9.15955431289726e-06
2022-12-25 00:00:00+00:00,-2717024.0049881083,DSR,-0.0005194517297586742
2022-12-25 00:00:00+00:00,-74985629.20632407,Equity,-0.014336058395788108
2022-12-25 00:00:00+00:00,47989.3534205271,Others assets,9.17480029566476e-06
2022-12-25 00:00:00+00:00,640222975.3933852,Real-World Assets,0.12240043937366486
2022-12-25 00:00:00+00:00,3278146545.3258004,Stablecoins,0.6267294253733919
2022-12-25 00:00:00+00:00,-5152858435.208539,DAI,-0.9851444898744521
2022-12-25 00:00:00+00:00,1312143578.3472507,Crypto-Loans,0.2508609604526475
2022-12-26 00:00:00+00:00,3266163386.748637,Stablecoins,0.6258541415655418
2022-12-26 00:00:00+00:00,47989.3534205271,Others assets,9.195601086933871e-06
2022-12-26 00:00:00+00:00,1312295013.4305425,Crypto-Loans,0.2514587213987775
2022-12-26 00:00:00+00:00,-5141697154.779082,DAI,-0.9852392786135604
2022-12-26 00:00:00+00:00,640222975.3933852,Real-World Assets,0.12267794143459385
2022-12-26 00:00:00+00:00,-75015114.11154176,Equity,-0.014374210438215676
2022-12-26 00:00:00+00:00,-2017096.035356186,DSR,-0.00038651094822289057
2022-12-27 00:00:00+00:00,3251268651.644048,Stablecoins,0.6245725136567852
2022-12-27 00:00:00+00:00,47989.3534205271,Others assets,9.218810964595709e-06
2022-12-27 00:00:00+00:00,-2024350.4899005292,DSR,-0.0003888800986532382
2022-12-27 00:00:00+00:00,640222975.3933852,Real-World Assets,0.12298758296705972
2022-12-27 00:00:00+00:00,-5128570175.55705,DAI,-0.9852043338200194
2022-12-27 00:00:00+00:00,1314050736.2942522,Crypto-Loans,0.25243068456519036
2022-12-27 00:00:00+00:00,-74995826.6381503,Equity,-0.01440678608132631
2022-12-28 00:00:00+00:00,640192204.555704,Real-World Assets,0.1239996998427998
2022-12-28 00:00:00+00:00,1315571410.4478238,Crypto-Loans,0.2548148178881874
2022-12-28 00:00:00+00:00,-75038686.08742186,Equity,-0.014534345287593651
2022-12-28 00:00:00+00:00,-2024350.4899005292,DSR,-0.00039209920292375075
2022-12-28 00:00:00+00:00,-5085789820.06108,DAI,-0.9850735555094816
2022-12-28 00:00:00+00:00,47989.3534205271,Others assets,9.295123210575773e-06
2022-12-28 00:00:00+00:00,3207041252.2814593,Stablecoins,0.6211761871458022
2022-12-29 00:00:00+00:00,-74837886.46777862,Equity,-0.01450268384189328
2022-12-29 00:00:00+00:00,-5083416183.481823,DAI,-0.9851050213389188
2022-12-29 00:00:00+00:00,47989.3534205271,Others assets,9.299760499442157e-06
2022-12-29 00:00:00+00:00,1315226115.6209416,Crypto-Loans,0.25487502969053405
2022-12-29 00:00:00+00:00,3204842020.952525,Stablecoins,0.6210599041048573
2022-12-29 00:00:00+00:00,-2024350.4899005292,DSR,-0.0003922948191869292
2022-12-29 00:00:00+00:00,640162294.5126202,Real-World Assets,0.12405576644410919
2022-12-30 00:00:00+00:00,47989.3534205271,Others assets,9.328565005864323e-06
2022-12-30 00:00:00+00:00,639568366.4464713,Real-World Assets,0.12432455652837238
2022-12-30 00:00:00+00:00,-74871240.63446149,Equity,-0.014554087220302726
2022-12-30 00:00:00+00:00,-5067449052.490059,DAI,-0.9850524028906548
2022-12-30 00:00:00+00:00,1315708426.967464,Crypto-Loans,0.25575821958208556
2022-12-30 00:00:00+00:00,-2024350.4899005292,DSR,-0.00039350988904161306
2022-12-30 00:00:00+00:00,3189019860.84707,Stablecoins,0.6199078953245363
2022-12-31 00:00:00+00:00,3183945518.8255925,Stablecoins,0.6195732137168584
2022-12-31 00:00:00+00:00,47989.3534205271,Others assets,9.338387779297542e-06
