,dt,maturity,outflow,outflow_dai_only,outflow_surplus_buffer,total_period
4191,2022-04-22 00:00:00+00:00,1-year,5388597522.163768,5319443203.565529,69154318.5982395,8767941550.511776
4192,2022-04-22 00:00:00+00:00,3-months,362584193.17734194,362584193.17734194,0.0,8767941550.511776
4193,2022-04-22 00:00:00+00:00,1-week,1078151047.518327,1078151047.518327,0.0,8767941550.511776
4194,2022-04-21 00:00:00+00:00,3-months,364002322.14568144,364002322.14568144,0.0,8769351138.37546
4195,2022-04-21 00:00:00+00:00,1-block,847273926.250513,847273926.250513,0.0,8769351138.37546
4196,2022-04-21 00:00:00+00:00,1-month,246712685.00985077,246712685.00985077,0.0,8769351138.37546
4197,2022-04-21 00:00:00+00:00,1-day,847273926.250513,847273926.250513,0.0,8769351138.37546
4198,2022-04-21 00:00:00+00:00,1-week,1081427197.1931605,1081427197.1931605,0.0,8769351138.37546
4199,2022-04-21 00:00:00+00:00,1-year,5382661081.52574,5313682244.88198,68978836.64375913,8769351138.37546
4200,2022-04-20 00:00:00+00:00,1-block,849544603.8241429,849544603.8241429,0.0,8794364256.84796
4201,2022-04-20 00:00:00+00:00,1-week,1083742508.2151437,1083742508.2151437,0.0,8794364256.84796
4202,2022-04-20 00:00:00+00:00,1-day,849544603.8241429,849544603.8241429,0.0,8794364256.84796
4203,2022-04-20 00:00:00+00:00,1-month,247184182.50178972,247184182.50178972,0.0,8794364256.84796
4204,2022-04-20 00:00:00+00:00,3-months,364697974.18296844,364697974.18296844,0.0,8794364256.84796
4205,2022-04-20 00:00:00+00:00,1-year,5399650384.299773,5330857404.024374,68792980.27539897,8794364256.84796
4206,2022-04-19 00:00:00+00:00,1-year,5343924194.160069,5280182604.158715,63741590.00135381,8767896549.15437
4207,2022-04-19 00:00:00+00:00,1-week,1098283580.901283,1098283580.901283,0.0,8767896549.15437
4208,2022-04-19 00:00:00+00:00,3-months,371354526.03768826,371354526.03768826,0.0,8767896549.15437
4209,2022-04-19 00:00:00+00:00,1-day,851319201.314892,851319201.314892,0.0,8767896549.15437
4210,2022-04-19 00:00:00+00:00,1-month,251695845.4255443,251695845.4255443,0.0,8767896549.15437
4211,2022-04-19 00:00:00+00:00,1-block,851319201.314892,851319201.314892,0.0,8767896549.15437
4212,2022-04-18 00:00:00+00:00,1-block,853838212.0979724,853838212.0979724,0.0,8790512652.376598
4213,2022-04-18 00:00:00+00:00,1-day,853838212.0979724,853838212.0979724,0.0,8790512652.376598
4214,2022-04-18 00:00:00+00:00,1-month,253298697.7681989,253298697.7681989,0.0,8790512652.376598
4215,2022-04-18 00:00:00+00:00,1-week,1104170199.656401,1104170199.656401,0.0,8790512652.376598
4216,2022-04-18 00:00:00+00:00,1-year,5351647940.606253,5282531069.213079,69116871.39317255,8790512652.376598
4217,2022-04-18 00:00:00+00:00,3-months,373719390.1498017,373719390.1498017,0.0,8790512652.376598
4218,2022-04-17 00:00:00+00:00,1-week,1104303049.9379137,1104303049.9379137,0.0,8811423458.966877
4219,2022-04-17 00:00:00+00:00,1-year,5369712139.372314,5301417040.406267,68295098.96604812,8811423458.966877
4220,2022-04-17 00:00:00+00:00,1-day,855378277.6278822,855378277.6278822,0.0,8811423458.966877
4221,2022-04-17 00:00:00+00:00,1-month,253150692.57254276,253150692.57254276,0.0,8811423458.966877
4222,2022-04-17 00:00:00+00:00,1-block,855378277.6278822,855378277.6278822,0.0,8811423458.966877
4223,2022-04-17 00:00:00+00:00,3-months,373501021.8283418,373501021.8283418,0.0,8811423458.966877
4224,2022-04-16 00:00:00+00:00,1-block,857963027.3791339,857963027.3791339,0.0,8844913729.405867
4225,2022-04-16 00:00:00+00:00,1-day,857963027.3791339,857963027.3791339,0.0,8844913729.405867
4226,2022-04-16 00:00:00+00:00,1-week,1105388741.9267275,1105388741.9267275,0.0,8844913729.405867
4227,2022-04-16 00:00:00+00:00,1-year,5396867140.957718,5328770657.381767,68096483.57595064,8844913729.405867
4228,2022-04-16 00:00:00+00:00,1-month,253183041.70564514,253183041.70564514,0.0,8844913729.405867
4229,2022-04-16 00:00:00+00:00,3-months,373548750.05750924,373548750.05750924,0.0,8844913729.405867
4230,2022-04-15 00:00:00+00:00,3-months,372223555.978991,372223555.978991,0.0,8846728766.824799
4231,2022-04-15 00:00:00+00:00,1-day,857441019.5060683,857441019.5060683,0.0,8846728766.824799
4232,2022-04-15 00:00:00+00:00,1-year,5404908808.543299,5337040886.822677,67867921.72062187,8846728766.824799
4233,2022-04-15 00:00:00+00:00,1-month,252284854.60798275,252284854.60798275,0.0,8846728766.824799
4234,2022-04-15 00:00:00+00:00,1-block,857441019.5060683,857441019.5060683,0.0,8846728766.824799
4235,2022-04-15 00:00:00+00:00,1-week,1102429508.6823895,1102429508.6823895,0.0,8846728766.824799
4236,2022-04-14 00:00:00+00:00,1-year,5416812488.797901,5349091656.616949,67720832.1809527,8862944839.173103
4237,2022-04-14 00:00:00+00:00,1-week,1103522087.826595,1103522087.826595,0.0,8862944839.173103
4238,2022-04-14 00:00:00+00:00,1-day,858823303.6274806,858823303.6274806,0.0,8862944839.173103
4239,2022-04-14 00:00:00+00:00,1-block,858823303.6274806,858823303.6274806,0.0,8862944839.173103
4240,2022-04-14 00:00:00+00:00,1-month,252468761.4100155,252468761.4100155,0.0,8862944839.173103
4241,2022-04-14 00:00:00+00:00,3-months,372494893.88362944,372494893.88362944,0.0,8862944839.173103
4242,2022-04-13 00:00:00+00:00,1-day,861025587.695924,861025587.695924,0.0,8886741764.016836
4243,2022-04-13 00:00:00+00:00,1-year,5432648570.701273,5365251196.51641,67397374.18486357,8886741764.016836
4244,2022-04-13 00:00:00+00:00,1-block,861025587.695924,861025587.695924,0.0,8886741764.016836
4245,2022-04-13 00:00:00+00:00,3-months,373217114.4822274,373217114.4822274,0.0,8886741764.016836
4246,2022-04-13 00:00:00+00:00,1-month,252958266.48239857,252958266.48239857,0.0,8886741764.016836
4247,2022-04-13 00:00:00+00:00,1-week,1105866636.9590898,1105866636.9590898,0.0,8886741764.016836
4248,2022-04-12 00:00:00+00:00,1-week,1106357124.41128,1106357124.41128,0.0,8908694507.028637
4249,2022-04-12 00:00:00+00:00,3-months,373150487.6860073,373150487.6860073,0.0,8908694507.028637
4250,2022-04-12 00:00:00+00:00,1-year,5450924450.673443,5383720833.063845,67203617.6095972,8908694507.028637
4251,2022-04-12 00:00:00+00:00,1-month,252913108.32051608,252913108.32051608,0.0,8908694507.028637
4252,2022-04-12 00:00:00+00:00,1-day,862674667.9686952,862674667.9686952,0.0,8908694507.028637
4253,2022-04-12 00:00:00+00:00,1-block,862674667.9686952,862674667.9686952,0.0,8908694507.028637
4254,2022-04-11 00:00:00+00:00,1-year,5486143367.594463,5419114482.640558,67028884.95390564,8959916107.26687
4255,2022-04-11 00:00:00+00:00,1-day,867268730.2617518,867268730.2617518,0.0,8959916107.26687
4256,2022-04-11 00:00:00+00:00,1-week,1110913442.0562742,1110913442.0562742,0.0,8959916107.26687
4257,2022-04-11 00:00:00+00:00,3-months,374496459.1942821,374496459.1942821,0.0,8959916107.26687
4258,2022-04-11 00:00:00+00:00,1-block,867268730.2617518,867268730.2617518,0.0,8959916107.26687
4259,2022-04-11 00:00:00+00:00,1-month,253825377.89834678,253825377.89834678,0.0,8959916107.26687
4260,2022-04-10 00:00:00+00:00,3-months,390331086.0087574,390331086.0087574,0.0,9178352542.879148
4261,2022-04-10 00:00:00+00:00,1-block,892016048.8644352,892016048.8644352,0.0,9178352542.879148
4262,2022-04-10 00:00:00+00:00,1-week,1153336043.6866863,1153336043.6866863,0.0,9178352542.879148
4263,2022-04-10 00:00:00+00:00,1-year,5586095579.382233,5519762691.677984,66332887.704247855,9178352542.879148
4264,2022-04-10 00:00:00+00:00,1-day,892016048.8644352,892016048.8644352,0.0,9178352542.879148
4265,2022-04-10 00:00:00+00:00,1-month,264557736.07260224,264557736.07260224,0.0,9178352542.879148
4266,2022-04-09 00:00:00+00:00,1-year,5592699101.60347,5526725111.982214,65973989.621254966,9181958577.624908
4267,2022-04-09 00:00:00+00:00,3-months,389584740.8556921,389584740.8556921,0.0,9181958577.624908
4268,2022-04-09 00:00:00+00:00,1-day,891935918.4589648,891935918.4589648,0.0,9181958577.624908
4269,2022-04-09 00:00:00+00:00,1-week,1151751018.3345158,1151751018.3345158,0.0,9181958577.624908
4270,2022-04-09 00:00:00+00:00,1-block,891935918.4589648,891935918.4589648,0.0,9181958577.624908
4271,2022-04-09 00:00:00+00:00,1-month,264051879.91330242,264051879.91330242,0.0,9181958577.624908
4272,2022-04-08 00:00:00+00:00,1-day,892183714.5121835,892183714.5121835,0.0,9191384439.63178
4273,2022-04-08 00:00:00+00:00,1-block,892183714.5121835,892183714.5121835,0.0,9191384439.63178
4274,2022-04-08 00:00:00+00:00,1-week,1149908048.3791106,1149908048.3791106,0.0,9191384439.63178
4275,2022-04-08 00:00:00+00:00,1-year,5605033132.005796,5539149973.404379,65883158.60141647,9191384439.63178
4276,2022-04-08 00:00:00+00:00,3-months,388654468.34454,388654468.34454,0.0,9191384439.63178
4277,2022-04-08 00:00:00+00:00,1-month,263421361.877966,263421361.877966,0.0,9191384439.63178
4278,2022-04-07 00:00:00+00:00,1-year,5559887684.217062,5493259302.640811,66628381.57625053,9125101250.650707
4279,2022-04-07 00:00:00+00:00,1-month,262195153.13616353,262195153.13616353,0.0,9125101250.650707
4280,2022-04-07 00:00:00+00:00,1-week,1143843358.988627,1143843358.988627,0.0,9125101250.650707
4281,2022-04-07 00:00:00+00:00,1-block,886164873.2015197,886164873.2015197,0.0,9125101250.650707
4282,2022-04-07 00:00:00+00:00,1-day,886164873.2015197,886164873.2015197,0.0,9125101250.650707
4283,2022-04-07 00:00:00+00:00,3-months,386845307.90581506,386845307.90581506,0.0,9125101250.650707
4284,2022-04-06 00:00:00+00:00,1-year,5588756592.6677685,5522318544.688488,66438047.97928118,9150281582.833296
4285,2022-04-06 00:00:00+00:00,3-months,385181781.0984946,385181781.0984946,0.0,9150281582.833296
4286,2022-04-06 00:00:00+00:00,1-month,261067651.6334241,261067651.6334241,0.0,9150281582.833296
4287,2022-04-06 00:00:00+00:00,1-day,887242796.7659135,887242796.7659135,0.0,9150281582.833296
4288,2022-04-06 00:00:00+00:00,1-block,887242796.7659135,887242796.7659135,0.0,9150281582.833296
4289,2022-04-06 00:00:00+00:00,1-week,1140789963.901782,1140789963.901782,0.0,9150281582.833296
4290,2022-04-05 00:00:00+00:00,1-week,1143206651.2265239,1143206651.2265239,0.0,9217234521.454647
4291,2022-04-05 00:00:00+00:00,1-year,5642534385.005738,5576253632.163203,66280752.84253448,9217234521.454647
4292,2022-04-05 00:00:00+00:00,1-month,261207651.2592348,261207651.2592348,0.0,9217234521.454647
4293,2022-04-05 00:00:00+00:00,1-day,892448748.0198452,892448748.0198452,0.0,9217234521.454647
4294,2022-04-05 00:00:00+00:00,3-months,385388337.92346114,385388337.92346114,0.0,9217234521.454647
4295,2022-04-05 00:00:00+00:00,1-block,892448748.0198452,892448748.0198452,0.0,9217234521.454647
4296,2022-04-04 00:00:00+00:00,3-months,385323102.64091325,385323102.64091325,0.0,9238015998.589664
4297,2022-04-04 00:00:00+00:00,1-week,1143666533.0227554,1143666533.0227554,0.0,9238015998.589664
4298,2022-04-04 00:00:00+00:00,1-block,894010025.154481,894010025.154481,0.0,9238015998.589664
4299,2022-04-04 00:00:00+00:00,1-year,5659842876.382637,5593762483.410119,66080392.972517766,9238015998.589664
4300,2022-04-04 00:00:00+00:00,1-month,261163436.2343968,261163436.2343968,0.0,9238015998.589664
4301,2022-04-04 00:00:00+00:00,1-day,894010025.154481,894010025.154481,0.0,9238015998.589664
4302,2022-04-03 00:00:00+00:00,1-block,895212177.7668421,895212177.7668421,0.0,9247757988.370953
4303,2022-04-03 00:00:00+00:00,1-year,5662166044.934912,5594014084.146858,68151960.78805326,9247757988.370953
4304,2022-04-03 00:00:00+00:00,1-week,1146648455.9403617,1146648455.9403617,0.0,9247757988.370953
4305,2022-04-03 00:00:00+00:00,1-day,895212177.7668421,895212177.7668421,0.0,9247757988.370953
4306,2022-04-03 00:00:00+00:00,1-month,261984549.99789226,261984549.99789226,0.0,9247757988.370953
4307,2022-04-03 00:00:00+00:00,3-months,386534581.96410334,386534581.96410334,0.0,9247757988.370953
4308,2022-04-02 00:00:00+00:00,1-week,1146571312.9224663,1146571312.9224663,0.0,9261134907.951172
4309,2022-04-02 00:00:00+00:00,3-months,386327997.1966071,386327997.1966071,0.0,9261134907.951172
4310,2022-04-02 00:00:00+00:00,1-block,896137598.592645,896137598.592645,0.0,9261134907.951172
4311,2022-04-02 00:00:00+00:00,1-day,896137598.592645,896137598.592645,0.0,9261134907.951172
4312,2022-04-02 00:00:00+00:00,1-month,261844531.43325594,261844531.43325594,0.0,9261134907.951172
4313,2022-04-02 00:00:00+00:00,1-year,5674115869.213552,5606152891.42234,67962977.79121245,9261134907.951172
4314,2022-04-01 00:00:00+00:00,1-year,5745535496.705965,5677757609.190346,67777887.51561944,9369634190.540382
4315,2022-04-01 00:00:00+00:00,1-month,264214787.6834889,264214787.6834889,0.0,9369634190.540382
4316,2022-04-01 00:00:00+00:00,1-block,906185017.2830048,906185017.2830048,0.0,9369634190.540382
4317,2022-04-01 00:00:00+00:00,3-months,389825096.5821967,389825096.5821967,0.0,9369634190.540382
4318,2022-04-01 00:00:00+00:00,1-day,906185017.2830048,906185017.2830048,0.0,9369634190.540382
4319,2022-04-01 00:00:00+00:00,1-week,1157688775.0027218,1157688775.0027218,0.0,9369634190.540382
4320,2022-03-31 00:00:00+00:00,1-block,905853363.8379095,905853363.8379095,0.0,9375357176.73281
4321,2022-03-31 00:00:00+00:00,1-week,1154448623.3849807,1154448623.3849807,0.0,9375357176.73281
4322,2022-03-31 00:00:00+00:00,1-day,905853363.8379095,905853363.8379095,0.0,9375357176.73281
4323,2022-03-31 00:00:00+00:00,1-year,5757670131.040545,5689859136.468507,67810994.572039,9375357176.73281
4324,2022-03-31 00:00:00+00:00,1-month,263201545.51337278,263201545.51337278,0.0,9375357176.73281
4325,2022-03-31 00:00:00+00:00,3-months,388330149.118091,388330149.118091,0.0,9375357176.73281
4326,2022-03-30 00:00:00+00:00,1-block,907063853.8285917,907063853.8285917,0.0,9390885225.491352
4327,2022-03-30 00:00:00+00:00,1-month,263221816.28217617,263221816.28217617,0.0,9390885225.491352
4328,2022-03-30 00:00:00+00:00,1-day,907063853.8285917,907063853.8285917,0.0,9390885225.491352
4329,2022-03-30 00:00:00+00:00,3-months,388360056.80976814,388360056.80976814,0.0,9390885225.491352
4330,2022-03-30 00:00:00+00:00,1-year,5770202833.659684,5702590156.6075,67612677.05218378,9390885225.491352
4331,2022-03-30 00:00:00+00:00,1-week,1154972811.0825412,1154972811.0825412,0.0,9390885225.491352
4332,2022-03-29 00:00:00+00:00,3-months,385443830.3957631,385443830.3957631,0.0,9358174037.461754
4333,2022-03-29 00:00:00+00:00,1-month,261245262.823795,261245262.823795,0.0,9358174037.461754
4334,2022-03-29 00:00:00+00:00,1-year,5757993008.830879,5690025021.674632,67967987.15624748,9358174037.461754
4335,2022-03-29 00:00:00+00:00,1-block,903060284.2477195,903060284.2477195,0.0,9358174037.461754
4336,2022-03-29 00:00:00+00:00,1-week,1147371366.9158757,1147371366.9158757,0.0,9358174037.461754
4337,2022-03-29 00:00:00+00:00,1-day,903060284.2477195,903060284.2477195,0.0,9358174037.461754
4338,2022-03-28 00:00:00+00:00,1-month,262385972.55876258,262385972.55876258,0.0,9401127915.687424
4339,2022-03-28 00:00:00+00:00,1-year,5784766170.939461,5716955049.319617,67811121.61984411,9401127915.687424
4340,2022-03-28 00:00:00+00:00,1-day,907196908.1147604,907196908.1147604,0.0,9401127915.687424
4341,2022-03-28 00:00:00+00:00,3-months,387126844.75883,387126844.75883,0.0,9401127915.687424
4342,2022-03-28 00:00:00+00:00,1-block,907196908.1147604,907196908.1147604,0.0,9401127915.687424
4343,2022-03-28 00:00:00+00:00,1-week,1152455111.2008505,1152455111.2008505,0.0,9401127915.687424
4344,2022-03-27 00:00:00+00:00,1-block,908969337.6818492,908969337.6818492,0.0,9423598100.572147
4345,2022-03-27 00:00:00+00:00,3-months,387295619.0294611,387295619.0294611,0.0,9423598100.572147
4346,2022-03-27 00:00:00+00:00,1-month,262500364.00885695,262500364.00885695,0.0,9423598100.572147
4347,2022-03-27 00:00:00+00:00,1-day,908969337.6818492,908969337.6818492,0.0,9423598100.572147
4348,2022-03-27 00:00:00+00:00,1-year,5802380494.795375,5734285598.318435,68094896.47694011,9423598100.572147
4349,2022-03-27 00:00:00+00:00,1-week,1153482947.3747559,1153482947.3747559,0.0,9423598100.572147
4350,2022-03-26 00:00:00+00:00,1-week,1147707627.2089727,1147707627.2089727,0.0,9409048342.615322
4351,2022-03-26 00:00:00+00:00,1-block,906676221.4109766,906676221.4109766,0.0,9409048342.615322
4352,2022-03-26 00:00:00+00:00,1-month,260905680.47625858,260905680.47625858,0.0,9409048342.615322
4353,2022-03-26 00:00:00+00:00,1-day,906676221.4109766,906676221.4109766,0.0,9409048342.615322
4354,2022-03-26 00:00:00+00:00,3-months,384942807.26005363,384942807.26005363,0.0,9409048342.615322
4355,2022-03-26 00:00:00+00:00,1-year,5802139784.848084,5734245066.944082,67894717.90400232,9409048342.615322
4356,2022-03-25 00:00:00+00:00,1-block,910463174.9517655,910463174.9517655,0.0,9442118065.995619
4357,2022-03-25 00:00:00+00:00,3-months,387406053.4328179,387406053.4328179,0.0,9442118065.995619
4358,2022-03-25 00:00:00+00:00,1-day,910463174.9517655,910463174.9517655,0.0,9442118065.995619
4359,2022-03-25 00:00:00+00:00,1-week,1154282971.3198876,1154282971.3198876,0.0,9442118065.995619
4360,2022-03-25 00:00:00+00:00,1-year,5816927477.346029,5749225681.489192,67701795.85683678,9442118065.995619
4361,2022-03-25 00:00:00+00:00,1-month,262575213.99335435,262575213.99335435,0.0,9442118065.995619
4362,2022-03-24 00:00:00+00:00,1-block,916801955.2862611,916801955.2862611,0.0,9472947140.435764
4363,2022-03-24 00:00:00+00:00,1-day,916801955.2862611,916801955.2862611,0.0,9472947140.435764
4364,2022-03-24 00:00:00+00:00,3-months,395200812.5399081,395200812.5399081,0.0,9472947140.435764
4365,2022-03-24 00:00:00+00:00,1-month,267858328.49927106,267858328.49927106,0.0,9472947140.435764
4366,2022-03-24 00:00:00+00:00,1-year,5803347849.242093,5735801088.766523,67546760.47557054,9472947140.435764
4367,2022-03-24 00:00:00+00:00,1-week,1172936239.5819697,1172936239.5819697,0.0,9472947140.435764
4368,2022-03-23 00:00:00+00:00,3-months,399017013.5991578,399017013.5991578,0.0,9625545050.849659
4369,2022-03-23 00:00:00+00:00,1-year,5909287272.022542,5841972914.973849,67314357.0486929,9625545050.849659
4370,2022-03-23 00:00:00+00:00,1-block,930367561.9017762,930367561.9017762,0.0,9625545050.849659
4371,2022-03-23 00:00:00+00:00,1-month,270444864.7727625,270444864.7727625,0.0,9625545050.849659
4372,2022-03-23 00:00:00+00:00,1-day,930367561.9017762,930367561.9017762,0.0,9625545050.849659
4373,2022-03-23 00:00:00+00:00,1-week,1186060776.651643,1186060776.651643,0.0,9625545050.849659
