Timestamp,Date,USDT,USDC,USTC,BUSD,DAI,FRAX,TUSD,LUSD,FEI,MIM,USDP,USDN,YUSD,USDD,DOLA,PAI,HUSD,NUSD,GUSD,ALUSD,FLEXUSD,SUSD,OUSD,CUSD,RSV,MUSD,USDK,VAI,TOR,DOC,USDS,Sperax USD,USDP Stablecoin,USDB,USDJ,STBL,VOLT,RAI,FLOAT,USDX,ZUSD,USX,aSEED,USD+,BAI,EURT,EUROC,EURS,CEUR,SEUR,USN,EURA,PAR,USH,3USD,SIGUSD,HOME,FIAT,PUSD,FUSD,UXD,USDH,FPI,BEAN,USDL,DUSD,VST,KUSD,USDTZ,MONEY,UUSD,USDI,EURL,NOTE,LISUSD,USK,ARUSD,USDW,BOB,USDR,USDi,IUSD,XAI,RUSD,IBEUR,PINA,DJED,BAOUSD,Coin98 Dollar,USP,EUROe,CASH,DSU,EURE,ANONUSD,NXUSD,Davos Protocol,DCHF,EUSD,CZUSD,d2O,eUSD,crvUSD,DAI+,USDT+,SILK,clevUSD,R,GRAI,ERN,GHO,FDUSD,PYUSD,sLSD,GYEN,STAR,peUSD,eUSD(v2),mkUSD,LCNY,NEX,USDY,SVUSD,UAHT,USDM,NARS,Phase Dollar,IST,EEUR,CDT,ARYZE eUSD,eEUR,eGBP,HYDT,USDV,HYUSD,CADC,USDe,AEUR,MyUSD,Sable Coin,SCB,zkUSD,Liquid Loans USDL,Binance Peg BUSD,BUCK,USDGLO,VEUR,USDRIF,DLLR,EURD,XUSD,ULTRA,USDCB,AUDD,cgUSD,fETH,fxUSD,GAI,EURO3,HAI,USDB Blast,BUIDL,rUSD,PXDC,FXD,UNO,USD3,CJPY,BREAD,zunUSD,zunETH,BtcUSD,WEN,GYD,ISC,KNOX,USC,btcUSD,rgUSD,bitUSD,USDA,Chi USC,Total
1671753600,2022-12-23,66234588490.21,43740539501.02,205624984.68,17992101322.99,5164277116.95,1021931422.94,753765671.84,186165790.57,46290715.61,91780759.8,887667502.46,56074750.94,13501281.95,712611021.6,34847610.41,17098625.78,27330406.7,14892926.82,586826411.08,62298634.04,49190246.8,110289680.52,50953595.76,42999409.59,28325725.19,15924233.29,42453267.53,19898283.73,17051142.97,2503368.05,4405767.29,2589169.53,3123717.68,273829.82,48161767,670701.4,1860383.39,9585228.08,865352.15,66670407.43,1033834.56,30959607.11,3209537.54,7221079.4,2058649.09,60179748.78,25784304.73,55162679.49,26308475.68,9378091.04,39169867.71,31918871.54,7008516.7,1793813.08,939330.31,596555.64,6554979.46,669527.64,3496682.29,980908.73,10325898.21,3200796.78,72485432.16,33748350.7,370309.49,2781525.16,11680675.81,1336065.24,461892.91,413404.33,12269018.27,426025.71,4752167.81,18086009.8,48640970.75,670503.17,247465.35,1436.18,4815640.66,47892.97,313532.14,2657546.66,3272682.66,38670.48,47096804.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138962576004.35
1671840000,2022-12-24,66237795405.07,43697125653,204040146.33,17564201684.64,5155467533.38,1017502497.54,754801384.27,186265249.48,46477335.54,91791979.87,879722643.02,52889359.33,13538767.37,712902082.71,34816996.62,17099375.04,27330912.32,15062582.66,586032954.03,62054522.74,49924792.98,109728141.21,50955833.85,42867868.26,28325723.21,15499213.96,42432183.64,19907783.3,17049488.48,2507279.36,4405906.58,2588698.56,3123565.84,273829.82,47792658.07,670427.39,1862145.12,9787226.91,889405.33,64601359.47,1033834.56,31020243.01,3179037,7363728.2,2039530.24,60098291.14,25784612.06,55308060.17,26299645.48,9332784.85,38289948.73,31826352.45,7014315.06,1695243.29,939330.31,596555.64,6554979.89,669527.71,3496686.87,970291.34,5624261.79,3204079.56,72485098.61,33749026.83,370328.63,2772882.72,11561056.07,1309123.49,450931.5,413689.9,12016262.94,407861.75,4752167.81,18111558.61,48606994.54,674087.4,247315.15,1436.18,4837250.43,48003.09,313532.14,2672720.3,3273684.16,38670.48,47052036.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138460619654.39005
1671926400,2022-12-25,66237795405.07,43827409517.95,206718728.29,17499450971.84,5159319187.18,1017741035.77,755150939.49,186545240.75,46511089.56,91750756.86,868089486.59,50202499.96,13542814.01,713465270.85,35136624.66,17104048.03,20315612.63,15103760.82,585736997.98,62059288.29,49727068.31,109350117.14,50957915.43,43010233.42,28325725.38,15495790.62,42459276.99,20041917.53,17049294.24,2486945.07,4406032.81,2594007.13,3124795.1,273013.23,47139002.24,669390.28,1860900.03,9756511.95,889405.33,61970075.08,1033834.56,31053495.06,3114218.56,7367593.23,2034788.23,60479951.01,25878411.86,55356307.11,26289201.38,9341333.38,38516395.92,32025986.65,7014876.42,1680393.2,935308.82,596555.64,6554980.05,669527.8,3507519.05,968838.81,5654829.8,3204184.98,72487477.48,33749709.99,370343.12,2802766.69,11588610.67,1310983.25,451379.72,413669.35,11943275.5,407924.87,4752167.81,18141850.2,48577121.68,669868.29,247344.6,1436.18,4837774.94,47465.74,312682.14,2673718.31,3276390.22,38670.48,47902643.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138511020500.3401
1672012800,2022-12-26,66237795405.07,43949199813.29,203127599.62,17408496769.08,5147381613.44,1017468432.29,754751697.07,187054356.05,46302825.51,91929696.14,860117834.67,48466596.37,13580993.64,714067179.99,35125435.63,17106988.21,20316022.17,15074052.96,586179264.37,62057695.2,49246599.31,107813088.6,50959993.85,43084894.29,28325729.24,15392072.65,42484163.14,20033728.41,17048213.19,2491581.74,4406170.17,2588943.36,3124795.55,271962.83,47204231.99,664608.93,1860900.03,9710383.34,895645.08,60753024.51,1033834.56,31097768.94,3049444.25,7450134.75,2036468.97,60474939.23,25813786.28,55356307.11,26167326.56,9341333.38,38516395.92,32033357.95,7015477.11,1627223.33,935308.82,596555.64,6554837.79,669527.87,3320138.46,954623.56,5682021.42,3225280.05,72487477.48,33750389.89,369297.03,2772366.9,11584913.58,1291653.5,449371.19,413508.98,11856404.81,409915.04,4731665.77,18142295.1,48594081.29,674251.63,247410.22,1339.44,4824036.12,47183.05,312682.14,2682659.73,3204241.07,38670.48,47768337.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138513567244.59006
1672099200,2022-12-27,66240744514.27,44034361884.23,206437316.48,17318908799.82,5137464055.56,1017775518.56,753402296.48,185926476.63,46481489.9,91907162.65,859489875.36,47257195.07,13770639.64,713918076.75,35133171.87,17101957.5,20316445.52,14688196.76,585807345.48,62045587.33,50215980.36,107779238.51,50962061.75,43029041.28,28325739.5,15390294.39,42486196.17,19885647.6,17048408.17,2603707.54,4406313.11,2592198.27,3124795.09,269739.65,47602868.14,662361.43,1842130.25,9763313.19,898075.75,61092174.97,1033834.56,31158261.45,3141867.7,7496610.47,2025685.58,60360774.17,25814125.52,55360759.32,26139241.35,9243138.85,38785472.54,31559812.74,7016208.31,1590747.08,935334.75,596555.64,6554838.27,671238.57,3320143.92,982206.64,4172667.36,3230046.65,74048042.91,33751043.11,368314.44,2791581.72,11276221.66,1293653.18,450564,402733.21,11979810.28,409969.49,4738747.23,17998922.37,48847912.33,675988.83,247525.72,1339.44,4864210.3,47191.98,312682.14,2702904.74,3204239.57,38670.48,47857874.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138502418006.43002
1672185600,2022-12-28,66220423316.45,43734867583.68,216581142.18,17199072845.36,5121328173.08,1017365421.83,754169483.41,183212168.75,41232313.87,91821687.92,859504358.39,46032012.46,13787000.08,713887187.06,34885163.13,17101002.65,20316757.91,14650732.38,585128729.86,61997768.05,49200260.66,108408137.1,47944860.9,43106882.82,28325741.24,15374954.21,42454247.09,19979477.78,17056197.56,2604895.63,4406439,2411501.37,3124373.07,268710.98,47497564.92,662169.13,1837904.66,8866400.9,898075.75,61333466.9,1033834.56,31199725.1,3191093.45,7684279.52,2026313.4,60375197.41,25814376.29,54799025.42,26058000.2,8641451.15,38061925.51,30686229.62,7016599.27,1582590.56,935334.75,596555.64,6554838.63,671238.56,3320148.49,1004238.84,4183176.56,3216804.22,74047145.99,33751712.47,368339.61,2728198.82,10598292.5,1309508.6,452645.02,405623.01,12019835.3,410058.49,4526009.33,17997728.16,48591961.88,667595.01,247565.15,1339.44,4770230.23,44836.78,312682.14,2715268.67,3383687.42,38670.48,47499724.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138038668746.0901
1672272000,2022-12-29,66221318672.04,43971329746.11,205588792.17,17039934434.86,5081097972.93,1017574009.11,754293819.42,182870575.04,41133907.17,91709245.03,877518956.52,44439828,14037392.45,713705429.01,34869851.72,17097186.28,20317707.29,14796518.1,579159562.42,57134502.92,48265633.6,108569239.91,47946267.62,43001122.25,28325751.4,15041187.65,42450351.36,19998742.56,17055129.93,2609182.82,4756213.61,2343848.78,3124783.14,269470.71,47679547.52,661497.41,1837904.66,8837840.44,898075.75,60223537,1033834.56,31106831.77,3103085.6,7686423.33,2017261.01,38650674.1,25916072.47,54933439.9,26045981.82,9066401.1,37983201.38,30485561.98,7083178.47,1530922.84,935215.31,595292.69,6552577.28,670801.94,3353533.72,993454.25,4236391.51,3221582.11,74784903.39,33752388.52,368911.77,2679676.96,9381257.46,1304411.14,457789.22,402964.98,11968401.53,409225.09,4526009.33,17455800.05,48587753.4,667381.12,247573.78,1339.44,4708487.39,44693.26,312682.14,2725175.25,3383687.42,38670.48,47007267.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138046241606.15
1672358400,2022-12-30,66231184473.54,44026083818.88,199581274.72,16893977819.77,5078039958.7,1018351450.43,753637696.46,182681306.63,40734976.69,91720448.18,887456438.31,41052165.54,14136011.79,711001843.17,34934344.56,17099564.17,20318317.62,14888710.26,578931940.65,57133867.96,47694058.11,103657698.54,47997621.31,43067502.16,28325756.48,15000100.62,42432272,20003200.18,17056415.69,2594982.68,4756401.74,2345214.71,3124913.15,269470.71,47609795.33,660700.15,1857661.28,9832616.65,898075.75,58061292.98,1033834.56,31077530.42,3115612.48,7813768.32,2012891.02,38547259.28,25916564.3,55006084.1,26098524.3,8475784.8,38593274.95,29512363.23,7017798.17,1473438.28,935215.31,588571.77,6571158.57,670801.95,3318249.07,1012081.52,4240781.89,3184260.15,74772042.89,33753057.92,368962.42,2657440.69,9370679.86,1307802.17,460525.01,402523.79,12049781.38,409530.31,4536074.23,17455818.09,48543798.98,679751.8,247559.44,1339.44,4757037.95,44787.88,9172.59,2729841.85,3383687.42,38670.48,47678799.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137952066712.8501
1672444800,2022-12-31,66223237022.93,44101723587.37,199066439.71,16714333384.53,5062664532.46,1017360839.06,755420561.16,183313889.15,41069933.14,91781545.73,879686204.29,40457820.28,13922892.59,711495165.76,34931668.67,17096974.59,20319014.17,15019084.49,577064815.71,57025914.09,46579574.24,103771030.18,49001377.66,43084156.03,28325765.5,15026464.04,42463638.7,20074079.5,17055600.84,2415920.61,4756584.15,2343560.95,3124913,269470.71,47702524.91,658327.11,1857661.28,9851998.29,868144.33,59467214.39,1033834.56,34675124.76,3026370.13,7915115.13,2003581.18,38764737.33,26027149.52,55125628.23,26254313.47,8494628.33,39169867.71,29106181.29,7018494.64,1371208.63,919109.77,564070.77,6570898.94,671644.65,3287399.51,995644.96,4271947.27,3173281.21,76274659.11,33753734.4,369048.45,2677759.46,9915850.9,1273777.76,455172.44,401951.04,11813584.55,409573.99,4564134.25,17438737.08,48543697.31,697724.47,247558.01,1339.44,4831784.24,44750.05,9172.59,2738193.04,3383687.42,38670.48,47947412.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137823961501.2999
1672531200,2023-01-01,66237201876.31,44138662627.59,195835683.13,16585502111.36,5056050725.56,1017088632.76,756210645.77,183163237.56,41139040.3,88201731.89,866382548.82,40221429.87,14074247.4,711491831.26,34930205.91,17099221.59,20319192.2,15055897.49,575530854.98,57026745.65,46900017.81,104518686.28,48991467.61,42986200.92,28325769.74,15014721.86,42449361.18,20074879.42,17055045.95,2376917.84,2770924.03,2340548.35,3124913.02,267250.31,47777244.63,658119.37,1857595.32,9812480.57,870758.79,58111740.37,1033834.56,35903004.85,2891120.61,7866632.82,2000843.25,38958846.67,25499059.85,55401084.42,26249921.87,8537074.97,37184581.98,29237304.3,7085002.11,1342140.57,919109.77,558603.8,6570899.27,641628.16,3287401.06,1052004.82,4271888.9,3181166.2,76274004.52,33754418.4,374074.47,2659756.67,9903324.53,1259427.21,449099.43,400387.99,11693777.75,401663.17,4564134.25,17432209.03,48540718.99,695320.75,247335.61,1339.44,4802065.38,44746.48,9172.59,2746219.99,3383687.42,38670.48,48439869.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137715261709.74
1672617600,2023-01-02,66229859346.24,44205779413.69,196727719.13,16582266098.45,5053579796.91,1017750038.36,800840887.62,182736135.46,41285392.03,87977198.83,867543646.33,39614095.06,14125652.85,711493141.74,35022853.14,17097993.52,20319345.37,14759108.21,577538192.93,56859596.85,46988571.76,104087916.49,48993399.57,43042422.22,28325772.23,14980549.52,42478791.71,20055090.77,17055243.5,2371912.56,2825691.35,2337542.86,3124759.61,267250.31,47906643.63,656078.35,1857595.32,8814084.17,870758.79,56847920.59,1033834.56,36456246.66,2671837.39,7779697.75,2000008.76,38824120.12,25499181.28,55473033.1,26248940.66,8548217.54,38058965.67,28906971.55,7024694.4,1322069.15,919109.77,558586.8,6570899.56,664841.81,3287402.51,835330.79,4271511.96,3182927.45,76274004.52,33755098.12,374134.13,2800838.84,9856794.6,1262082.67,447997.37,400336.68,11539188.05,401706.22,4564134.25,17330115.99,48902425.13,711087.56,247156.46,1345.39,4823656.95,44757.87,9186.19,2753298.45,3383687.42,38670.48,47454955.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137814578736.05005
1672704000,2023-01-03,66233172164.33,44295880515.96,199913474.3,16445766860.54,5058345100.65,1017946659.53,845643683.72,182670164.03,41296046.05,87891060.67,851780802.41,35717048.28,14132132.47,711478621.49,35036021.88,17099984.68,20319474,14997039.39,576419482.74,56859715.97,47880590.82,103998926.75,48994685.09,43090311.48,28325773.26,15077222.26,42426093.47,20065025.94,17055658.78,2369226.59,2825769.13,2345301.44,3124759.63,267794.73,47997359.42,653509.52,1858513.59,8883197.08,870758.79,57810851.1,1033834.56,36557856.26,2789402.55,7855791.27,1998027.08,38899298.32,25643173.34,54690449.37,26117368.54,8966010.02,37273185.06,29039689.39,7096716.82,1309335.92,913722.56,558586.8,6570899.79,611740.2,3277904.33,868437.64,4271694.72,3187915.34,82589218.39,33755745.83,374215.94,2755908.42,9802156.19,1284538.21,453759.86,351492,11663506.24,500840.53,4542946.49,17287164.47,48706078.41,716694.08,247111.47,1345.39,4881319.02,43736.82,9175.26,2739601.02,3375113.68,38670.48,48726955.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137812665715.48
1672790400,2023-01-04,66232840219.95,43755897725.67,202885717.1,16623408338.38,5058619852.22,1018393133.26,845174472.27,182673914.83,41297762.33,89511395.3,896326270.99,29649507.54,13988774.18,711255399.07,35235473.36,17100648.17,20319934.2,14847770.66,576404802.67,56859505.56,47297627.01,103121317.7,48996169.58,43050056.27,28325778.46,15049904.87,42450703.94,20037142.95,17055578.73,2357531.09,2825876.04,2346408.79,3124759.55,267794.73,47370663.68,652647.66,1801925.01,8874360.15,876494.63,58647207.27,1033834.56,36879612.13,2921683.64,7856122.04,1999137.12,38464802.51,25266226.19,53853910.73,26122459.22,9050339.41,37564095.33,29898790.43,6964806.67,1293673.31,913722.56,557586.8,6539010.15,611740.18,3277909.28,1020033.7,4271630.83,3193709.1,82594879.68,33756422.3,374350.17,2597012,9475743.39,1289327.28,455114.07,353336.37,11793520.92,500840.61,4542946.49,17313665.45,40734187.58,741588.62,246763.46,1352.49,4871690.92,42961.73,9175.26,2760283.07,3386722.99,38670.48,48680986.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137483336943.65994
1672876800,2023-01-05,66236484982.36,43711606797.63,201140597.15,16654318461.42,5033918727.94,1017732634.02,844316670.45,182769248.77,41518412.76,89348978.97,885224033.8,26647889.84,13998573.5,711255585.24,35227037.68,17096217.2,20320341.99,14897846.03,575607955.9,56757945.05,47108541.74,104707074.83,48994764.43,43203171.79,28325780.66,15050857.06,42416288.53,20065906.63,17054669.75,2352244.3,2825488.99,2363416.66,3124839.16,267794.73,47431423.37,649731.98,1787798.06,8886704.06,899518.54,59080328.21,1033934.56,35277995.74,2905038.83,7897225.42,2010245.67,38566392.14,25354168.97,54283481.98,25740367.38,6262370.57,40399932.25,29960763.24,6970450.89,1279250.61,913567.41,557586.8,6526353.01,611740.24,3254248.61,1048213.7,4271192.89,3191078.09,82603209.17,33757043.23,374306.09,2619019.95,9654948.41,1265814.07,456421.33,354431.29,11782883.51,561791.59,4476818.45,18931898.54,40862748.98,765681.03,246183.73,1363.49,5123717.36,43009.86,9275.4,2789455.76,3392485.03,38670.48,49002768.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137434214825.32994
1672963200,2023-01-06,66238632791.58,43297447360.69,202039255.37,16796779867.3,5016842826.19,1017388244.02,845542216.96,181693036.59,41399169.51,89412166.33,885557830.06,27078828.26,14005729.81,710842176.75,31235330.56,17097601.39,20320887.92,15403762.2,573108833.41,56671083.55,48285661.33,104293490.34,48921439.77,43062159.25,28325789.36,15034885.97,42452087.04,20085277.21,17054533.8,2361247.17,2825596.04,2330972.46,3123780.63,267794.73,47332408.5,649407.8,1787024.22,8890268.8,896446.04,59263483.36,1033934.56,34921591.96,2898557.39,7968162.52,1994722.9,38336654.08,25306746.38,52103352.5,25746749.51,6679978.83,40399932.25,29870994.33,6984816.51,1260554.49,914345.82,557586.8,6532998.14,611740.35,3268433.33,935478.04,4270979.28,3245403.43,82612852.01,33757716.17,374269.96,2638300.66,9604856.66,1265540.91,457333.26,353699,11761590.91,561791.69,4476818.45,19232615.89,40917994.84,756625.95,245703.55,1363.49,5085018.39,43123.17,9299.73,2837478.21,3385707.18,38670.48,49048737.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137141053573.45001
1673049600,2023-01-07,66243602676.56,43274162130.41,197312176.62,16482106224.52,5005905381.56,1017346632.48,845251081.44,181483203.14,41541247.33,92871822.97,918286749.44,25922251.55,13993530.74,710903896.1,30527861.58,17098612.18,20321544.8,15277718.75,572400043.37,56680753.87,48569583.75,104029918.61,50345929.12,43012355.46,28325795,15036256.59,42450094.79,20078790.31,17053885.29,2361347.67,2825722.08,2281157.93,3123795.79,267794.73,47326652.71,646050.16,1787024.22,8909342.84,896795.6,59186263.75,1033834.56,34611488.68,2897284.7,7661802.57,1990095.67,38232165.46,25593924.09,52327555.21,25720300.27,6394528.64,40399932.25,29747054.06,7052010.52,1238175.63,914345.82,555504.48,6531226.9,611740.37,3280273.59,963118.02,4271267.28,3246895.92,82625737.98,33758389.1,362191.1,2704573.6,9271027.56,1273596.3,461892.91,356129.38,12011370.51,583022.07,4476818.45,19211457.57,40709925.3,766444.33,245152.8,1363.49,5149157.33,43136.53,9275.4,2826099.44,3385707.18,38670.48,49370519.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136826426278.32
1673136000,2023-01-08,66247923826.22,43393473580.97,199428364.23,16450015317.4,5050032368.82,1017971467.58,847369961.62,181803163.37,41444517.39,93123338.45,918785666.42,25741757.48,14014218.44,708561582.46,30487559.69,17100376.38,20321894.92,15559774.63,571350351.82,56519121.61,48105019.12,105494739.43,50347393.29,42932129.86,28325798.19,15030997.13,42450017.06,20124875.56,17052737.17,2361372.68,2825821.16,2278392.56,3125104.26,267794.73,47199545.07,645769.86,1787024.22,8935267.34,896795.6,59270610.98,1033834.56,34666732.6,2869407.43,7661397.33,1994264.55,38657011.33,25594202.68,52327555.21,26015823.73,6394528.64,40399932.25,30096786.37,7052323.52,1229363.79,914345.82,555004.48,6531228.19,611740.45,3273641.95,985523.96,4271564.22,3252183.87,82569214.75,33759061.73,365168.99,2745883.48,9244664.29,1256796.88,451208.73,351372.93,11696264.62,583022.11,4537331.86,19266168.31,41031787.83,786837.86,245056.11,1363.49,5144068.32,37665.53,9310.69,2881764.54,3389094.41,38670.48,49094706.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136966360296.08995
1673222400,2023-01-09,66275348316.56,43528571992.78,198661845.78,16329106943.85,5065865236.16,1019047155.51,847297666.83,181564718.3,41600336.62,93108615.39,828488553.52,26917056.94,14017499.83,708621391.6,31014417.31,17100685.36,20322140.36,14531029.27,572140979.31,56321249.86,49151369.46,105463897.27,50349547.76,43077613.11,28325798.43,15037783.88,42443556.04,20116822.34,17052990.9,3055754.48,2825912.9,2273306.36,3124366.88,267330.3,48260214.63,638641.51,1787024.22,8957909.16,896795.6,59540650.74,1033834.56,34781961.61,2921667.64,7715209.04,1989252.5,38680405.52,25686760.14,52258302.78,26131710.31,6385974.09,40399932.25,30145918.76,7061003.59,1209312.44,914345.82,554504.48,6524470.24,611740.48,3257935.08,1012449.93,4271739.14,3287485.43,82772470.55,33759734.3,365032.38,2821390.58,9310467.88,1289286.5,458245.19,351250.61,11759152.83,583473.65,4566750.06,25944363.23,40832915.87,802445.16,245092.86,1363.49,5333251.52,37713.94,9310.69,2914215.19,3334525.66,38670.48,48589048.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136945251204.53001
1673308800,2023-01-10,66265138846.5,43177913672.83,212156776.38,16363501022.38,5071835388.09,1018019963.46,847032460.59,182136802.7,41662270.63,93058984.23,900103502.3,28246499.68,14010945.29,710395148.37,27970028.26,17102232.55,20322677.97,14628896.08,569584900.06,56191549.1,50570588.87,106474331.79,50351568.71,43221604.03,28325808.36,15224436.08,42437163.42,20202097.46,17051528.84,3052874.33,2826069.09,2282635.11,3122775.97,267330.3,48106045.42,633675.86,1787024.22,8960881.91,834900.76,61285683.94,1033834.56,34912601.4,2975120.56,7822508.64,1991419.36,38892758.05,25493883.95,52685538.71,26092672.63,6151754.49,40399932.25,29929201.9,7067017.31,1193867.71,914098.91,556353.01,6524472.4,611740.43,3242156.95,1033914.57,4272028.63,3328987.23,82936055.45,33760403.35,364979.05,2776996.83,9342231.31,1288843.7,454001.52,351812.58,11753017.85,611902.98,4566750.06,25807203.56,40885233.93,827755.59,246306.24,1363.49,5375375.41,37726.13,9310.69,3003676.82,3340198.89,38670.48,48589048.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136711526320.45001
1673395200,2023-01-11,66263599729.5,43248929190.44,208714857.31,16458141250.82,5072086857.32,1017453237.87,847490629.53,181378549.56,38112613.88,92566810.57,913581178.44,26916326.47,14025828.85,710281373.01,28967043.12,17102394.11,27527672.48,14929204.47,568304341.14,56184981.29,50720404.09,107162082.45,50184837.23,43229405.31,28325811.83,15229190.62,42447464.93,20181593.32,17051476.24,3049010.71,2826197.47,2336587.93,3122775.64,267330.3,48087330.67,633062.77,1787024.22,8967782.63,843503.53,61610822.23,1033834.56,35039195.54,2971884.85,7802845.31,1991740.13,38887016.48,25471727.95,52415029.79,26085689.38,6117151.63,40399932.25,30122037.17,7072766.65,1178082.09,914098.91,534081.92,6524474.38,616617.87,3229065.73,1096001.83,4272587.64,3345665.89,82971316.7,33761091.73,364940.72,2678609.59,9349014.45,1270375.53,451205.99,352230.54,11671304.25,611910.44,4566750.06,25770866.09,41076850.82,834418.49,244990.84,1382.49,5347860.39,37598,9310.69,3522644.07,3340198.89,38670.48,48680986.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136888433820.11998
1673481600,2023-01-12,66265897675.75,43376173704.68,206160994.94,16384009701.89,5060248928.56,1021184691.41,846001296.84,180981710.12,38216979.36,92556901.57,929061267.67,25316279.17,14012580.55,710276412.11,31161709.82,17102722.62,27528677.13,15686810.25,569954714.28,56155873.35,51824677.74,107650628.72,50186316.15,43221018.56,28325821.95,15074179.45,42448068.13,19939850.91,17052074.46,2807575.35,2826365.54,2233817.81,3124373.26,267330.3,49356104.1,630616.91,1787024.22,8963862.98,842421.27,61691143.18,1033834.56,35090002.51,2933030.57,8002185.64,1984210.63,38943439.52,25454921.33,52502210.58,26154964.78,5853124.83,40399932.25,29957929.05,7013059.64,1168359.35,914430.98,548766.82,6524477.42,617155.83,3229073.5,1271764.04,4273090.86,3400121.48,82993126.62,33761739.44,364911.28,2673369.57,9372139.49,1299849.01,461436.95,364318,11956179.74,611939.67,4580796.23,26001006.06,41188475.41,841848.26,238923.4,1382.49,5671964.06,37693.88,9310.69,3617898.97,3340198.89,38670.48,48910830.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136953550998.57002
