dt,annual_revenues,asset,blended_rate,collateral,revenues,total_annual_revenues,total_asset,total_blended_rate
2021-12-20 00:00:00+00:00,3334656.026313224,3994982195.484569,0.0008347111108736114,Stablecoins,3422.0963376870377,146724799.23364866,9089566534.351713,0.01614211180248689
2021-12-20 00:00:00+00:00,47355220.87551818,1187333050.503025,0.039883687947080804,WBTC,121186.73539381217,146724799.23364866,9089566534.351713,0.01614211180248689
2021-12-19 00:00:00+00:00,91844607.3404201,3623675706.6733966,0.02534570275460306,ETH,263467.6060830034,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-19 00:00:00+00:00,808137.2115096203,147443473.86613157,0.005480996820811159,Liquidity Pools,2237.786363255327,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-19 00:00:00+00:00,3061250.973846616,122526660.87169264,0.024984366276432638,Others,8741.30545422526,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-19 00:00:00+00:00,565994.7305840839,14695543.607769344,0.03851471886244819,RWA,1588.0573073552557,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-19 00:00:00+00:00,3334621.805347718,3966848182.865171,0.0008406224921214884,Stablecoins,9608.67134914925,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-19 00:00:00+00:00,47348692.15025889,1187429971.29194,0.03987493434980664,WBTC,134559.91650881365,146963304.21196702,9062619539.176102,0.016216426561511343
2021-12-18 00:00:00+00:00,92622223.08350188,3644266998.6909094,0.025415871865802794,ETH,264706.7469614082,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-18 00:00:00+00:00,805017.6572875826,147271085.84354386,0.005466230201784537,Liquidity Pools,3787.6979772576124,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-18 00:00:00+00:00,3059101.2773907566,122453573.45872697,0.024981723203217322,Others,15496.071510923986,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-18 00:00:00+00:00,562845.1618402938,14649907.083399104,0.038419708646350074,RWA,2110.2984563071386,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-18 00:00:00+00:00,3334525.718628248,3941286755.3740535,0.0008460500150316467,Stablecoins,16978.769260403118,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-18 00:00:00+00:00,47342397.064124174,1187216620.4853826,0.03987679775302393,WBTC,134468.44796850937,147726109.96277294,9057144940.936016,0.01631045002880412
2021-12-17 00:00:00+00:00,92559984.16731313,3643291811.6414776,0.025405591688141615,ETH,232023.48066325518,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-17 00:00:00+00:00,804943.2236634367,147267298.14556658,0.005465865360467124,Liquidity Pools,1688.5603000031676,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-17 00:00:00+00:00,3058905.0406104336,121868323.43801406,0.025100083059452983,Others,3956.9257817063212,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-17 00:00:00+00:00,562754.6512762482,14647796.784942795,0.03841906462374819,RWA,1628.0898759893776,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-17 00:00:00+00:00,3334355.9309250796,3912280862.895678,0.000852279283562774,Stablecoins,3900.522727514057,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-17 00:00:00+00:00,47330054.76360213,1186922859.223461,0.03987626861830567,WBTC,112230.0212168098,147650997.77739045,9026278952.12914,0.016357903246781685
2021-12-16 00:00:00+00:00,93732983.02548811,3696911161.883259,0.02535440504816978,ETH,245680.65074811332,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-16 00:00:00+00:00,805134.4119273643,147593281.39057544,0.005455088499568898,Liquidity Pools,3011.44651028153,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-16 00:00:00+00:00,3051531.4129599677,120835024.5197718,0.025253699621343287,Others,7121.473255748229,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-16 00:00:00+00:00,609468.841582278,15509528.466656951,0.039296413355992106,RWA,2151.2521081634577,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-16 00:00:00+00:00,3334316.9256953774,3859112135.5505605,0.0008640114121015784,Stablecoins,7816.053308557064,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-16 00:00:00+00:00,47256029.52037285,1185064446.9685233,0.03987633722474507,WBTC,128338.54533096337,148789464.1380259,9025025578.779346,0.01648632049175311
2021-12-15 00:00:00+00:00,93273781.23424412,3689434193.3760433,0.025281324004018425,ETH,253360.7293652077,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-15 00:00:00+00:00,805077.6453820295,147440269.94406515,0.00546036470014233,Liquidity Pools,1931.5933265112337,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-15 00:00:00+00:00,3050592.2272817986,120798408.8520214,0.025253579548541804,Others,9026.56452439419,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-15 00:00:00+00:00,603968.2821867173,15352731.089266816,0.0393394685723998,RWA,2260.2496657913894,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-15 00:00:00+00:00,3334238.7651574295,3848015008.7538877,0.0008664827859486869,Stablecoins,8925.377354531483,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-15 00:00:00+00:00,47262255.3243379,1185207614.4615471,0.03987677327386195,WBTC,130143.54920578835,148329913.47859,9006248226.476833,0.016469667474023796
2021-12-14 00:00:00+00:00,93262821.131893,3686291832.298091,0.025299901737229392,ETH,262408.7732624289,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-14 00:00:00+00:00,803325.6547114046,146356772.53144017,0.005488817776019454,Liquidity Pools,5228.589748927965,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-14 00:00:00+00:00,3044113.0622301977,120781943.51946296,0.025203378696581957,Others,11960.559701338881,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-14 00:00:00+00:00,603848.9261796072,15350470.839601023,0.03933748563736576,RWA,2182.384275605037,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-14 00:00:00+00:00,3351259.886990391,3791563280.843115,0.0008838728616037195,Stablecoins,20118.107185286553,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-14 00:00:00+00:00,47230057.87205364,1184535363.95947,0.039872222737344684,WBTC,121944.59219386983,148295426.53405824,8944879663.99118,0.01657880621145095
2021-12-13 00:00:00+00:00,92862187.90021615,3676573877.000893,0.025257805502324628,ETH,236953.18661070213,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-13 00:00:00+00:00,2147350.520226693,198031509.00039664,0.010843479055761737,Liquidity Pools,1774.4695267598765,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-13 00:00:00+00:00,3115628.7625648826,128453119.85947457,0.024254987079903742,Others,5532.37817582447,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-13 00:00:00+00:00,560373.926500531,14108327.970309783,0.03971937196808919,RWA,,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-13 00:00:00+00:00,3351058.7059060214,3789997084.325977,0.0008841850353301743,Stablecoins,,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-13 00:00:00+00:00,47268707.010473356,1185473443.425748,0.03987327364658424,WBTC,133178.88089565368,149305306.82588762,8992637361.5828,0.016603061017864542
2021-12-12 00:00:00+00:00,93619097.50677672,3701014279.168619,0.02529552453599475,ETH,265956.6134511712,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-12 00:00:00+00:00,2153328.1908621797,198280615.7853492,0.010860003547665437,Liquidity Pools,8378.325291117295,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-12 00:00:00+00:00,3340325.2810079027,136061544.08111736,0.02455010564202081,Others,15982.367086068289,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-12 00:00:00+00:00,560373.926500531,14108327.970309783,0.03971937196808919,RWA,2379.021589236789,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-12 00:00:00+00:00,3351058.705906021,3812303169.798421,0.0008790115991964017,Stablecoins,17409.41461438154,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-12 00:00:00+00:00,47206685.004402846,1183814634.8798165,0.03987675402339943,WBTC,129519.74911002682,150230868.6154562,9045582571.683632,0.0166082026696368
2021-12-11 00:00:00+00:00,93571590.50355539,3698353065.891879,0.02530088091548665,ETH,264128.7257032097,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,304872.21609673096,11252124.320942968,0.02709463630163496,Lending Protocols,835.2663454704957,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,1992354.0799270624,228204594.4035518,0.008730560772163198,Liquidity Pools,,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,3338831.92666662,136018723.3305659,0.02454685535132003,Others,667.9704846956444,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,560261.2757364966,14105943.238094829,0.03971810082316525,RWA,581.0540926781061,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,3350884.611749045,3795786035.117477,0.0008827907001995537,Stablecoins,,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-11 00:00:00+00:00,46396600.81800885,1163591737.7343392,0.039873607996176494,WBTC,141945.49214225897,149515395.4317402,9047312224.03685,0.01652594624008979
2021-12-10 00:00:00+00:00,94262478.36908619,3710492215.827134,0.02540430565168924,ETH,229701.65312574327,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,319864.11605823267,11252124.320942968,0.028426998043639365,Lending Protocols,876.340043995158,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,2169241.797816366,240317084.45883495,0.00902658170433965,Liquidity Pools,5837.765245326924,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,3339205.2070390475,136032597.9975367,0.024547095741709754,Others,8461.73397662898,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,562619.4845901672,14173320.63507032,0.039695671824288466,RWA,1262.66611770712,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,3354125.1404506704,3752209156.2319884,0.0008939067628679104,Stablecoins,7034.882577879029,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-10 00:00:00+00:00,46351783.996725194,1163256394.9137022,0.039846575698527634,WBTC,101587.78650297105,150359318.11176586,9027732894.38521,0.016655268811207484
2021-12-09 00:00:00+00:00,94993841.9983552,3735583314.1058965,0.025429453450991162,ETH,248370.70076763726,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-09 00:00:00+00:00,2195486.9950179695,241855208.47397915,0.009077691602635793,Liquidity Pools,5410.651524502484,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-09 00:00:00+00:00,3342829.7461736375,136117699.69584924,0.024558376711060256,Others,6539.857499078106,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-09 00:00:00+00:00,562575.2912768059,14172057.968952615,0.039696090187414254,RWA,1194.3016584202514,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-09 00:00:00+00:00,3354054.7916205144,3719756484.2821627,0.0009016866576597362,Stablecoins,9650.914862916692,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-09 00:00:00+00:00,48320785.10739335,1212361245.2235518,0.03985675498764669,WBTC,137895.48384984475,152769573.92983747,9059846009.750391,0.01686227048069291
2021-12-08 00:00:00+00:00,87036559.05831066,3737146210.694683,0.023289578237328794,ETH,232866.95292537086,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-08 00:00:00+00:00,1863737.520864437,230376729.68320662,0.008089955628015387,Liquidity Pools,3867.8023491103318,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-08 00:00:00+00:00,2288687.5721822246,137029665.73146105,0.016702132052685566,Others,5453.253544327097,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-08 00:00:00+00:00,554917.5866560397,13932187.362849297,0.03982989692887338,RWA,1248.8676251272827,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-08 00:00:00+00:00,3304598.530567021,3742940372.7176447,0.0008828883715739356,Stablecoins,7972.833024288737,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-08 00:00:00+00:00,48256321.026600145,1211044435.917088,0.03984686242338999,WBTC,122966.82820153444,143304821.29518053,9072469602.106932,0.01579556918679566
2021-12-07 00:00:00+00:00,86325400.9347053,3725606040.3678284,0.023170834489570028,ETH,230810.93455371558,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-07 00:00:00+00:00,1869505.592965953,231545490.02173156,0.008074031555486102,Liquidity Pools,8240.447075295217,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-07 00:00:00+00:00,2276254.636795492,136019491.72551182,0.016734767994788482,Others,8027.997440765781,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-07 00:00:00+00:00,573232.314398904,14321313.360629966,0.04002651851573539,RWA,2354.0303330989577,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-07 00:00:00+00:00,3304518.8022318175,3738682502.6995506,0.0008838725406197929,Stablecoins,15228.076877014732,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-07 00:00:00+00:00,48312229.37604426,1212362187.443506,0.03984966693651151,WBTC,131934.06308269507,142661141.65714175,9058537025.61876,0.01574880593341694
2021-12-06 00:00:00+00:00,85795276.09032373,3707039001.0147653,0.023143882777288863,ETH,235368.3034130729,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-06 00:00:00+00:00,1873590.940193557,232386113.4297768,0.008062404902518949,Liquidity Pools,1710.640306675461,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-06 00:00:00+00:00,2267542.864437896,135612673.09598884,0.01672072980106286,Others,4557.384012793648,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-06 00:00:00+00:00,561886.9806816512,13997758.957266983,0.040141209917745134,RWA,635.6203457039366,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-06 00:00:00+00:00,3304366.5214535715,3747904539.8540864,0.0008816570663195753,Stablecoins,2848.609936657528,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-06 00:00:00+00:00,48285090.6020805,1212005299.653284,0.03983900946298941,WBTC,127549.86942513146,142087753.9991709,9048945386.005169,0.015702134109342687
2021-12-05 00:00:00+00:00,89014926.30102697,3821001114.436502,0.02329623144173156,ETH,245370.1232880408,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-05 00:00:00+00:00,1881896.5895855417,233070861.01414862,0.008074353788358387,Liquidity Pools,8919.72358272287,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-05 00:00:00+00:00,2268240.9037930695,135734866.01698798,0.016710819926762124,Others,8683.762835444297,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-05 00:00:00+00:00,541510.2234204095,13660482.818131516,0.039640635739584894,RWA,3199.012951801342,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-05 00:00:00+00:00,3304338.035352433,3701740405.189813,0.0008926444519771768,Stablecoins,16278.853876946596,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-05 00:00:00+00:00,48197477.4100249,1209545025.0585132,0.039847609151791016,WBTC,145539.22800910476,145208389.4632033,9114752754.534096,0.015931138602851294
2021-12-04 00:00:00+00:00,88610313.57368179,3806746250.7584014,0.02327717891782998,ETH,242805.50796278758,145102019.7506496,9048023585.148762,0.016036874615227247
