snapped_at,market_cap,total_volume
1549670400000,121668868725.13174,14495248814.661325
1549756800000,121671686388.9127,14227569109.971918
1549843200000,121249812858.46246,15104636701.39695
1549929600000,121102545929.80968,14082980901.125591
1550016000000,120375898593.48534,13874072049.011976
1550102400000,119663113409.44038,33563713442.203648
1550188800000,120111326738.65944,12988152346.131285
1550275200000,121276134204.24117,13256730910.877207
1550361600000,123002391942.36008,15271013445.969677
1550448000000,131181258550.51814,24032115238.371113
1550534400000,133801690736.85194,22164712972.40506
1550620800000,134997398290.28534,19126417666.688473
1550707200000,132638028534.5329,18394763693.90567
1550793600000,135053714371.61295,17614631872.234734
1550880000000,140680996131.55835,21314869422.308613
1550966400000,127417963525.68156,30398596773.60326
1551052800000,130049467328.1442,24716719821.91726
1551139200000,128915196173.198,20013716934.980656
1551225600000,126733124308.29626,17701633621.40671
1551312000000,128896223868.15265,21901948070.089954
1551398400000,130209884746.15102,16978655323.843012
1551484800000,129192527194.33022,17900140973.765926
1551571200000,128523108821.44812,15295400217.16481
1551657600000,124491389948.13057,22092653880.92015
1551744000000,130872996455.2079,25506765099.416122
1551830400000,132193972901.8875,26153817834.090973
1551916800000,132919236462.14543,25149607114.88174
1552003200000,130572963593.60965,22201818347.682842
1552089600000,134285022062.67334,26635048476.85717
1552176000000,134252472508.36774,24410577606.67519
1552262400000,132463034752.04614,25448309336.040604
1552348800000,133782834138.45032,27009382991.94229
1552435200000,132943242011.43512,24763241124.523342
1552521600000,133505588824.94609,25242073626.97797
1552608000000,137314195748.64514,26517981803.897224
1552694400000,140837591063.63562,31980406453.3151
1552780800000,139517676312.0541,21887469613.25727
1552867200000,139449496509.6938,33042528556.291542
1552953600000,140367571153.85068,27853356769.09355
1553040000000,141886835963.2933,31301915520.470387
1553126400000,139079642351.7195,32651464890.2825
1553212800000,140258621413.3382,25558917691.00542
1553299200000,140857035969.33475,29668907923.78926
1553385600000,140495609195.77597,30720526490.349728
1553472000000,138007705978.92947,28372799439.502518
1553558400000,138090197897.27362,36247208975.37229
1553644800000,142799268110.49368,52804430853.090614
1553731200000,142706756880.73544,45654295011.08351
1553817600000,145550504850.19995,48264200811.62775
1553904000000,145360107230.41345,39578018432.92721
1553990400000,146152509784.1641,31859885837.035534
1554076800000,147857561298.97708,35740797153.6983
1554163200000,168215973381.717,61548057303.2358
1554249600000,176484381715.5092,74567952086.19937
1554336000000,170495067568.53638,66621337862.86144
1554422400000,177307105150.7281,49751430050.60093
1554508800000,177715819359.4339,48794361470.804634
1554595200000,182588675375.2491,52881688360.12762
1554681600000,184105664346.05795,54617918694.745804
1554768000000,180449259880.81424,43467445296.135
1554854400000,183407546647.93768,42587356229.113785
1554940800000,172613124828.25436,46452979006.86389
1555027200000,173738151833.85272,36292223163.49122
1555113600000,173426618550.50964,29565062406.02609
1555200000000,177194736203.04422,29152506613.304153
1555286400000,172507477304.4198,35189590355.6756
1555372800000,177015755306.00415,31822878942.342846
1555459200000,177976652158.30972,32807999126.412422
1555545600000,181314044562.49036,35859097456.56574
1555632000000,180689006236.22076,36031362771.411
1555718400000,180972655811.88144,33767463403.79454
1555804800000,178712179038.26605,36525106356.42139
1555891200000,181637637717.01904,38078951446.5605
1555977600000,183624300226.57947,98122472775.03992
1556064000000,176781276403.84116,46156269868.92053
1556150400000,178119940693.73105,38358681495.553825
1556236800000,171253117220.84167,44416821843.10666
1556323200000,172015206513.9973,34306825634.873318
1556409600000,171018798919.59424,34873821006.93826
1556496000000,167030639264.78656,75145427165.8175
1556582400000,173974205506.4785,39858444947.213425
1556668800000,173098297125.33963,35830499665.824135
1556755200000,176159313395.31143,37070389139.159615
1556841600000,183675308631.70792,46028699623.6757
1556928000000,184126253758.3046,43498336601.1982
1557014400000,181705942907.59906,37575030936.87023
1557100800000,183008337353.8162,39986667547.14511
1557187200000,185746139216.48865,55720607593.455086
1557273600000,186055484000.8219,36269678616.22556
1557360000000,186484772758.8689,36044259760.680435
1557446400000,193734562972.9115,46157861479.96804
1557532800000,219068041935.32462,67998389738.01212
1557619200000,209512376180.52866,70010451240.6552
1557705600000,231281699291.1632,65807932944.335655
1557792000000,237129765939.20587,77801353043.7494
1557878400000,253433108344.14648,75170151331.27507
1557964800000,248159419733.9068,87759245550.1447
1558051200000,228519432851.48062,79567209903.89438
1558137600000,230089496228.12592,56632058128.03254
1558224000000,253979497720.5474,65447882691.299065
1558310400000,245493748656.3734,62271667561.55296
1558396800000,248933582720.5596,56989438618.05249
1558483200000,241980364957.33685,55106276669.08919
1558569600000,246509023799.51685,58831239140.51418
1558656000000,252181689610.59296,59341508325.855316
1558742400000,252517044163.39407,52904780473.39091
1558828800000,268150900354.98065,59539803766.355774
1558915200000,273853313843.22754,71029993508.25475
1559001600000,273976526266.09448,63008974187.57522
1559088000000,275976707855.78375,61793992977.76266
1559174400000,262732380118.83728,74392676312.87546
1559260800000,271257075430.76654,65251159924.4182
1559347200000,273649425044.31152,60604921427.86604
1559433600000,277379707381.5091,56612181158.08691
1559520000000,270333165326.78876,59589117452.92494
1559606400000,244733713490.0117,65535271173.09404
1559692800000,249642640710.2039,56432021109.81071
1559779200000,249181048029.02634,54326471222.781494
1559865600000,258878637546.08252,55225621039.24733
1559952000000,254647389733.103,46663714336.462776
1560038400000,242082804987.95508,47970777113.730865
1560124800000,255123921398.04468,57695867413.41838
1560211200000,254588642747.50192,51924544018.30215
1560297600000,261389040453.85205,52415979455.40323
1560384000000,264749805429.69348,54484446551.70279
1560470400000,272363845652.8899,56021199097.40109
1560556800000,277449644566.77997,54779896496.714516
1560643200000,284018214517.73975,62972191219.404
1560729600000,291616496803.89557,60138086619.76897
1560816000000,282146312656.9264,58891517693.85302
1560902400000,290113552161.1924,56685451895.64224
1560988800000,295242718149.6852,62714771236.73228
1561075200000,304896617764.6833,65328901880.02348
1561161600000,319292186418.7494,87337365092.42749
1561248000000,329712585757.6782,67414968590.13112
1561334400000,331007336887.35126,64327801378.78802
1561420800000,345546886158.26495,70087097284.82344
1561507200000,357142109892.2136,109099780920.50983
1561593600000,324058471594.3963,107435730303.41736
1561680000000,348022978993.0569,89204683868.69244
1561766400000,345747508902.0885,83395694440.91837
1561852800000,318414505620.40717,74199462553.13623
1561939200000,308844813269.34283,77880273255.15694
1562025600000,314169203203.9055,80490964508.26662
1562112000000,337793189925.68994,76054226576.81732
1562198400000,330866158179.17975,75172067466.16823
1562284800000,316600104326.70123,66353275469.19013
1562371200000,322015850885.64746,60569109744.83466
1562457600000,327696746618.72784,58364197875.09299
1562544000000,345173715498.4246,66409967016.478516
1562630400000,348412263241.38684,77965651175.00406
1562716800000,332865920218.04376,90079629039.75107
1562803200000,311027835240.02997,85212641859.67749
1562889600000,322132565733.0446,71517428371.21732
1562976000000,310327652844.5728,66444701494.65655
1563062400000,287991936696.93933,72812685730.87376
1563148800000,294306086866.7551,85831826804.67787
1563235200000,257606672346.93805,78564682253.36794
1563321600000,266805651520.2054,82570237142.45654
1563408000000,286785480695.2972,80243178121.74826
1563494400000,284411665286.5924,69130889207.73775
1563580800000,299410528532.1767,65726911514.107994
1563667200000,288621169234.3266,61926634129.236
1563753600000,281844877394.62054,61487551527.81072
1563840000000,276804332911.3869,62006793497.70101
1563926400000,271007681419.14905,105876811417.99051
1564012800000,273754585769.037,59444888152.06242
1564099200000,273261846930.69675,55286020445.11633
1564185600000,262997782372.22348,60278308908.52929
1564272000000,266207991280.8472,51313628079.3343
1564358400000,265311473972.2402,54697695354.913864
1564444800000,266361494304.67084,56516741479.76667
1564531200000,275907979143.3457,63131168898.91963
1564617600000,282706482099.96234,59626163810.510735
1564704000000,284771902072.634,61011822089.98634
1564790400000,290865240740.9734,57061375721.842545
1564876800000,294003077176.317,58177119883.61246
1564963200000,311315464400.28986,72045096481.61392
1565049600000,298746682271.5443,70478624702.56195
1565136000000,311130399342.51965,67420324632.168304
1565222400000,308358781604.7131,64248124116.30756
1565308800000,303797078809.9906,63916585794.66025
1565395200000,294416294907.6675,62025887856.79768
1565481600000,300586376672.45776,59006982007.27658
1565568000000,297750726957.1701,55400659111.93708
1565654400000,287778174483.01276,59844859278.94008
1565740800000,269195680408.01053,66653830059.44906
1565827200000,271709584664.9349,73321907335.95085
1565913600000,269813979101.42252,65381778369.415115
1566000000000,267820864082.42328,54832579469.65661
1566086400000,272879787403.35236,54862307441.79026
1566172800000,285157455202.7884,57888732145.58724
1566259200000,281800727728.85187,55949711947.04214
1566345600000,263725442447.026,61591054358.41297
1566432000000,268288204694.3377,58565743949.949844
1566518400000,272552414176.97693,52458008217.51932
1566604800000,268319194562.3476,56048141969.5645
1566691200000,264694451249.18585,54493054711.959526
1566777600000,269863670033.24203,69133346590.34459
1566864000000,265554673400.05817,57060557998.161736
1566950400000,253490822746.96506,222963883285.4931
1567036800000,247044254183.75824,57996333230.06171
1567123200000,249610275708.78796,51212452847.614525
1567209600000,250486524572.72903,50308616218.15288
1567296000000,252270671655.54333,47552819567.02911
1567382400000,265625617177.20453,56926228625.92403
1567468800000,272272266641.71313,60714726617.78809
1567555200000,267350289626.5438,64245390207.626755
1567641600000,268353767000.9293,52177019336.73491
1567728000000,262974816684.215,47360395055.59652
1567814400000,267566429728.1187,41863228144.66774
1567900800000,267817482610.21042,42355634070.02372
1567987200000,266760716431.40338,46754109752.57674
1568073600000,261787147246.14938,39638204766.457924
1568160000000,261226105884.37823,42980646309.273544
1568246400000,266315480303.3681,45720398594.10202
1568332800000,264161874465.18304,40923678316.4807
1568419200000,267080788445.09424,40986077462.427345
1568505600000,266373330579.38528,34575773098.09175
1568592000000,267316679960.91318,40862525266.69582
1568678400000,270593825438.4012,45307194152.74952
1568764800000,272459510488.68375,48883621402.82007
1568851200000,272605199606.1889,57587363810.58592
1568937600000,270973944203.4497,42869723169.26078
1569024000000,266619079180.33514,38723624952.99536
1569110400000,265341169459.90756,38420731191.29688
1569196800000,256693642512.16238,41618377875.59621
1569283200000,223995669508.4624,59691128673.37908
1569369600000,222097035113.89862,173200385562.7827
1569456000000,214459500784.2858,48374555648.854225
1569542400000,217918084702.49136,44124940455.17776
1569628800000,217220021360.72607,37515218745.871284
1569715200000,214393477783.32852,46941147022.60904
1569801600000,219627772475.8126,59135866102.63087
1569888000000,221576771700.70654,56309954623.13841
1569974400000,220695526812.0665,46261741041.19876
1570060800000,218533412536.72144,56433562762.551926
1570147200000,218320712640.62552,54845540444.02075
1570233600000,218127793307.54733,56023816734.79967
1570320000000,211675698760.65167,63987360504.449936
1570406400000,222209731221.32724,58694076520.10511
1570492800000,221364082395.65793,52530940916.959274
1570579200000,231520215779.6639,62613282930.72118
1570665600000,230485094940.93402,56718166660.234146
1570752000000,223839340812.21158,57268193852.83219
1570838400000,224255573964.7268,48237925465.45012
1570924800000,224125010490.4317,45853550683.21165
1571011200000,226561133121.8097,48886901563.47521
1571097600000,221587739549.12482,50212187648.930916
1571184000000,218205337719.0361,52353240733.31188
1571270400000,220556174602.58804,48366741066.7873
1571356800000,218367155897.06183,51254345371.02434
1571443200000,217047421416.22464,45175558507.63326
1571529600000,222629643557.99698,49150137697.777435
1571616000000,223128730066.07788,48085880040.22051
1571702400000,220504144949.054,49441689159.78584
1571788800000,203561340811.30823,48627089728.368866
1571875200000,205578098814.1457,39334601884.41735
1571961600000,233018223297.31268,65354020811.53205
1572048000000,242300233581.9906,93053647413.56223
1572134400000,252899896024.57382,73108924151.28046
1572220800000,251600324099.87082,69719492942.546
1572307200000,253392633790.08972,67658736012.250496
1572393600000,247330249850.06375,62627467893.40675
1572480000000,244792081795.3241,58978504803.86727
1572566400000,247152387289.1048,56085455202.5603
1572652800000,249435541308.41602,58698543226.10745
1572739200000,247490744786.01935,56351555370.81232
1572825600000,251432244124.5116,62213312372.03774
1572912000000,252334687630.3159,63272223697.88042
1572998400000,253771391882.04474,58441937592.48526
1573084800000,250421553092.05585,57656915684.67701
1573171200000,240415009909.92758,59313168940.33994
1573257600000,240770762618.5234,101898258421.50003
1573344000000,248160281677.116,53570770541.523964
1573430400000,239846057655.6408,50016840276.05052
1573516800000,240708631173.61905,51077518477.8006
1573603200000,240585099381.08475,45615681595.77738
1573689600000,237999752599.95938,49178202447.207245
1573776000000,233785430491.86612,54097817012.730934
1573862400000,233497048873.08203,42464545773.39003
1573948800000,235143952608.49796,49435260101.81331
1574035200000,225906413092.29147,52484020106.90348
1574121600000,222891330258.35724,49935564617.04082
1574208000000,221292372451.42026,45885996777.87126
1574294400000,208487930942.9655,53324685024.61939
1574380800000,197989161779.3234,82155918873.23746
1574467200000,200408133534.91364,49382158021.47059
1574553600000,192454926454.4514,47450578017.54558
1574640000000,196099333533.455,65582148320.01751
1574726400000,195142339233.39804,47800088893.9967
1574812800000,204275377046.08432,55316390117.91791
1574899200000,201040841856.18427,42417826850.08951
1574985600000,208956052149.17017,45559917728.71704
1575072000000,204457695597.67392,38569779737.656715
1575158400000,201288642024.27274,42735684510.31657
1575244800000,199512809633.22498,38386350591.02392
1575331200000,198710698946.84192,35305849317.00053
1575417600000,195790472450.0162,47123517580.568756
1575504000000,200090885155.28912,43099267529.69916
1575590400000,203096320356.7289,39526030089.47495
1575676800000,203170886003.78925,35220875197.04801
1575763200000,204366851461.98587,34924961420.05192
1575849600000,199426022982.20343,39717176635.64332
1575936000000,196568082423.1461,38463728557.9689
1576022400000,195156794886.5153,36613067001.46959
1576108800000,195497344507.15204,39973381139.63703
1576195200000,196619865010.78607,37905562523.85943
1576281600000,192894298149.363,38664131396.03921
1576368000000,193815060548.11398,37688850152.43313
1576454400000,186395796469.5938,46223454566.602875
1576540800000,176262990056.97913,51762255815.46134
1576627200000,193187299772.8627,89777887837.34369
1576713600000,189143197735.48642,56364520780.211205
1576800000000,190765965630.2899,43340003199.70036
1576886400000,189243581632.99677,36110348187.11883
1576972800000,195527427971.76035,43999248988.90186
1577059200000,191817778605.3196,53178631464.86538
1577145600000,191283507502.2699,47901807819.37893
1577232000000,190165050469.66483,44258397657.87482
1577318400000,189698134504.6966,44782172718.169205
1577404800000,191346154126.0984,48015565287.621216
1577491200000,193538454163.52744,43088427619.06454
1577577600000,196396068090.89426,44914484189.43987
1577664000000,193266603630.99484,44856809778.26024
1577750400000,190953141076.38904,41957743080.84764
1577836800000,191228660432.08527,36560652375.96686
1577923200000,185646438489.8487,39865884646.43767
1578009600000,194146901576.8887,55836728046.778564
1578096000000,195658773360.26865,41662482250.92062
1578182400000,196194443184.12885,43675140084.21773
1578268800000,206553226762.19492,53918043151.14934
1578355200000,211687774430.55026,64246263083.35748
1578441600000,212011558824.54916,68717029197.129776
1578528000000,206788561124.4657,53171326498.36685
1578614400000,213783675993.85532,64998878447.3386
1578700800000,214823049918.59192,61695834999.89133
1578787200000,216705520753.07364,53200606193.32596
1578873600000,215845390478.18826,52586314792.934715
1578960000000,238809065168.43314,111818695462.76872
1579046400000,242261597925.00186,106399756137.3126
1579132800000,238459552933.6295,81866997299.0514
1579219200000,245851058429.2343,94581933146.57162
1579305600000,244910261016.20435,86761223225.01274
1579392000000,236418501816.50836,85251210600.96014
1579478400000,238761090745.09778,64879975146.70858
1579564800000,239918335830.63446,58910044781.25819
1579651200000,238815339547.69543,59506224730.50414
1579737600000,230853445221.53662,62439578436.93235
1579824000000,231587154196.95758,65127293761.21751
1579910400000,229063722642.1954,52963334789.80048
1579996800000,235402921761.5849,61012029250.78865
1580083200000,244362081328.23257,80144909639.71353
1580169600000,250415930609.30554,89774064974.487
1580256000000,254698915627.1806,94306490914.20967
1580342400000,262645607541.6308,101505211992.82193
1580428800000,257246637994.38434,97711848099.2301
1580515200000,257968306210.13867,92219895317.10208
1580601600000,260442109068.9123,103827267272.99211
1580688000000,258068914578.49332,104796472521.31194
1580774400000,257072554016.11163,100236091514.91718
1580860800000,271105685889.44156,120288775160.04994
1580947200000,274184429653.6227,129792702454.64291
1581033600000,278067046137.53766,130467838691.70993
1581120000000,281752144154.26184,136386639431.30017
1581206400000,287256166814.0615,139774573983.3888
1581292800000,282330240858.67114,149219651992.05185
1581379200000,293388924699.6766,88627589169.08105
1581465600000,302931397619.41907,107818044104.97557
1581552000000,300431462961.9132,127051947021.26909
1581638400000,307814324826.13837,115248178902.49022
1581724800000,292838891185.74805,121163062470.27043
1581811200000,285182975848.7263,101741117069.71304
1581897600000,280964519142.30054,115091102595.93814
1581984000000,296252017568.12366,127265404955.38472
1582070400000,281558314809.03516,110231493830.5723
1582156800000,278708711805.6162,120963007750.80081
1582243200000,279779661825.5546,84234576121.9304
1582329600000,279941749824.78955,73774995955.21437
1582416000000,287978771996.09644,81969237098.7648
1582502400000,278914100548.07855,92315855992.27538
1582588800000,269647993396.23398,89183751758.5941
1582675200000,249755551597.1738,106475167758.77634
1582761600000,250229769436.23984,97560700932.18842
1582848000000,250238678281.93475,91195940670.07771
1582934400000,246561594375.0336,73186388387.32916
1583020800000,243925407827.00287,74083851234.5734
1583107200000,255783269160.16003,120825259426.62738
1583193600000,251418135431.7589,141517799175.01996
1583280000000,250491443684.12152,86888292490.3049
1583366400000,259539573173.7061,77758582862.61124
1583452800000,261855398440.541,82075470820.50293
1583539200000,256624464292.73126,76530163917.08922
1583625600000,231720703395.61026,83709674806.63664
1583712000000,223464470145.1203,101737440738.65703
1583798400000,226654678231.62198,80349348922.23329
1583884800000,224549148947.71796,75343354271.01778
1583971200000,161679237437.90128,110265476613.40762
1584057600000,159618884014.89496,153871523903.1369
1584144000000,150921182005.55228,80487627928.00885
1584230400000,152132005831.9679,87501513646.84224
1584316800000,142511540166.70114,106081230965.45544
1584403200000,153446585459.29456,76776149620.27231
1584489600000,151916407890.82828,70673425888.01474
1584576000000,178538295737.4654,95024677913.31517
1584662400000,173369822847.252,116217711158.67848
1584748800000,173240549613.95395,89424189673.60703
1584835200000,164018072701.8683,70338456823.5425
1584921600000,177597679689.14166,83317346091.16347
1585008000000,186457188246.2409,84709865271.99193
1585094400000,183745004897.4369,76023498324.20383
1585180800000,185002923256.22595,62480203451.72745
1585267200000,185048957056.5085,64116522140.815285
1585353600000,173991115299.48254,67016693082.96014
1585440000000,165730026086.9904,52149712299.18993
1585526400000,180563844045.39996,67276202273.229805
1585612800000,179659576733.60004,61823041101.75884
1585699200000,181884661060.06924,63149885525.18858
1585785600000,190806024184.63336,83754793678.54366
1585872000000,190066163776.22598,72939414654.18791
1585958400000,192774199577.19458,63490910033.62301
1586044800000,191052604429.10336,59094389675.81732
1586131200000,207287159793.52466,92210106200.21191
1586217600000,204355245575.29645,88637040514.97623
1586304000000,210744406791.0484,80297336797.78006
1586390400000,209130319757.49527,71051157303.32591
1586476800000,196246936398.91928,80811879377.14206
1586563200000,196462657318.0838,62538130638.35542
1586649600000,197859166321.43488,68369965657.582344
1586736000000,195858135248.8079,80379623198.9929
1586822400000,196450735798.92258,72326047219.83621
1586908800000,190059100477.92023,62931200023.62618
1586995200000,203825995844.38605,93112934496.429
1587081600000,203020405765.73618,65280408720.986244
1587168000000,211368964296.68472,72242609691.29808
1587254400000,207805988909.06183,69274020645.33734
1587340800000,199452561551.6765,82099450439.21011
1587427200000,197947375328.21338,63857253527.42542
1587513600000,206799973032.19724,67946643923.485756
1587600000000,214317886583.71817,82732357793.09125
1587686400000,216639765048.88266,69582484309.03423
1587772800000,218769394452.95532,67556255025.319405
1587859200000,220922701486.99536,70092491129.70135
1587945600000,222732498764.9402,78958584834.59778
1588204800000,246624360046.94296,125155488580.59708
1588291200000,250281148732.59555,85560936207.85901
1588377600000,252943558620.5785,74445960235.97246
1588464000000,251156803290.47726,85608904974.98886
1588550400000,249990100075.208,88130571352.3507
1588636800000,251069929629.3976,80957554304.281
1588723200000,253996257566.9227,85894291760.09981
1588809600000,272486441662.87766,107457118871.64516
1588896000000,269903593458.01312,93722052003.69511
1588982400000,264472482246.4028,88892347413.73639
1589068800000,243763633600.22556,118417288648.96199
1589155200000,238445259151.11258,101662247242.54802
1589241600000,244726063034.65927,76176540418.66637
1589328000000,256199021812.10736,78047553671.16542
1589414400000,263985067614.4892,92441349355.89172
1589500800000,254638071043.59308,77933374535.05077
1589587200000,258079880118.13513,66910592373.35577
1589673600000,264635290710.9496,70469254746.59344
1589760000000,267617360152.84937,76495774203.84807
1589846400000,268220257446.87338,70753478019.74887
1589932800000,263186570732.227,67409868359.174576
1590019200000,253245402278.72684,71857705992.94789
1590105600000,257287338534.2498,61533261220.95215
1590192000000,257553509094.61108,53262171535.64434
1590278400000,253347408282.9011,57484034047.577156
1590364800000,250607952683.7805,57702457333.21457
1590451200000,249083098696.46487,53118645471.85804
1590537600000,254833362765.3588,53860657162.459625
1590624000000,264798829953.61383,57158556728.57804
1590710400000,264462133367.55167,56067051183.31413
1590796800000,274990113098.2496,63096068630.056
1590883200000,267934591509.28232,57210593395.7974
1590969600000,275900461578.22864,56820952427.15224
1591056000000,270171346531.66833,79777210158.14941
1591142400000,274071453411.00577,54218139969.39698
1591228800000,279078811908.619,54897012438.89377
1591315200000,274696734388.86768,51721405251.2453
1591401600000,275486712247.4024,41596026309.45171
1591488000000,277582468642.1885,51302292523.6259
1591574400000,279050990430.1257,46317858229.56079
1591660800000,278608727467.965,47021345669.590744
1591747200000,281683997656.3449,50898921882.92928
1591833600000,265538302772.5861,60624828562.65062
1591920000000,270260419279.27664,47687592392.11286
1592006400000,270803205228.56067,38999733283.89271
1592092800000,266516406538.15466,37793850744.98797
1592179200000,267780835865.6005,55110428058.44985
1592265600000,270657885971.458,47796013449.202065
1592352000000,270248803049.22253,43106612335.59103
1592438400000,267705425686.58487,39149939295.51708
1592524800000,266734696536.07593,42604467419.857025
1592611200000,268426811667.18973,39994681019.18368
1592697600000,267331059551.32913,35426375007.78918
1592784000000,277923448174.4725,59052409235.586334
1592870400000,276674113145.3404,36543246862.332344
1592956800000,268176503355.1507,44069397914.57114
1593043200000,267252014000.9879,40872711278.87863
1593129600000,264863791295.54114,41320015724.5111
1593216000000,258570750108.09515,39197131592.27473
1593302400000,261756049843.8449,35898511212.65635
1593388800000,264635358554.19226,37299982163.200356
1593475200000,262686257693.10938,35142896184.15951
1593561600000,266473247883.5747,36514727737.22484
1593648000000,263012413755.77582,38739959134.22756
1593734400000,263694855907.2222,32726105472.122086
1593820800000,265591584391.43408,32740362272.7045
1593907200000,264528598455.87546,33129284241.984486
1593993600000,273111804583.7213,46116945160.81098
1594080000000,273111275679.44452,38938814407.57639
1594166400000,281932492138.64734,45999802034.40652
1594252800000,276435331463.5443,41418794579.86559
1594339200000,275312049707.1968,36140861837.74858
1594425600000,276582240580.3767,32651847035.635525
1594512000000,279139616982.97723,34270531078.06285
1594598400000,277145531893.5598,41068228072.50246
1594684800000,278502648054.17737,37806332967.84706
1594771200000,277665137938.69116,34225855389.042007
1594857600000,274653386853.27872,38014279585.95816
1594944000000,275913776322.7003,32299911036.312325
1595030400000,276919089214.37665,30848467452.307518
1595116800000,278099045624.2483,31957100479.374542
1595203200000,276162889725.5826,35909273919.99213
1595289600000,282641262638.9461,39765108541.77045
1595376000000,288976453940.7152,37176593120.33398
1595462400000,292829637315.96466,51939360927.09232
1595548800000,291860459686.8576,57092832181.635765
1595635200000,300724685795.35614,61731377495.99039
1595721600000,305761850095.36914,68101237402.68425
1595808000000,333426008453.8748,92987415230.12411
1595894400000,328535489100.3385,84904206348.66454
1595980800000,331165287264.2812,74488944043.16972
1596067200000,336049933579.7393,73923382751.03891
1596153600000,340481626023.0233,73892486141.6726
1596240000000,360121520311.982,85955664198.438
1596326400000,342137369825.8142,94929730579.89339
1596412800000,347999902700.7817,75694371875.31581
1596499200000,350380431856.24005,74924144125.07947
1596585600000,361500073427.7171,75780389379.67522
1596672000000,363325132917.94604,74907075005.90005
1596758400000,357896260250.0264,82020811834.10104
1596844800000,364394302464.71295,70011477963.89748
1596931200000,364353339781.39624,72239087585.22891
1597017600000,370066179649.9717,84568975308.1902
1597104000000,355008862882.98004,86662938624.1071
1597190400000,363780723146.80237,84062550681.59831
1597276800000,374420125789.1559,91494714659.18063
1597363200000,379096077031.3436,85141929605.85295
1597449600000,381998215106.6776,72173400689.80307
1597536000000,385586779096.6438,55912860565.15302
1597622400000,397395061455.5835,64674371818.78555
1597708800000,386815175231.04626,90287355511.84482
1597795200000,375422470405.6141,86800089407.6648
1597881600000,379996317095.6344,79950543359.58197
1597968000000,368891698764.0785,91405505436.61507
1598054400000,376757524872.69275,80437205142.44214
1598140800000,375945568170.0556,74032797511.4389
1598227200000,382690052477.0469,76575696651.10179
1598313600000,369501771947.39325,86311815942.57796
1598400000000,373044328111.3895,81723344406.91252
1598486400000,364991267756.92847,130311604468.43584
1598572800000,374353459247.9851,77063930111.75543
1598659200000,379374055316.3997,76537730618.78882
1598745600000,387841165618.7323,100529018306.25005
1598832000000,390236512310.6789,85320014991.37709
1598918400000,405299401882.74335,99458910707.39151
1599004800000,385246140823.6387,100013319671.50612
1599091200000,356471322706.83154,96812831796.80394
1599177600000,349021703943.2601,102304824579.87068
1599264000000,322044538708.9343,105752838178.13971
1599350400000,334373356472.11993,99119983622.59189
1599436800000,339009268048.364,92590969561.06111
1599523200000,329093050384.89575,89651684489.69962
1599609600000,336301713618.076,78270679239.78186
1599696000000,342491335037.91437,200660342030.65366
1599782400000,345112492900.16406,56835184576.147995
1599868800000,350115439042.83,55911528709.417625
1599955200000,342973031827.5785,58455977671.82589
1600041600000,352294098829.8654,62710264749.653305
1600128000000,350972073238.27686,62050397743.415115
1600214400000,355689234802.28516,63408953123.454506
1600300800000,356617364225.4108,66312518681.327446
1600387200000,356828832862.85864,69731208893.5168
1600473600000,359625558180.4017,51901813243.71058
1600560000000,353242377556.9111,56280355686.31233
1600646400000,336094938049.5031,66617033388.4133
1600732800000,336981333632.005,52175547711.87429
1600819200000,326723995516.4996,50532588403.00921
1600905600000,345088071658.79407,55115561278.228615
1600992000000,345831398503.2631,50827006932.95597
1601078400000,347647658201.1301,44791359458.84796
1601164800000,349679639819.2442,45775619655.226814
1601251200000,352772967279.67255,49941750231.49854
1601337600000,349263947414.1975,48771213710.806625
1601424000000,349697333876.7051,46164951956.37664
1601510400000,345149054440.54376,51998323842.70602
1601596800000,341217487597.6335,53448128904.14061
1601683200000,341073842797.6333,39138609843.40362
1601769600000,345702591772.13934,39719241028.66773
1601856000000,347208812614.20374,42588828986.47171
1601942400000,339010440764.2868,49936209359.81166
1602028800000,341045841255.55786,44557220118.9797
1602115200000,349382970035.7642,49191839386.73921
1602201600000,357026418041.52637,50062920754.14115
1602288000000,364829575757.9003,48719315082.09393
1602374400000,364802402756.4817,42346056598.353455
1602460800000,375041985819.1959,51461578373.6274
1602547200000,368908370245.3564,49199280263.73213
1602633600000,365797914467.0302,48242153926.53221
1602720000000,368118966176.1186,48091484865.979706
1602806400000,360860017579.0979,47999951085.01472
1602892800000,360767002395.01587,36843976957.45884
1602979200000,365162309681.19507,36597816071.82933
1603065600000,370649994769.80707,40676340164.13704
1603152000000,370083921213.55,45454532370.890434
1603238400000,402864809287.5184,60700186316.28105
1603324800000,402390835273.283,58248603039.25477
1603411200000,398860489556.5231,51166237063.70899
1603497600000,403364024560.98663,44134833852.67887
1603584000000,400795970730.1574,43474610639.689445
1603670400000,398016166763.5867,61087959511.38306
1603756800000,413616463064.2227,52436048063.222694
1603843200000,399708756957.29443,60101858900.760315
1603929600000,400448375668.4631,51611803272.48791
1604016000000,402336884629.6609,54998985633.72688
1604102400000,409133734937.4625,47397123931.94236
1604188800000,406377137125.66675,41276716499.14752
1604275200000,400671977092.5088,51056855147.19586
1604361600000,405365316988.2703,47611238573.9825
1604448000000,412382098509.80865,54431657497.10113
1604534400000,444494581536.4823,68071660289.471275
1604620800000,455233922907.2006,76798857071.57196
1604707200000,435415427317.709,73874314753.77357
1604793600000,453718906649.0932,53145961365.01077
