day,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd,ETH Vault_dai_ceiling,stETH Vault_dai_ceiling,BTC Vault_dai_ceiling,Altcoin Vault_dai_ceiling,Stablecoin Vault_dai_ceiling,LP Vault_dai_ceiling,PSM Vault_dai_ceiling
2023-03-23 00:00:00+00:00,2472485012.6892824,1253101926.888755,306997574.3759206,40273596.09301252,162286.1784140754,465622800.9927016,3065305348.185385,896979716.2224554,303305560.3146299,140352074.44009924,30000000.0,0.0,83592560.05854535,4215127640.522552
2023-03-24 00:00:00+00:00,2378798595.528784,1274235556.830041,304034217.5876123,40273596.09301251,162286.1784140754,465622800.9927016,3008906237.6451693,896979716.2224554,303305560.3146299,140352074.44009924,30000000.000000004,0.0,83592560.05854535,4241803435.2412243
2023-03-25 00:00:00+00:00,2343639462.0196514,1223832386.0187416,303866036.1046858,40273596.09301251,162286.1784140754,465603423.92050785,3004930570.2912683,896979716.2224554,303305560.3146299,140352074.44009924,30000000.000000004,0.0,83592560.05854535,4114456548.71259
2023-03-26 00:00:00+00:00,2386582766.7251844,1254633995.3530016,307947606.37253475,40273596.09301252,162286.1784140754,458490900.3465473,2998237079.5803103,896979716.2224554,303305560.3146299,140352074.44009924,30000000.000000004,0.0,93124010.6366911,4114456548.71259
2023-03-27 00:00:00+00:00,2305308022.381278,1259016480.6446946,303097963.21532005,39991986.9004176,162286.17841407543,465035671.32016665,2907521593.4076214,896979716.2224554,312781523.4985572,140352074.44009924,30000000.0,0.0,93124010.6366911,4114456548.71259
2023-03-28 00:00:00+00:00,2397772651.7010236,1260289442.1079974,301813018.5359769,40611835.37637775,162286.17841407543,457553072.92513394,2860128728.8631444,896979716.2224554,307336823.44586194,140352074.44009924,30000000.000000004,0.0,93124010.6366911,3989418836.5631986
2023-03-29 00:00:00+00:00,2430999385.815574,1310373379.0231912,306211069.6755685,40611835.37637775,162286.1784140754,457553072.92513394,2844081248.296164,896979716.2224554,307336823.44586194,140352074.44009924,30000000.000000004,0.0,93124010.6366911,3989418836.5631986
2023-03-30 00:00:00+00:00,2411624961.374536,1309401279.4658766,310672196.1615056,40611835.37637775,162286.1784140754,457553072.92513394,2836407118.5355844,896979716.2224554,307336823.44586194,140352074.44009924,30000000.000000004,0.0,93124010.6366911,3989418836.563198
2023-03-31 00:00:00+00:00,2461109660.5219107,1356264800.4203727,312580896.76540494,41005834.915153526,162286.1784140754,452058440.4374543,2823854351.8635354,896979716.2224554,312019635.12927103,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3927514636.3222637
2023-04-01 00:00:00+00:00,2439822981.7495737,1364146925.7485173,315881451.7158946,41005834.91515353,162286.1784140754,454961216.3407938,2824510685.4772663,896979716.2224554,312019635.12927103,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3927514636.3222637
2023-04-02 00:00:00+00:00,2418180312.485368,1363924437.3307214,314693678.8130298,41005834.91515353,162286.1784140754,449388271.64291596,2817094248.1789813,896979716.2224554,312487731.99879575,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3727514636.3222637
2023-04-03 00:00:00+00:00,2410248637.5432315,1364393566.7671669,312191172.40595067,42436077.349708885,162286.17841407543,449388271.6429159,2800935221.9551573,896979716.2224554,312487731.99879575,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3737541790.813755
2023-04-04 00:00:00+00:00,2513907220.42795,1405134311.6484642,310061410.9783598,42436077.349708885,162286.1784140754,449388271.6429159,2768759774.554837,896979716.2224554,312487731.99879575,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3743691350.368557
2023-04-05 00:00:00+00:00,2509152946.192654,1432571201.2183728,310261197.2835053,42665718.87561333,162286.17841407543,449640156.9844136,2778091008.895602,896979716.2224554,310483112.0526869,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3762575228.495081
2023-04-06 00:00:00+00:00,2472460332.2968254,1413019489.2982323,307774314.43451154,42506501.6249312,162286.17841407543,456813271.0844515,2730088007.7184243,896979716.2224554,300483112.05268687,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3771767126.0060267
2023-04-07 00:00:00+00:00,2452883466.5495243,1401067767.885999,305971928.2869589,42691677.48014391,162286.1784140754,454441605.377841,2679373979.331124,896979716.2224554,300483112.05268687,140352074.44009924,20193556.39738815,0.0,93124010.6366911,3782787435.1891317
2023-04-08 00:00:00+00:00,2439530619.046036,1422816799.1659932,307373450.0287302,42790214.861740954,162286.1784140754,428082699.4508027,2675091048.9467454,896979716.2224554,307925043.44812924,140352074.44009924,20193556.39738815,0.0,82542992.08407168,3826880534.543564
2023-04-09 00:00:00+00:00,2449786066.5727005,1400686719.0113845,307521259.04268664,40968626.452602066,162286.17841407543,426361634.14803654,2670906166.4404545,896979716.2224554,307925043.44812924,140352074.44009924,20193556.39738815,0.0,82542992.08407168,3826880534.5435634
2023-04-10 00:00:00+00:00,2496080215.8921804,1427306167.8956513,319182699.9743128,41309331.57853355,162286.17841407543,432225354.9861521,2612971378.7315226,896979716.2224554,307925043.44812924,140352074.44009924,20193556.39738815,0.0,82542992.08407168,3963511734.8359175
2023-04-11 00:00:00+00:00,2501780721.458125,1449985127.9473364,330112975.6306147,8980750.46013195,162286.17841407543,433053224.53386736,2585480099.0978737,896979716.2224554,307314788.7298419,140352074.44009924,20193556.39738815,0.0,66542992.08407168,3972568269.2352767
2023-04-12 00:00:00+00:00,2532748994.0554852,1456412992.6592796,327964061.28476346,8834388.64447645,162286.1784140754,435910612.8514027,2603197601.1175847,896979716.2224554,322141747.8109317,142461388.74189904,18135081.9295402,0.0,66542992.08407168,4010632847.5252767
2023-04-13 00:00:00+00:00,2666009508.2754645,1568139419.1759372,331293834.95373666,8972500.186711125,162286.1784140754,446534793.9744995,2572809786.653861,896979716.2224554,336418383.4188498,142461388.74189904,18135081.9295402,0.0,66542992.08407168,3991159378.7775993
2023-04-14 00:00:00+00:00,2757417280.4268045,1635223452.1047142,331154925.46443194,8682998.830814969,162286.17841407543,456876619.29908085,2534401584.8282948,896979716.2224554,336418383.4188498,142461388.74189904,18135081.9295402,0.0,66542992.08407168,4016713110.299599
2023-04-15 00:00:00+00:00,2766717918.2403297,1655943315.7083187,330401132.6105372,8915964.902692549,162286.17841407543,459114687.0520583,2529824693.933652,896979716.2224554,336418383.4188499,142461388.74189904,18135081.9295402,0.0,66542992.08407168,4033487547.2537804
2023-04-16 00:00:00+00:00,2796702578.8518987,1630872952.1304936,333075585.78262055,9014401.18001646,162286.1784140754,459769600.47298616,2533999757.979047,896979716.2224554,336418383.4188498,142461388.74189904,18135081.9295402,0.0,66542992.08407168,4033487547.2537804
2023-04-17 00:00:00+00:00,2740394881.880232,1636704322.2241056,319568774.84165114,8815054.259813385,162286.1784140754,457128951.74104,2409311589.069424,896979716.2224554,340899268.29062366,142461388.74189904,18135081.9295402,0.0,66542992.08407168,3872901108.0605383
2023-04-18 00:00:00+00:00,2732860150.1085486,1645520319.0170953,330054490.2032242,8856515.679124175,162286.1784140754,457734481.0773748,2338068998.5851617,896979716.2224554,340899268.29062366,142461388.74189904,18135081.9295402,0.0,66542992.08407168,3854335592.106978
2023-04-19 00:00:00+00:00,2599421116.695739,1552580143.7017365,321934748.3874264,7383708.820524526,162286.1784140754,443571989.9299993,2272603199.37459,896979716.2224554,340899268.29062366,142461388.74189904,18135081.9295402,0.0,66542992.08407168,3873050656.172641
2023-04-20 00:00:00+00:00,2535132104.2078733,1513560018.459956,310538486.4964379,5670352.899652312,162286.1784140754,439353592.15032357,2220599019.271188,896979716.2224554,344302274.2200875,142461388.74189904,16843649.422502145,0.0,66542992.08407168,3910801793.602641
2023-04-21 00:00:00+00:00,2430812996.894527,1445786092.9976838,301721171.7007586,5507071.319250948,162286.17841407543,427475192.92011046,2196796989.329532,896979716.2224554,344302274.2200875,142461388.74189904,16843649.42250215,0.0,66542992.08407168,3711076905.318679
2023-04-22 00:00:00+00:00,2471132967.077614,1461931600.4830036,322817020.03642845,5524109.947506131,162286.1784140754,431103417.0483955,2140351535.91408,896979716.2224554,324138211.00565106,151970847.57517624,16843649.422502145,0.0,66542992.08407168,3711076905.318679
2023-04-23 00:00:00+00:00,2429289603.2076697,1462663081.1512766,320974681.16980827,5441753.4709640425,162286.1784140754,430236094.6280065,2129721866.7704144,896979716.2224554,339048433.19674504,151970847.57517624,16843649.422502145,0.0,66542992.08407168,3711076905.318679
2023-04-24 00:00:00+00:00,2440516918.3419776,1438072559.1218076,320187970.3788465,5451495.647382087,162286.17841407543,427022666.11031777,2123059383.803852,896979716.2224554,342847384.59718174,151970847.57517624,16843649.422502145,0.0,66542992.08407168,3718557246.608679
2023-04-25 00:00:00+00:00,2435164110.992543,1455339320.230431,323799603.4121376,5394180.537980533,162286.1784140754,426864815.53238016,2120814739.722876,896979716.2224554,342847384.59718174,151970847.57517624,16843649.422502145,0.0,66542992.08407168,3718557246.608679
2023-04-26 00:00:00+00:00,2444122740.6523814,1443327960.9779596,344692672.3796489,5389005.786282998,162286.1784140754,425958131.4909742,2036482054.5006845,896979716.2224554,344480179.1841746,157024693.20342124,16843649.42250215,0.0,66542992.08407168,3726961428.838679
2023-04-27 00:00:00+00:00,2547151785.65512,1495742453.8792686,366409387.41664284,5408602.58025845,162286.1784140754,432582963.6469731,2016607718.3917277,896979716.2224554,344480179.1841746,157024693.20342124,16843649.42250215,0.0,66542992.08407168,3737651428.838679
2023-04-28 00:00:00+00:00,2506302182.8454847,1499232147.388695,363093540.39367396,5395960.46131905,162286.1784140754,427766519.9708049,1965121230.2501435,896979716.2224554,344956928.1191756,161951780.4370243,16843649.42250215,0.0,66542992.08407168,3537036111.6488385
2023-04-29 00:00:00+00:00,2527198383.8207636,1492782980.0862248,363711078.4523645,5407427.33135101,162286.1784140754,427495035.17979115,1965190867.1053896,896979716.2224554,344956928.1191756,161951780.4370243,16843649.42250215,0.0,66542992.08407168,3537036111.6488385
2023-04-30 00:00:00+00:00,2538253916.645192,1535689160.114431,366461905.4979245,5407427.33135101,162286.17841407543,427495035.17979115,1961373353.0635424,896979716.2224554,344956928.1191756,161951780.4370243,16843649.42250215,0.0,66542992.08407168,3537036111.6488385
2023-05-01 00:00:00+00:00,2431272886.1315536,1520852911.1082823,354641225.89555144,5265574.727219121,162286.17841407543,411323548.74172413,1934145884.2360969,896979716.2224554,344956928.1191756,161951780.4370243,16843649.422502145,0.0,66542992.08407168,3546414942.2288384
2023-05-02 00:00:00+00:00,2466968999.076369,1510948310.9776897,350690445.7526073,5265574.727219121,162286.1784140754,411323548.74172413,1904986463.2212043,896979716.2224554,344956928.1191756,161951780.4370243,16843649.42250215,0.0,66542992.08407168,3546414942.228839
2023-05-03 00:00:00+00:00,2497316431.037592,1507842165.9054394,345697640.4911667,5174795.061437685,162286.1784140754,411323548.7417241,1876723996.0653448,896979716.2224554,347009961.456374,161951780.4370243,16843649.42250215,0.0,66542992.08407168,3556414942.228839
2023-05-04 00:00:00+00:00,2498448216.5525427,1530434992.6827087,352886324.40656924,5174795.061437685,162286.17841407543,411325915.313329,1864358289.2143917,896979716.2224554,347009961.456374,166123076.5038431,16843649.42250215,0.0,66542992.08407168,3564414942.228839
2023-05-05 00:00:00+00:00,2562834216.6222944,1575936036.4039347,355916078.834357,5174795.061437685,162286.17841407543,411325915.313329,1811622781.6673677,896979716.2224554,347009961.456374,166123076.5038431,16843649.422502145,0.0,66542992.08407168,3573915928.638839
2023-05-06 00:00:00+00:00,2559132913.1723814,1559830833.4837756,355916078.834357,5174795.061437685,162286.1784140754,411325915.313329,1821129903.2988465,896979716.2224554,347009961.456374,166123076.5038431,16843649.422502145,0.0,66542992.08407168,3582828775.9688387
2023-05-07 00:00:00+00:00,2536395645.4122114,1537654492.9066536,353546074.5256286,5174795.061437685,162286.1784140754,411325915.313329,1821248525.4622693,896979716.2224554,347009961.456374,166123076.5038431,16843649.42250215,0.0,66542992.08407168,3582828775.9688387
2023-05-08 00:00:00+00:00,2453796814.5822434,1484638205.197081,335380551.6724944,5081203.922777686,162286.1784140754,411340183.438646,1818689136.3933096,896979716.2224554,347611492.77039486,166123076.5038431,6000000.0,0.0,66542992.08407168,3582828775.9688387
2023-05-09 00:00:00+00:00,2462154843.3263016,1482863115.6519723,333516898.427917,4933423.161193727,162286.1784140754,400834306.5282286,1772265537.3009446,896979716.2224554,347611492.77039486,166123076.5038431,6000000.0,0.0,66542992.08407168,3582828775.9688387
2023-05-10 00:00:00+00:00,2450507524.543311,1515918251.6867867,337941421.0260761,4963710.347923979,162286.17841407543,397700220.3713542,1720243732.2482846,896979716.2224554,347611492.77039486,166123076.5038431,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-11 00:00:00+00:00,2392018521.5084224,1477827932.033381,320378593.4532977,4785942.009271889,162286.17841407543,394527426.0225403,1664321252.9966516,896979716.2224554,347611492.77039486,166123076.5038431,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-12 00:00:00+00:00,2400673304.1982737,1438968447.8686829,313766113.69542027,4844674.646521921,162286.1784140754,396352335.8430233,1607068878.6752915,896979716.2224554,348604864.1864537,156100762.69538784,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-13 00:00:00+00:00,2380719285.848467,1462921755.0359538,317543498.0014719,4880168.22401477,162286.1784140754,395016970.60692906,1607011860.4577563,896979716.2224554,348909307.2091867,156100762.69538784,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-14 00:00:00+00:00,2390369613.4365826,1466156628.7914946,318547073.21842027,4915772.651899307,162286.1784140754,395226247.76807356,1606121043.5324006,896979716.2224554,348909307.2091867,156100762.69538784,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-15 00:00:00+00:00,2435755682.100461,1489276363.3131638,323982075.67677265,4939673.688092787,162286.17841407543,398790624.5432216,1555948004.3836155,896979716.2224554,348909307.2091867,156100762.69538784,6000000.0,0.0,66542992.08407168,3333535056.762002
2023-05-16 00:00:00+00:00,2427601392.520448,1505541348.875699,320186859.7022982,4872182.288777509,162286.17841407543,397700093.6678798,1506640520.9006877,896979716.2224554,359641218.2614915,156100762.69538784,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-17 00:00:00+00:00,2430909196.373369,1499585282.3226113,320890333.08937764,4857924.683391232,162286.1784140754,397679163.8686783,1469592803.5997603,899467004.2082651,371736115.2308864,146082859.73647517,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-18 00:00:00+00:00,2399609606.783307,1486572624.9807942,318173852.3168344,4882477.440261918,162286.1784140754,395219040.43826765,1469035804.2631445,899467004.2082651,386748557.72519565,128573692.09981984,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-19 00:00:00+00:00,2418154332.227935,1540179765.3146384,318597183.9520675,4840233.096393446,162286.17841407543,397125539.9966476,1415511213.6539285,899467004.2082651,392609551.101446,128573692.09981984,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-20 00:00:00+00:00,2423857692.8106394,1566511707.6619613,319539032.20999455,4849732.628744955,162286.17841407543,396876012.7830503,1374181231.9817555,899467004.2082651,423569633.0320466,128573692.09981984,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-21 00:00:00+00:00,2413331062.5574923,1589090364.4415612,319233897.81236196,4805625.926840294,162286.1784140754,395748761.4119325,1373785026.6355083,899467004.2082651,434607435.96411145,128573692.09981984,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-22 00:00:00+00:00,2417853638.0391808,1600324726.576099,318971014.6013231,4839653.74391074,162286.1784140754,396296017.0884072,1340510214.4356835,899467004.2082651,434607435.96411145,128573692.09981984,6000000.0,0.0,66542992.08407168,3104902460.273615
2023-05-23 00:00:00+00:00,2317088671.749236,1824038208.5917492,302187974.5522677,4267906.423202682,162286.1784140754,400200614.61768943,1273743356.4356494,822767846.1816756,464500990.0327288,129314856.96819027,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-24 00:00:00+00:00,2242202965.8483047,1775298922.6645455,291773282.1295534,4145362.383388827,162286.1784140754,394601749.81404847,1215893329.4499214,822767846.1816756,486511529.21354127,122382333.33453175,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-25 00:00:00+00:00,2262186953.735838,1781164809.716176,292427142.0006115,4042420.9546243562,162286.1784140754,395148523.6441795,1171416977.7238834,822767846.1816756,486511529.21354127,122382333.33453175,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-26 00:00:00+00:00,2279960920.9043837,1815978210.264501,295927147.0944153,3226140.3586337357,99469.05538207541,397327355.7994212,1169964182.4952123,822767846.1816756,486511529.21354127,122382333.33453175,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-27 00:00:00+00:00,2283400353.5759816,1810839091.2057319,296856707.2529628,3226140.3586337357,99469.05538207541,397325920.97068626,1172967308.5159392,822767846.1816756,486511529.21354127,122382333.33453175,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-28 00:00:00+00:00,2315534809.517747,1830521580.5345993,304122140.3960676,3226140.3586337357,99469.05538207541,400426225.76043844,1174192681.4484482,822767846.1816756,486511529.21354127,122382333.33453175,6000000.0,0.0,66542992.08407168,2877174108.4057965
2023-05-29 00:00:00+00:00,2366131451.5184693,1877020023.6013038,310123537.15557927,3226140.3586337357,99469.05538207541,404921295.92172647,1138178067.6215613,822767846.1816756,486511529.21354127,122382333.33453175,1000000.0,0.0,66542992.08407168,2877174108.4057965
