timestamp,medianAPY,avg7day
2024-01-06,4.12836,4.527257142857143
2024-01-07,3.81602,4.508762857142857
2024-01-08,5.01849,4.674261428571429
2024-01-09,4.38886,4.595455714285714
2024-01-10,4.24992,4.3708471428571425
2024-01-11,4.72774,4.402537142857143
2024-01-12,4.3701,4.385641428571429
2024-01-13,3.47355,4.292097142857143
2024-01-14,3.22175,4.2072014285714285
2024-01-15,3.52833,3.994321428571429
2024-01-16,3.41946,3.8558357142857145
2024-01-17,3.37853,3.7313514285714287
2024-01-18,3.64,3.5759600000000007
2024-01-19,3.68232,3.477705714285715
2024-01-20,3.06,3.418627142857143
2024-01-21,2.84588,3.3649314285714285
2024-01-22,3.7187,3.3921271428571425
2024-01-23,4.16094,3.4980528571428566
2024-01-24,3.49688,3.51496
2024-01-25,3.20494,3.452808571428572
2024-01-26,3.39345,3.4115414285714287
2024-01-27,3.13165,3.421777142857143
2024-01-28,3.24141,3.478281428571429
2024-01-29,3.3057,3.4192814285714284
2024-01-30,3.39764,3.3102385714285716
2024-01-31,3.69285,3.3382342857142855
2024-02-01,3.32042,3.3547314285714287
2024-02-02,3.22251,3.330311428571428
2024-02-03,2.73156,3.273155714285714
2024-02-04,2.71431,3.197855714285715
2024-02-05,2.97,3.1498985714285714
2024-02-06,2.95622,3.0868385714285713
2024-02-07,2.98198,2.985285714285714
2024-02-08,3.03218,2.9441085714285715
2024-02-09,3.22411,2.944337142857143
2024-02-10,2.90244,2.9687485714285713
2024-02-11,2.85,2.9881328571428574
2024-02-12,3.18662,3.019078571428572
2024-02-13,3.45981,3.0910200000000003
2024-02-14,3.48807,3.1633185714285714
2024-02-15,3.59203,3.2432971428571427
2024-02-16,3.50445,3.2833457142857143
2024-02-17,3.12258,3.3147942857142856
2024-02-18,3.15127,3.357832857142857
2024-02-19,3.72,3.43403
2024-02-20,3.81607,3.4849242857142855
2024-02-21,3.51009,3.4880699999999996
2024-02-22,3.54373,3.48117
2024-02-23,3.5991,3.4946914285714286
2024-02-26,3.57381,3.5591528571428577
2024-02-26,3.9478,3.672942857142857
2024-02-27,4.31954,3.7585914285714286
2024-02-28,5.06506,3.9370185714285713
2024-02-29,4.98111,4.147164285714285
2024-03-01,4.56063,4.292435714285714
2024-03-02,4.78304,4.46157
2024-03-03,5.21616,4.696191428571429
2024-03-04,5.62465,4.935741428571428
2024-03-05,6.72651,5.279594285714286
2024-03-06,5.93564,5.403962857142857
2024-03-07,5.73506,5.5116700000000005
2024-03-08,5.73396,5.679288571428572
2024-03-09,5.26627,5.748321428571429
2024-03-10,5.84,5.837441428571428
2024-03-11,6.23,5.92392
2024-03-12,6.25832,5.857035714285714
2024-03-13,5.39303,5.77952
2024-03-14,5.35,5.72451142857143
2024-03-15,5.61643,5.707721428571429
2024-03-16,4.97053,5.665472857142857
2024-03-17,4.52911,5.478202857142857
2024-03-18,4.23914,5.193794285714286
2024-03-19,4.37054,4.924111428571429
2024-03-20,4.39091,4.780951428571428
2024-03-21,3.67,4.540951428571428
2024-03-22,3.54823,4.245494285714285
2024-03-23,2.84475,3.941811428571429
2024-03-24,2.5042,3.652538571428572
2024-03-25,3.24,3.5098042857142855
2024-03-26,3.75456,3.4218071428571433
2024-03-27,3.09007,3.2359728571428574
2024-03-28,2.53348,3.0736128571428574
2024-03-29,3.3997,3.0523942857142856
2024-03-30,2.8783,3.057187142857143
2024-03-31,2.62318,3.074184285714286
2024-04-01,2.83073,3.0157171428571425
2024-04-02,3.29,2.9493514285714286
2024-04-03,2.94,2.927912857142857
2024-04-04,3.58912,3.0787185714285714
2024-04-05,3.8,3.1359042857142856
2024-04-06,2.32666,3.0570985714285714
2024-04-07,2.3,3.0109299999999997
2024-04-08,2.51937,2.9664499999999996
2024-04-09,2.70966,2.8835442857142857
2024-04-10,2.83228,2.8681557142857144
2024-04-11,2.66607,2.736291428571428
2024-04-12,3.15072,2.643537142857143
2024-04-13,3.76111,2.8484585714285715
2024-04-14,3.6167,3.0365585714285714
2024-04-15,1.85,2.9409342857142855
2024-04-16,2.66313,2.934287142857143
2024-04-17,1.52797,2.7479571428571425
2024-04-18,2.2437,2.6876185714285716
2024-04-19,1.73095,2.484794285714286
2024-04-20,1.37358,2.1437185714285714
2024-04-21,3.4526,2.1202757142857145
2024-04-22,3.71314,2.3864385714285716
2024-04-23,3.7987,2.5486628571428573
2024-04-24,3.9386,2.893038571428572
2024-04-25,3.7305,3.1054385714285715
2024-04-26,3.49201,3.3570185714285716
2024-04-27,3.38,3.64365
2024-04-28,3.31,3.623278571428571
2024-04-29,3.27976,3.5613671428571427
2024-04-30,4.01328,3.592021428571428
2024-05-01,4.18025,3.6265428571428577
2024-05-02,3.46889,3.5891699999999997
2024-05-03,3.41066,3.5775485714285713
2024-05-04,3.06861,3.533064285714286
2024-05-05,2.89804,3.474212857142857
2024-05-06,3.45066,3.4986271428571425
2024-05-07,3.17077,3.378268571428571
2024-05-08,3.33855,3.2580257142857145
2024-05-09,2.98769,3.1892828571428575
2024-05-10,3.20775,3.160295714285714
2024-05-11,2.4257,3.0684514285714286
2024-05-12,2.15188,2.9618571428571423
2024-05-13,3.26462,2.9352799999999997
2024-05-14,3.17535,2.935934285714285
2024-05-15,3.28744,2.928632857142857
2024-05-16,3.27757,2.970044285714286
2024-05-17,3.16696,2.964217142857143
2024-05-18,2.59019,2.987715714285714
2024-05-19,2.58999,3.050302857142857
2024-05-20,3.57928,3.0952542857142857
2024-05-21,4.25803,3.249922857142857
2024-05-22,3.45835,3.2743385714285718
2024-05-23,3.85256,3.35648
2024-05-24,3.27468,3.3718685714285717
2024-05-25,2.37956,3.3417785714285713
2024-05-26,2.4639,3.323765714285714
