,change,change_excl_rwa,change_excl_rwa_30d_avg,change_excl_rwa_7d_avg,date,fees,inflow,inflow_exl_rwa,lifetime_fees,lifetime_turnover,outflow,psm_balance,turnover
530,1882679.6390124033,1882679.6390124033,-857228.0707952221,-6991212.985716828,2022-10-08 00:00:00+00:00,0.0,11331357.611754,11331357.611754,4109311.1694398806,39906213206.62354,9448677.972741595,3882400480.9336305,20780035.584495585
531,-17997453.665021002,-17997453.665021002,343495.1651248644,-6628082.751632439,2022-10-07 00:00:00+00:00,0.0,27121455.365842003,27121455.365842003,4109311.1694398806,39885433171.03905,45118909.030862994,3880517801.294618,72240364.396705
532,-2645372.8944533495,-2645372.8944533495,3858977.744815082,-4156479.310422111,2022-10-06 00:00:00+00:00,0.0,27096209.406448077,27096209.406448077,4109311.1694398806,39813192806.64234,29741582.30090143,3898515254.959639,56837791.70734951
533,6680117.992451151,6680117.992451151,4422486.091331043,4253138.716296892,2022-10-05 00:00:00+00:00,0.0,39706132.658522286,39706132.658522286,4109311.1694398806,39756355014.93499,33026014.666071147,3901160627.8540926,72732147.32459342
534,19791263.524985433,19791263.524985433,3993174.4410593524,-3225710.98947996,2022-10-04 00:00:00+00:00,0.0,42521642.202160016,42521642.202160016,4109311.1694398806,39683622867.6104,22730378.67717457,3894480509.8616414,65252020.87933458
535,-47704853.76923187,-47704853.76923187,2821733.7714001713,-7742918.750170189,2022-10-03 00:00:00+00:00,0.0,37157995.25731895,37157995.25731895,4109311.1694398806,39618370846.731064,84862849.02655081,3874689246.336656,122020844.28386977
536,-8944871.727760118,-8944871.727760118,4044506.1930276337,-456928.80025158887,2022-10-02 00:00:00+00:00,0.0,21845449.92129275,21845449.92129275,4109311.1694398806,39496350002.4472,30790321.649052877,3922394100.105888,52635771.57034562
537,4424591.277603126,4424591.277603126,4181585.978315921,522296.25171441823,2022-10-01 00:00:00+00:00,0.0,26262348.445839997,26262348.445839997,4109311.1694398806,39443714230.876854,21837757.168236878,3931338971.833648,48100105.614076875
538,-696229.5765487019,-696229.5765487019,3783811.1238380624,820889.9480164688,2022-09-30 00:00:00+00:00,0.0,33844580.54854615,33844580.54854615,4109311.1694398806,39395614125.26278,34540810.12509486,3926914380.556045,68385390.67364101
539,56221953.292579666,56221953.292579666,3747394.2492125193,1135793.7049996587,2022-09-29 00:00:00+00:00,0.0,78649300.65558667,78649300.65558667,4109311.1694398806,39327228734.58914,22427347.363007,3927610610.1325936,101076648.01859367
540,-45671829.94798681,-45671829.94798681,1401035.582863685,-8348399.053908073,2022-09-28 00:00:00+00:00,0.0,10583414.675219188,10583414.675219188,4109311.1694398806,39226152086.57055,56255244.623206005,3871388656.840014,66838659.298425175
541,-11829190.79984617,-11829190.79984617,2102374.774817471,4518899.354610121,2022-09-27 00:00:00+00:00,0.0,23317855.737994302,23317855.737994302,4109311.1694398806,39159313427.272125,35147046.53784047,3917060486.7880006,58464902.27583475
542,3297075.8801983334,3297075.8801983334,1275920.5107295378,8478241.659539437,2022-09-26 00:00:00+00:00,0.0,30461612.08488633,30461612.08488633,4109311.1694398806,39100848524.99629,27164536.204688005,3928889677.5878468,57626148.28957432
543,-2090296.3639980673,-2090296.3639980673,950204.9309862709,2512414.829767211,2022-09-25 00:00:00+00:00,0.0,20596112.678877,20596112.678877,4109311.1694398806,39043222376.70672,22686409.042875066,3925592601.7076483,43282521.72175207
544,6514747.15171748,6514747.15171748,866915.7001653792,10075220.314056793,2022-09-24 00:00:00+00:00,0.0,26000457.87118349,26000457.87118349,4109311.1694398806,38999939854.98497,19485710.719465997,3927682898.071646,45486168.59064948
545,1508096.7223336266,1508096.7223336266,807895.1052615275,8613218.242023071,2022-09-23 00:00:00+00:00,0.0,78510385.65729606,78510385.65729606,4109311.1694398806,38954453686.39432,77002288.93496239,3921168150.9199286,155512674.59225845
546,-10167396.01977446,-10167396.01977446,1222271.647303041,8635628.207036035,2022-09-22 00:00:00+00:00,0.0,26382805.288361274,26382805.288361274,4109311.1694398806,38798941011.80206,36550201.30813573,3919660054.197595,62933006.596497
547,44399258.91164055,44399258.91164055,2133431.623683403,7895599.795823811,2022-09-21 00:00:00+00:00,0.0,64490036.669075,64490036.669075,4109311.1694398806,38736008005.20557,20090777.75743445,3929827450.2173696,84580814.42650945
548,15886205.33465905,15886205.33465905,1256884.551521706,1471059.4622415903,2022-09-20 00:00:00+00:00,0.0,37872151.01314905,37872151.01314905,4109311.1694398806,38651427190.77906,21985945.67849,3885428191.305729,59858096.69163906
549,-38463711.928207256,-38463711.928207256,52224.49662627677,-6041522.402531935,2022-09-19 00:00:00+00:00,0.0,47913787.803538516,47913787.803538516,4109311.1694398806,38591569094.08742,86377499.73174575,3869541985.97107,134291287.5352843
550,50849342.026029006,50849342.026029006,1581759.470820919,-1420411.2411561438,2022-09-18 00:00:00+00:00,0.0,84892616.01611102,84892616.01611102,4109311.1694398806,38457277806.55213,34043273.990081996,3908005697.899277,118935890.00619306
551,-3719267.352518558,-3719267.352518558,-1416105.1922135805,-7398003.259645914,2022-09-17 00:00:00+00:00,0.0,7483667.694339808,7483667.694339808,4109311.1694398806,38338341916.54594,11202935.046858365,3857156355.873248,18686602.74119817
552,1664966.4774243634,1664966.4774243634,-2063882.157796709,-6383933.742559833,2022-09-16 00:00:00+00:00,0.0,26309456.72020248,26309456.72020248,4109311.1694398806,38319655313.80474,24644490.24277811,3860875623.2257667,50953946.96298059
553,-15347594.898260025,-15347594.898260025,-3463822.5518513154,-6986666.615591945,2022-09-15 00:00:00+00:00,0.0,33026169.440034974,33026169.440034974,4109311.1694398806,38268701366.84176,48373764.338295005,3859210656.7483425,81399933.77832997
554,-572523.4234349972,-572523.4234349972,-3828233.8819309026,620757.9008187724,2022-09-14 00:00:00+00:00,0.0,50737875.52734399,50737875.52734399,4109311.1694398806,38187301433.06343,51310398.95077902,3874558251.6466026,102048274.47812298
555,-36701867.718755625,-36701867.718755625,-4094456.877911474,13197836.064978847,2022-09-13 00:00:00+00:00,0.0,19059062.150337793,19059062.150337793,4109311.1694398806,38085253158.585304,55760929.86909343,3875130775.070038,74819992.01943122
556,-6115933.798576716,-6115933.798576716,-1859719.5486374716,20478085.38209043,2022-09-12 00:00:00+00:00,0.0,15873438.401671996,15873438.401671996,4109311.1694398806,38010433166.56587,21989372.200248707,3911832642.7887936,37862810.60192072
557,9006197.89660062,9006197.89660062,-992503.056199468,20466185.70821574,2022-09-11 00:00:00+00:00,0.0,14832850.87021362,14832850.87021362,4109311.1694398806,37972570355.96395,5826652.973613,3917948576.5873704,20659503.84382662
558,3379219.2670840006,3379219.2670840006,-1930973.0750758548,16986449.356588505,2022-09-10 00:00:00+00:00,0.0,19086903.620382994,19086903.620382994,4109311.1694398806,37951910852.120125,15707684.353298998,3908942378.6907697,34794587.973682
559,-2554163.6338004265,-2554163.6338004265,-3874083.784671763,14929177.872661075,2022-09-09 00:00:00+00:00,0.0,18097285.905578002,18097285.905578002,4109311.1694398806,37917116264.14645,20651449.539378423,3905563159.4236856,38748735.44495643
560,37904376.716615,37904376.716615,-4788172.959567963,14603704.367616637,2022-09-08 00:00:00+00:00,0.0,75264354.92805699,75264354.92805699,4109311.1694398806,37878367528.70149,37359978.21144201,3908117323.057486,112624333.13949901
561,87467023.72568552,87467023.72568552,-4859540.993412056,8116128.499995546,2022-09-07 00:00:00+00:00,0.0,122328534.66665344,122328534.66665344,4109311.1694398806,37765743195.562,34861510.94096788,3870212946.340871,157190045.60762128
562,14259877.501025489,14259877.501025489,-3786155.831791839,-4634694.291575956,2022-09-06 00:00:00+00:00,0.0,77817767.03324701,77817767.03324701,4109311.1694398806,37608553149.95438,63557889.532221496,3782745922.6151853,141375656.5654685
563,-6199231.515699561,-6199231.515699561,-6555328.190492555,-8695934.891420363,2022-09-05 00:00:00+00:00,0.0,50412793.03579798,50412793.03579798,4109311.1694398806,37467177493.38891,56612024.55149755,3768486045.1141596,107024817.58729556
564,-15351956.564789997,-15351956.564789997,-6096364.467126997,-11329138.130516604,2022-09-04 00:00:00+00:00,0.0,36008910.937582,36008910.937582,4109311.1694398806,37360152675.80161,51360867.502372,3774685276.629859,87369778.439954
565,-11021681.120407999,-11021681.120407999,-7043531.964918337,-14367832.72447291,2022-09-03 00:00:00+00:00,0.0,6626758.828788,6626758.828788,4109311.1694398806,37272782897.36166,17648439.949196,3790037233.1946487,24275198.777983993
566,-4832478.169111502,-4832478.169111502,-7283410.834833836,-13718219.923286006,2022-09-02 00:00:00+00:00,0.0,29696479.5404515,29696479.5404515,4109311.1694398806,37248507698.58367,34528957.709563,3801058914.315057,64225437.25001451
567,-7508654.3567326395,-7508654.3567326395,-6975730.025524153,-13683433.511787908,2022-09-01 00:00:00+00:00,0.0,18500809.933191363,18500809.933191363,4109311.1694398806,37184282261.33366,26009464.289924007,3805891392.4841685,44510274.22311537
568,-1788735.8153150002,-1788735.8153150002,-4493979.229313299,-11933035.84588297,2022-08-31 00:00:00+00:00,0.0,18069044.279746,18069044.279746,4109311.1694398806,37139771987.11054,19857780.095061004,3813400046.8409014,37926824.374807
569,-14168806.697885357,-14168806.697885357,-4128046.289600258,-9686160.303183824,2022-08-30 00:00:00+00:00,0.0,42258053.96082799,42258053.96082799,4109311.1694398806,37101845162.73573,56426860.65871336,3815188782.656216,98684914.61954136
570,-24631654.189373244,-24631654.189373244,-5149017.7887895,-5209558.878966431,2022-08-29 00:00:00+00:00,0.0,40015779.90545367,40015779.90545367,4109311.1694398806,37003160248.11619,64647434.09482691,3829357589.3541017,104663214.00028059
571,-36622818.72248415,-36622818.72248415,-4676341.196621897,895369.8261996944,2022-08-28 00:00:00+00:00,0.0,25659768.47226884,25659768.47226884,4109311.1694398806,36898497034.115906,62282587.19475299,3853989243.5434747,87942355.66702184
572,-6474391.512099675,-6474391.512099675,-3151837.5476898258,3233830.170525455,2022-08-27 00:00:00+00:00,0.0,30101759.319269635,30101759.319269635,4109311.1694398806,36810554678.44888,36576150.8313693,3890612062.265959,66677910.150638945
573,-4588973.2886248175,-4588973.2886248175,-3317162.6671925206,5219077.143344267,2022-08-26 00:00:00+00:00,0.0,42586279.70606401,42586279.70606401,4109311.1694398806,36743876768.29824,47175252.9946888,3897086453.7780585,89761532.70075278
574,4744129.30460193,4744129.30460193,-1606673.07406516,290845.0610041017,2022-08-25 00:00:00+00:00,0.0,65374843.717039004,65374843.717039004,4109311.1694398806,36654115235.59749,60630714.41243706,3901675427.0666833,126005558.12947609
575,13939392.983579032,13939392.983579032,-4800084.7783216005,-3694398.599655091,2022-08-24 00:00:00+00:00,0.0,78651726.311196,78651726.311196,4109311.1694398806,36528109677.46801,64712333.32761695,3896931297.762081,143364059.63881296
576,17167403.271636397,17167403.271636397,-5846931.731468987,-11447632.646482643,2022-08-23 00:00:00+00:00,0.0,80527698.69492817,80527698.69492817,4109311.1694398806,36384745617.8292,63360295.42329176,3882991904.778502,143887994.11822
577,18102846.746789638,18102846.746789638,-6645911.959935009,-17654395.228237506,2022-08-22 00:00:00+00:00,0.0,64684272.56030063,64684272.56030063,4109311.1694398806,36240857623.71098,46581425.813511,3865824501.5068655,111265698.37381162
578,-20253596.312203825,-20253596.312203825,-8402493.035200076,-21463260.949614905,2022-08-21 00:00:00+00:00,0.0,41485252.45322017,41485252.45322017,4109311.1694398806,36129591925.33717,61738848.76542399,3847721654.760076,103224101.21864419
579,7422337.297632009,7422337.297632009,-10580109.510998782,-14235568.310805151,2022-08-20 00:00:00+00:00,0.0,142215536.34366494,142215536.34366494,4109311.1694398806,36026367824.11853,134793199.0460329,3867975251.07228,277008735.3896979
580,-39086597.86500598,-39086597.86500598,-11538088.350569148,-12452964.92838638,2022-08-19 00:00:00+00:00,0.0,55503385.881694004,55503385.881694004,4109311.1694398806,35749359088.728836,94589983.74669996,3860552913.7746477,150093369.62839404
581,-23152576.320012417,-23152576.320012417,-9662493.515887856,-9604579.90048424,2022-08-18 00:00:00+00:00,0.0,82211410.56292701,82211410.56292701,4109311.1694398806,35599265719.10044,105363986.88293943,3899639511.6396537,187575397.44586638
582,-40333245.34421383,-40333245.34421383,-7997459.861775319,-14141940.7148815,2022-08-17 00:00:00+00:00,0.0,39008568.94168748,39008568.94168748,4109311.1694398806,35411690321.65457,79341814.2859013,3922792087.9596663,118350383.22758877
583,-26279934.800647654,-26279934.800647654,-7860281.777111133,-12662454.07723473,2022-08-16 00:00:00+00:00,0.0,15601650.118559537,15601650.118559537,4109311.1694398806,35293339938.42698,41881584.91920719,3963125333.30388,57483235.03776673
584,-8559213.30285216,-8559213.30285216,-7767609.501881179,-3799129.7198147466,2022-08-15 00:00:00+00:00,0.0,16945594.093452536,16945594.093452536,4109311.1694398806,35235856703.38921,25504807.396304693,3989405268.104528,42450401.48975724
585,30340252.15946445,30340252.15946445,-6912818.430719657,14519126.262634426,2022-08-14 00:00:00+00:00,0.0,59568471.45821,59568471.45821,4109311.1694398806,35193406301.89946,29228219.29874556,3997964481.40738,88796690.75695552
586,19900560.974563397,19900560.974563397,-7033817.46915887,354048.34556864947,2022-08-13 00:00:00+00:00,0.0,54954978.57481501,54954978.57481501,4109311.1694398806,35104609611.1425,35054417.60025161,3967624229.2479157,90009396.17506659
587,-19147902.66969099,-19147902.66969099,-6451832.922408374,-1407506.052902242,2022-08-12 00:00:00+00:00,0.0,111281760.3314196,111281760.3314196,4109311.1694398806,35014600214.96744,130429663.00111057,3947723668.273352,241711423.3325302
588,-54914102.020793244,-54914102.020793244,-3806521.714527107,-4924517.314164986,2022-08-11 00:00:00+00:00,0.0,99119640.99470599,99119640.99470599,4109311.1694398806,34772888791.63491,154033743.01549923,3966871570.943043,253153384.0102052
589,-29976838.880686432,-29976838.880686432,-3790584.674290517,317776.2291093362,2022-08-10 00:00:00+00:00,0.0,48229791.786380015,48229791.786380015,4109311.1694398806,34519735407.6247,78206630.66706645,4021785672.9638367,126436422.45344643
590,35763335.70129223,35763335.70129223,-1910463.7624269654,5228459.799232969,2022-08-09 00:00:00+00:00,0.0,78508811.6108119,78508811.6108119,4109311.1694398806,34393298985.17126,42745475.90951966,4051762511.844523,121254287.52033156
591,119668578.57429205,119668578.57429205,-2081657.2855541066,9682821.774704507,2022-08-08 00:00:00+00:00,0.0,158806407.0387186,158806407.0387186,4109311.1694398806,34272044697.650925,39137828.46442655,4015999176.143231,197944235.50314522
592,-68815293.25999598,-68815293.25999598,-6406366.4195188265,-6099939.110754894,2022-08-07 00:00:00+00:00,0.0,17778335.155524,17778335.155524,4109311.1694398806,34074100462.14778,86593628.41552,3896330597.5689387,104371963.57104398
593,7569680.18526716,7569680.18526716,-3833653.4501145952,-2668890.312692984,2022-08-06 00:00:00+00:00,0.0,11472699.986176003,11472699.986176003,4109311.1694398806,33969728498.576736,3903019.8009088407,3965145890.8289347,15375719.787084846
594,-43766981.498530194,-43766981.498530194,23233.386954305817,-5243324.114066171,2022-08-05 00:00:00+00:00,0.0,15733617.701441998,15733617.701441998,4109311.1694398806,33954352778.78965,59500599.19997218,3957576210.6436677,75234216.9014142
595,-18218047.217872992,-18218047.217872992,902540.7973445095,2310857.635077854,2022-08-04 00:00:00+00:00,0.0,43633571.345056,43633571.345056,4109311.1694398806,33879118561.888237,61851618.562929,4001343192.142198,105485189.907985
596,4397946.110179,4397946.110179,2027426.2973928212,3279986.509462494,2022-08-03 00:00:00+00:00,0.0,19115241.934942,19115241.934942,4109311.1694398806,33773633371.98025,14717295.824763004,4019561239.360071,33832537.759705
597,66943869.529593,66943869.529593,4009420.169122857,9326810.565893494,2022-08-02 00:00:00+00:00,0.0,96473417.015553,96473417.015553,4109311.1694398806,33739800834.220547,29529547.485960003,4015163293.249892,126002964.50151302
598,9189252.376076242,9189252.376076242,1344826.3358160248,-13244916.770204263,2022-08-01 00:00:00+00:00,0.0,22537541.986155,22537541.986155,4109311.1694398806,33613797869.719032,13348289.610078756,3948219423.7202992,35885831.596233755
599,-44797951.67356261,-44797951.67356261,3182440.1277174344,-17052812.196906943,2022-07-31 00:00:00+00:00,0.0,5556394.9718430005,5556394.9718430005,4109311.1694398806,33577912038.1228,50354346.64540561,3939030171.344223,55910741.61724861
600,-10451356.42434516,-10451356.42434516,7085587.970397451,-11624819.612447182,2022-07-30 00:00:00+00:00,0.0,27303488.680993002,27303488.680993002,4109311.1694398806,33522001296.50555,37754845.10533816,3983828123.0177855,65058333.78633115
601,9112290.745477987,9112290.745477987,6830578.513046527,-15073852.339135353,2022-07-29 00:00:00+00:00,0.0,38891600.68351,38891600.68351,4109311.1694398806,33456942962.71922,29779309.938032016,3994279479.4421306,68670910.62154199
602,-11434145.097180516,-11434145.097180516,8929006.147678023,-28601621.100798637,2022-07-28 00:00:00+00:00,0.0,49318063.10089743,49318063.10089743,4109311.1694398806,33388272052.097675,60752208.19807796,3985167188.6966524,110070271.2989754
603,46725714.505196,46725714.505196,6972090.490513715,-30013461.499698404,2022-07-27 00:00:00+00:00,0.0,77025227.50348099,77025227.50348099,4109311.1694398806,33278201780.7987,30299512.998285003,3996601333.793833,107324740.50176603
604,-91058221.8230913,-91058221.8230913,6512336.657570784,-34234099.68966459,2022-07-26 00:00:00+00:00,0.0,26895906.102837004,26895906.102837004,4109311.1694398806,33170877040.296932,117954127.9259283,3949875619.2886367,144850034.0287653
605,-17466015.610842515,-17466015.610842515,8958918.725682307,-17397434.67159958,2022-07-25 00:00:00+00:00,0.0,58235980.756336,58235980.756336,4109311.1694398806,33026027006.268166,75701996.36717851,4040933841.111728,133937977.12351455
606,-6802003.582344272,-6802003.582344272,9875772.737224055,-20076275.699234687,2022-07-24 00:00:00+00:00,0.0,5771279.009724518,5771279.009724518,4109311.1694398806,32892089029.14465,12573282.592068788,4058399856.722571,18344561.601793308
607,-34594585.51116236,-34594585.51116236,9274432.037522243,-22461670.408006795,2022-07-23 00:00:00+00:00,0.0,20318870.063044637,20318870.063044637,4109311.1694398806,32873744467.542854,54913455.574207,4065201860.304915,75232325.63725165
608,-85582090.586165,-85582090.586165,8780943.664253496,-15078941.216127383,2022-07-22 00:00:00+00:00,0.0,40295793.477981,40295793.477981,4109311.1694398806,32798512141.9056,125877884.064146,4099796445.816077,166173677.54212704
609,-21317027.889478896,-21317027.889478896,11522654.892578924,962826.1542230509,2022-07-21 00:00:00+00:00,0.0,28407206.309342157,28407206.309342157,4109311.1694398806,32632338464.363476,49724234.19882104,4185378536.402242,78131440.5081632
610,17181247.175432734,17181247.175432734,12530802.241630387,9345272.620874073,2022-07-20 00:00:00+00:00,0.0,23358367.573404007,23358367.573404007,4109311.1694398806,32554207023.855312,6177120.397971267,4206695564.291721,29535487.971375275
611,26798433.303363714,26798433.303363714,11114191.94897393,15492442.105347542,2022-07-19 00:00:00+00:00,0.0,44836208.265151,44836208.265151,4109311.1694398806,32524671535.883938,18037774.961787276,4189514317.116288,62873983.22693829
612,-36217902.804288246,-36217902.804288246,10138667.722471433,3887524.374339076,2022-07-18 00:00:00+00:00,0.0,43103668.87867523,43103668.87867523,4109311.1694398806,32461797552.656998,79321571.68296349,4162715883.8129244,122425240.5616387
613,-23499766.54374904,-23499766.54374904,12546961.425661627,12836765.985697415,2022-07-17 00:00:00+00:00,0.0,29460999.032619964,29460999.032619964,4109311.1694398806,32339372312.09536,52960765.576368995,4198933786.617213,82421764.60898897
614,17084518.831993513,17084518.831993513,18189141.891236555,20569236.92158699,2022-07-16 00:00:00+00:00,0.0,43288371.62561299,43288371.62561299,4109311.1694398806,32256950547.48637,26203852.793619484,4222433553.1609616,69492224.41923249
615,26710281.00628804,26710281.00628804,17661972.051485553,16689634.88206655,2022-07-15 00:00:00+00:00,0.0,52977237.92322201,52977237.92322201,4109311.1694398806,32187458323.06714,26266956.91693396,4205349034.328968,79244194.84015597
616,37360097.37707826,37360097.37707826,14431450.545830315,14069036.998615537,2022-07-14 00:00:00+00:00,0.0,62128545.199967995,62128545.199967995,4109311.1694398806,32108214128.226982,24768447.82288974,4178638753.32268,86896993.02285777
617,60211433.56674702,60211433.56674702,15472270.705189195,26342778.130080674,2022-07-13 00:00:00+00:00,0.0,84775980.080787,84775980.080787,4109311.1694398806,32021317135.204124,24564546.514039997,4141278655.945602,109340526.59482701
618,-54435990.81369555,-54435990.81369555,17143410.068383258,15257179.165284803,2022-07-12 00:00:00+00:00,0.0,38348767.553773,38348767.553773,4109311.1694398806,31911976608.6093,92784758.36746854,4081067222.3788548,131133525.9212415
619,26426788.47522012,26426788.47522012,19216334.192646466,25252108.964895073,2022-07-11 00:00:00+00:00,0.0,57419325.616771005,57419325.616771005,4109311.1694398806,31780843082.688057,30992537.141550887,4135503213.19255,88411862.75832188
620,30627530.007478002,30627530.007478002,18680504.109453164,30599390.934446495,2022-07-10 00:00:00+00:00,0.0,55526329.035514005,55526329.035514005,4109311.1694398806,31692431219.929733,24898799.028036002,4109076424.71733,80425128.06354998
621,-10072695.444649557,-10072695.444649557,17861362.980946198,24367751.5805765,2022-07-09 00:00:00+00:00,0.0,8535808.195011446,8535808.195011446,4109311.1694398806,31612006091.866184,18608503.639661003,4078448894.7098517,27144311.834672444
622,8366095.822130943,8366095.822130943,18766593.43566991,34994946.09168623,2022-07-08 00:00:00+00:00,0.0,131103361.88550797,131103361.88550797,4109311.1694398806,31584861780.031513,122737266.06337705,4088521590.1545014,253840627.94888502
623,123276285.29733421,123276285.29733421,18296287.232306015,44127858.63235865,2022-07-07 00:00:00+00:00,0.0,151077194.39047697,151077194.39047697,4109311.1694398806,31331021152.082626,27800909.093142785,4080155494.3323703,178878103.48361975
624,-17387759.186824083,-17387759.186824083,15277062.819365274,23931012.140614774,2022-07-06 00:00:00+00:00,0.0,25477745.881836314,25477745.881836314,4109311.1694398806,31152143048.599007,42865505.06866039,3956879209.035036,68343250.9504967
625,15528517.783576353,15528517.783576353,15519559.14526997,36709994.85079291,2022-07-05 00:00:00+00:00,0.0,88936295.9651894,88936295.9651894,4109311.1694398806,31083799797.64851,73407778.181613,3974266968.2218604,162344074.14680243
626,63857762.26208007,63857762.26208007,15441667.592984624,24471404.479980607,2022-07-04 00:00:00+00:00,0.0,174516321.49605167,174516321.49605167,4109311.1694398806,30921455723.50171,110658559.2339716,3958738450.438284,285174880.7300233
627,-12993945.469611973,-12993945.469611973,12015860.844279988,20053595.516384605,2022-07-03 00:00:00+00:00,0.0,24695869.761004,24695869.761004,4109311.1694398806,30636280842.771687,37689815.23061597,3894880688.1762037,62385684.99161997
628,64317666.13311853,64317666.13311853,13036018.512179652,19386907.757794086,2022-07-02 00:00:00+00:00,0.0,106951882.63235053,106951882.63235053,4109311.1694398806,30573895157.780067,42634216.499231994,3907874633.645816,149586099.1315825
629,72296483.60683788,72296483.60683788,11358604.172660904,11632898.986692866,2022-07-01 00:00:00+00:00,0.0,148231279.75359243,148231279.75359243,4109311.1694398806,30424309058.648483,75934796.14675456,3843556967.512697,224166075.90034696
630,-18101640.144872867,-18101640.144872867,9870164.856192704,-2244059.3247695034,2022-06-30 00:00:00+00:00,0.0,40380045.297047116,40380045.297047116,4109311.1694398806,30200142982.748135,58481685.44191999,3771260483.9058595,98861730.7389671
631,72065119.78442283,72065119.78442283,11073205.5650263,-6715144.548248346,2022-06-29 00:00:00+00:00,0.0,92214792.92233483,92214792.92233483,4109311.1694398806,30101281252.009167,20149673.137912,3789362124.050732,112364466.06024683
632,-70141614.81210975,-70141614.81210975,10265124.121335214,-17485983.622651912,2022-06-28 00:00:00+00:00,0.0,57432497.006475,57432497.006475,4109311.1694398806,29988916785.94892,127574111.81858476,3717297004.2663093,185006608.82505974
633,32933099.51690809,32933099.51690809,12991706.118541587,-6190411.137769803,2022-06-27 00:00:00+00:00,0.0,68847974.5694321,68847974.5694321,4109311.1694398806,29803910177.123863,35914875.052524,3787438619.078419,104762849.62195608
634,-17660759.779745612,-17660759.779745612,11143932.881923715,-14511862.726508243,2022-06-26 00:00:00+00:00,0.0,24675600.9268924,24675600.9268924,4109311.1694398806,29699147327.501907,42336360.70663801,3754505519.561511,67011961.633530416
635,10039604.73541,10039604.73541,13284147.515044337,-12341367.54250333,2022-06-25 00:00:00+00:00,0.0,31550849.187931005,31550849.187931005,4109311.1694398806,29632135365.868378,21511244.452521,3772166279.3412566,53062093.640452
636,-24842224.5733987,-24842224.5733987,11556276.547294544,-8628324.177359393,2022-06-24 00:00:00+00:00,0.0,66746482.245072566,66746482.245072566,4109311.1694398806,29579073272.227924,91588706.81847124,3762126674.6058464,158335189.0635438
637,-49399236.70922477,-49399236.70922477,14338115.490958488,15744228.965054538,2022-06-23 00:00:00+00:00,0.0,41702140.90324716,41702140.90324716,4109311.1694398806,29420738083.16438,91101377.61247194,3786968899.179245,132803518.51571909
638,-3330753.736402124,-3330753.736402124,19808976.401808426,22982609.014867127,2022-06-22 00:00:00+00:00,0.0,29835867.098571,29835867.098571,4109311.1694398806,29287934564.64866,33166620.834973123,3836368135.8884697,63002487.93354412
639,8927392.582065005,8927392.582065005,24504243.16780013,13429093.239586135,2022-06-21 00:00:00+00:00,0.0,77700563.10755001,77700563.10755001,4109311.1694398806,29224932076.715115,68773170.52548501,3839698889.6248717,146473733.633035
640,-25317061.60426098,-25317061.60426098,24542162.474905,21951566.036126077,2022-06-20 00:00:00+00:00,0.0,92674793.52575333,92674793.52575333,4109311.1694398806,29078458343.08208,117991855.13001436,3830771497.0428066,210666648.65576765
641,-2467293.491711228,-2467293.491711228,26012120.05143345,41331948.33138748,2022-06-19 00:00:00+00:00,0.0,60617613.150131255,60617613.150131255,4109311.1694398806,28867791694.42631,63084906.64184248,3856088558.6470675,123702519.79197377
642,36030908.291417584,36030908.291417584,28973204.4705977,42791809.24651777,2022-06-18 00:00:00+00:00,0.0,111592051.46154167,111592051.46154167,4109311.1694398806,28744089174.63434,75561143.1701241,3858555852.1387787,187153194.6316658
643,145765647.4234988,145765647.4234988,27692459.163846765,39123377.487661116,2022-06-17 00:00:00+00:00,0.0,186192911.68748224,186192911.68748224,4109311.1694398806,28556935980.002674,40427264.26398338,3822524943.847361,226620175.95146558
644,1269423.6394633502,1269423.6394633502,22230171.537921607,19164470.163199715,2022-06-16 00:00:00+00:00,0.0,155523208.43714368,155523208.43714368,4109311.1694398806,28330315804.05121,154253784.79768032,3676759296.4238625,309776993.234824
645,-70205364.16336906,-70205364.16336906,25956386.26186554,21423726.528570917,2022-06-15 00:00:00+00:00,0.0,164322986.21877918,164322986.21877918,4109311.1694398806,28020538810.816383,234528350.38214815,3675489872.784399,398851336.60092735
646,68584702.15784459,68584702.15784459,29063997.90570582,30632622.797797065,2022-06-14 00:00:00+00:00,0.0,226558281.35694462,226558281.35694462,4109311.1694398806,27621687474.215454,157973579.19910005,3745695236.947768,384531860.55604464
647,110345614.46256886,110345614.46256886,27054053.502715603,25506172.905120976,2022-06-13 00:00:00+00:00,0.0,304167080.82367617,304167080.82367617,4109311.1694398806,27237155613.65941,193821466.36110735,3677110534.7899237,497988547.1847835
648,7751732.9142007865,7751732.9142007865,21759349.47854846,8297818.0662278235,2022-06-12 00:00:00+00:00,0.0,47738818.268215984,47738818.268215984,4109311.1694398806,26739167066.474625,39987085.35401521,3566764920.327355,87725903.62223117
649,10351885.979420993,10351885.979420993,23359087.236267984,9074966.394915713,2022-06-11 00:00:00+00:00,0.0,64241233.13659001,64241233.13659001,4109311.1694398806,26651441162.852394,53889347.15716901,3559013187.413154,118130580.29375902
650,6053296.152269001,6053296.152269001,21648736.712337002,2036634.083704287,2022-06-10 00:00:00+00:00,0.0,59477852.72088301,59477852.72088301,4109311.1694398806,26533310582.558636,53424556.568614006,3548661301.433733,112902409.289497
