,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd
2023-05-21,2432530338.3311753,1128551815.150701,1385989021.5678976,399592493.9640042,387719887.99085873,846391044.4422961,2168641541.203234
2023-05-22,2391814811.313969,1138811901.7227511,1370019731.4057367,403396625.8608531,375763833.0974453,957160875.5589772,2146251931.121273
2023-05-23,2402523444.061396,1174605110.924214,1383625157.888994,401850593.72725207,378566814.69444674,987544514.1540734,2148303841.707137
2023-05-24,2444456480.1012845,1160023873.8983634,1383248299.9160037,413675668.7695393,398700399.92917955,966630052.8720443,2175603909.807017
2023-05-25,2451054057.8705,1169940046.0535135,1432383543.7433267,402864135.6083121,358922113.7714407,1025629816.2119646,2202394856.1384
2023-05-26,2486071388.8573475,1159856470.5314171,1431012124.245694,380628826.04869443,351172550.18838793,1138332316.4433692,2234504267.7332916
2023-05-27,2526342445.1725655,1179062673.0245113,1431506670.799598,417852608.01106083,377753909.2418026,1062231185.396863,2281498154.509975
2023-05-28,2536125571.8277597,1228425262.4477484,1445993786.7260392,403786596.68973786,381204825.73633575,1103284739.1496806,2302114203.8136415
2023-05-29,2572170344.0364513,1188281954.2599108,1460096814.6576962,395648128.4133259,361324914.95613533,936901971.3649714,2343806108.9842286
2023-05-30,2540384102.6195736,1187994409.0745776,1447948121.6645656,436812309.26980966,393676465.75618327,992929209.0336428,2309677431.8834367
2023-05-31,2545224552.0688705,1184009213.6215432,1474443594.1518066,413612900.5267269,353568557.4459514,962688975.780124,2315321190.479936
2023-06-01,2520432451.054318,1208430251.4472275,1443722368.5223472,446557692.66035414,356812848.3708419,914234656.7493705,2294145043.8487816
2023-06-02,2489939361.651676,1206885287.5322216,1441978254.2187152,411167410.258393,347730676.98067784,930025969.1961769,2288230564.2366247
2023-06-03,2462030440.7816133,1181986616.8559773,1407829049.0222588,422366149.57227796,358701716.4984535,924097025.2704433,2270941029.5709944
2023-06-04,2456645306.716051,1200313550.673912,1402264022.2710738,404028154.75905615,371806361.16901046,1008772599.2478797,2249519722.3238826
2023-06-05,2450229387.031411,1205410795.4939344,1407819842.2540004,381407963.79623413,361800871.2171897,947647141.1825025,2262518210.6814976
2023-06-06,2417415371.7220116,1227641040.0602005,1413549375.9397242,416072628.49873126,387553924.27840376,1011129221.2134069,2242034973.929433
2023-06-07,2483171309.654909,1153116633.826513,1436136860.3698664,397274384.7511651,353189275.34214896,1039522490.4539999,2276868730.5767384
2023-06-08,2459875658.172155,1232167748.8888829,1404929653.603772,417461294.38045514,404442221.642748,971985860.1555338,2274381754.414678
2023-06-09,2474618563.644753,1262874306.4065979,1427391655.7808876,438124508.10863715,346896869.8250827,1027448223.8506527,2295643749.5111446
2023-06-10,2479820496.709882,1241726945.6857417,1455210455.2521474,415405795.9279231,374361747.89137274,1035400274.7062654,2323243226.9010673
2023-06-11,2531801675.863026,1259589369.8715825,1447006129.6746619,424917515.2588795,391290134.6836424,1023929554.4067124,2337617050.3469634
2023-06-12,2554592872.882826,1241461306.228736,1482500078.6862812,414836431.27072984,378188619.6243996,1118091412.391372,2354335296.11214
2023-06-13,2600022471.268032,1302978752.3149884,1512263560.9870515,407453191.6623051,356715009.45593685,921067651.2042366,2404134209.5088177
2023-06-14,2578346411.2885075,1240067020.7162788,1489291347.9056542,443581926.4269685,376734762.1020326,851992891.7432462,2398824586.5890894
2023-06-15,2525166213.9413695,1281258193.1425407,1485896181.0917332,433266908.34184444,407388948.59821033,880118213.8432562,2355608686.424994
2023-06-16,2530803142.0163994,1275390258.669762,1459418612.3500338,385870041.3932687,375143324.7781722,894174427.6863977,2354896935.5114
2023-06-17,2488058442.9449477,1214679534.3048005,1442699205.5480154,431140184.42466325,331377209.0790035,1001672735.2979647,2343161904.3123474
2023-06-18,2483413344.250622,1216043964.8423758,1455113086.7302413,438913169.91641825,366771566.3242855,921823185.1691917,2325139507.5203185
2023-06-19,2458196405.6847334,1278472826.06266,1427575308.5402353,356104085.6877476,363208153.3188001,1006499654.2699909,2301603499.483908
2023-06-20,2446625924.172059,1262080431.9275422,1420554476.0921783,380806688.15000147,372763734.5574808,988729442.2820623,2301268828.8511767
2023-06-21,2433523580.0848603,1254692601.8652089,1425754650.3012385,428476650.0679743,359212841.5428308,1065211908.4644268,2309050971.4864902
2023-06-22,2471256495.573826,1283574988.9640458,1456242459.6180189,420266652.1031804,368935125.83929473,879938100.0567757,2340152084.6816034
2023-06-23,2447610017.163631,1236068549.021327,1443410089.539584,389599787.40637237,357546682.6403999,935713932.6379704,2332500043.125425
2023-06-24,2437291681.780534,1222794486.142353,1432351845.3662224,366351731.2957793,372890808.98559207,1081888278.3887405,2293356017.786604
2023-06-25,2430309212.946687,1262074389.9226992,1408955821.4780552,422754593.16193515,348829134.1797078,1047630325.329248,2319548438.8044877
2023-06-26,2455497285.367122,1247341872.9253106,1441496769.9464002,390781675.08797705,355584222.50010765,1007516140.9893064,2329229941.9993467
2023-06-27,2436005462.9310203,1296358754.8743505,1450439487.0456986,384962898.0952788,332356971.68703127,942632198.1494867,2321145466.57188
2023-06-28,2414520510.093308,1284262095.497977,1442115642.668209,397629465.3598216,369668674.6426852,1127306472.7652822,2319357281.67136
2023-06-29,2452804272.6257863,1275742567.9166574,1466537227.3802214,388334052.10701025,361162761.1567588,1115920391.052412,2377962226.8475313
2023-06-30,2489942061.744743,1258030170.0856438,1475592851.9179144,415149002.7062885,339494554.57753295,923920550.7566614,2399798936.099981
2023-07-01,2456718209.691748,1265101980.7809289,1436003517.993003,426021146.4275728,334907376.5457179,1027398577.2997234,2368608998.369891
2023-07-02,2453888706.701748,1292732387.6385162,1442970687.0882223,424057956.1183669,363033151.05118996,1040550683.197791,2362099385.068472
2023-07-03,2475152516.9909267,1265216450.7640815,1472033266.1737466,425145906.19640404,344760503.4722919,978742992.2402402,2393747690.910699
2023-07-04,2453502603.64317,1305250483.4411361,1441726493.0171037,380485361.4605934,359408257.87667924,1061513579.0672102,2380365503.923426
2023-07-05,2456664564.2929497,1278401084.127828,1472697800.0956962,385952530.58433706,363685476.63022757,1021097159.1250167,2379019559.1488066
2023-07-06,2467701120.4147315,1293592122.6735444,1459124448.6219223,371285471.1910839,327883996.69279015,1128306234.2207131,2392180254.754293
2023-07-07,2471271828.780979,1320281959.8663003,1473425298.471757,421122259.2163717,327945823.2404454,967917923.131587,2411853360.4763455
2023-07-08,2443046990.444722,1318116110.1552346,1444526318.976243,396565017.2240973,352071447.7331923,961066372.4342544,2398156409.1861677
2023-07-09,2436505149.011978,1332084403.0745642,1450430740.3797793,426794074.3727405,341027452.52451396,802461373.4645991,2382714668.760706
2023-07-10,2366464980.6666036,1279847034.0880709,1418047314.5978658,400520694.49833673,346818489.64734185,987133937.6015805,2334156602.4969435
2023-07-11,2368720031.3098354,1317555284.1009576,1398512130.9561064,431941646.33243495,335992227.33883256,1010423176.6057144,2313340462.900178
2023-07-12,2379148526.449937,1347187787.5854185,1437712722.061804,415952190.9939293,366861690.75091475,910321919.2990716,2335158766.1157346
2023-07-13,2385819394.447944,1303155538.9613187,1417941685.9388652,418564599.65469205,361079899.17549133,948370361.0584003,2348005675.0868654
2023-07-14,2394621557.9936957,1294683325.7321808,1449197500.6947227,432163955.29268944,357845311.47263384,874256186.2936782,2344057634.253834
2023-07-15,2359491542.8723307,1331112295.6476972,1430050108.4324696,419187000.18488425,325955415.90418535,954755934.2593968,2324298708.288262
2023-07-16,2359410037.7932305,1337159665.2973628,1408695071.8461819,400932636.09300673,354215937.3037806,1051225778.2071123,2332001137.4078484
2023-07-17,2374404922.582077,1310955599.5288439,1427830711.4697087,392256292.04262304,376035248.35791546,1012992349.3358395,2366037923.2842803
2023-07-18,2383868049.580463,1361539072.3223486,1410720649.7616217,378484323.1074072,343681344.12120533,1027671069.975447,2376425081.313032
2023-07-19,2383065304.686904,1326590678.3129823,1430327599.872605,410594873.6146763,335670673.9259114,1049362773.7070041,2376189653.1705017
2023-07-20,2413290848.0226626,1324783051.969134,1446059178.4757028,399409327.6533873,346091044.2350996,1134459067.987844,2385434898.577134
2023-07-21,2431786220.426274,1328862820.7088785,1480200196.1439483,401842464.2601782,320593366.7492101,1052750947.7689365,2425178103.691745
2023-07-22,2417593798.5331674,1354615353.9836078,1467030640.823543,407490900.98819506,354556161.8815699,934359993.3679448,2423429737.206275
2023-07-23,2405550731.079765,1339646077.656294,1439745539.8601127,419169076.97406155,324742782.0532988,1113444612.533079,2403970837.631281
2023-07-24,2435328703.352884,1382352449.8991048,1465303762.8498235,433286712.4116852,352628711.44402325,921471657.341654,2435481203.2330155
2023-07-25,2411944761.150306,1368983427.1716595,1474298385.5759935,402517321.98464555,340348451.1319497,1024793661.6592978,2428191379.733325
2023-07-26,2436836196.230321,1357631303.3159642,1457792840.995946,442467747.14891154,341644076.4050007,1080306814.1786418,2437026127.9253573
2023-07-27,2461534535.859249,1368486144.1256738,1494403489.9094274,424516253.1666481,357234532.42122626,1078378706.2272892,2463294005.620247
2023-07-28,2496760316.4199014,1352939793.345498,1484144283.0164344,396330544.0078243,377527067.36772734,1067909434.7625968,2495696680.231485
2023-07-29,2477021067.365622,1358881117.5447068,1493001528.629584,423117126.925915,340111575.6566614,946239515.1179472,2507579664.132662
2023-07-30,2465477393.3707137,1355065097.7053413,1482464561.59237,424527856.775525,332808127.5169323,1094281296.1043391,2473429442.0908585
2023-07-31,2461960707.4716682,1373193430.6714118,1490604796.1805973,406472066.10865796,336416097.9239114,1023997494.0089241,2493021706.7598405
2023-08-01,2459747876.6468287,1350667907.0593429,1490810243.0810475,378333468.0585159,362906080.8405885,1059638657.921399,2475720815.4413047
2023-08-02,2441198571.9807305,1395083248.4832623,1484709372.2273598,405303972.5661496,355214150.08240116,974784063.0136541,2470027835.608387
2023-08-03,2430839559.9852586,1353363559.2084816,1467876600.0037475,386112055.04133934,363100805.36246824,952388454.5203938,2465910078.1874676
2023-08-04,2391230056.437994,1360162002.0572097,1453146665.359334,430098638.9530842,359433423.67680854,1031057521.0231874,2435704345.491608
2023-08-05,2401165087.9242268,1344825934.6380038,1486466604.3841429,409791626.56597346,327466006.2931999,1091224396.6182969,2429729717.0281854
2023-08-06,2424529770.9984627,1425906296.8414419,1443111539.8893578,430182740.7529526,342774443.5123029,1033000159.9723227,2453524734.842043
2023-08-07,2435788893.952831,1389400544.0612383,1483723998.9908333,389591139.07159126,353281183.6538104,948842362.4641964,2469779932.1008043
2023-08-08,2413480593.582925,1318625286.2121055,1459164062.0962877,380220367.9138627,310819323.44032913,946964983.5315361,2449404657.833687
2023-08-09,2336683867.0081615,1387733393.7553918,1415410108.8812392,428287343.4098816,351069271.570325,906018329.8053213,2398671653.7358713
2023-08-10,2315476941.8130984,1387171697.2111442,1433033589.1705983,409252561.75196606,327771824.1941791,1031957224.6693529,2380634555.294313
2023-08-11,2338201533.1192536,1371206960.59523,1406158956.4466412,410412068.9121416,334677240.58601296,937543096.8382188,2384079284.7469907
2023-08-12,2281838207.9686065,1361404412.3697314,1424450894.8661776,424537084.03933805,348150732.01145136,746483317.3898809,2374879568.909797
2023-08-13,2220620451.745745,1336224022.5805433,1400228765.7532802,374319102.63606644,329692780.20602775,946506390.9486119,2306872018.5595303
2023-08-14,2211153954.105694,1364482779.0348299,1385337205.8621743,408831491.9056948,339915029.31506145,899121669.2370925,2291289115.828029
2023-08-15,2198395373.090863,1342508194.944332,1373260435.8922837,422756033.1668077,336193032.79979384,898766981.3637494,2299756711.70882
2023-08-16,2164292341.2143865,1326437444.916867,1371356084.6762822,399534423.35662735,338761608.65409625,1053494065.4987115,2284779976.1907606
2023-08-17,2204720581.9031725,1383767017.8877506,1390385354.7375274,399520789.17085487,328958949.17721957,1144260820.849101,2301704000.285442
2023-08-18,2273310803.148543,1365989071.0162573,1426163335.2739868,398619825.33201116,327534793.55503863,900911207.0385158,2362872063.223652
2023-08-19,2254545774.8082433,1388771597.7035234,1409721482.9374106,365670049.071328,323819223.76947474,921858189.3843555,2343840796.862689
2023-08-20,2241069049.6347194,1364588091.2713845,1388302367.0365155,412954355.3542863,317384894.92874724,975010136.2876624,2319345851.6501
2023-08-21,2222399975.506282,1366886914.104989,1369553493.1983995,391226685.9553051,353878020.8779903,880024529.7380931,2317847310.266328
2023-08-22,2182045383.496063,1401663275.7961204,1362244674.604975,409502788.8473786,350559901.00619024,912318876.9516106,2296163552.808056
2023-08-23,2184642910.0938387,1349819894.332739,1383473048.5585246,399328670.11517227,330840346.9163641,926676803.6479785,2305596032.554553
2023-08-24,2183840254.7469053,1340141845.7678833,1348574728.299,422079752.7230293,349264697.2726084,1026813002.8512406,2285142935.1155667
2023-08-25,2204096618.669105,1369287950.3869936,1370105366.2028487,408377634.67606735,350154147.998106,1034388376.9730043,2305678883.6366005
2023-08-26,2212391136.976006,1394825813.7709887,1397895377.2848802,377253631.191364,324556575.10998434,883308389.2603236,2340230168.3227816
2023-08-27,2169335494.4634156,1372185773.5323422,1365364609.7454464,394126078.23283285,362422645.2677838,928385407.166252,2293370080.635691
2023-08-28,2152177097.564941,1377971941.5804272,1363425296.5692654,420888878.810567,331794255.7754871,888588548.2560198,2301407330.646451
2023-08-29,2142481495.3192456,1390593901.1310136,1349916403.0895982,395414979.5408394,342669160.2747478,872255219.1327249,2285665750.3828735
2023-08-30,2105730524.3993657,1369242301.7109265,1337788485.4072306,416998079.90797037,326553312.85364467,945328354.2997141,2256221713.361661
2023-08-31,2108125092.2769382,1332835002.759121,1346180524.629915,428011334.3108949,325284914.2170711,1003410898.2280941,2255680817.769463
2023-09-01,2126923687.8503442,1385770695.0558708,1333313340.4604108,425268199.4817107,325942089.04458565,976934808.3596594,2276858271.111478
2023-09-02,2152774909.787582,1374462175.5693414,1364516440.950666,403901335.73974895,340173029.9539931,997770112.5118817,2285271751.9196563
2023-09-03,2164042568.1662407,1434405081.98192,1351881473.9515355,425284750.15193963,344408093.4607705,912690010.8286803,2323027005.32414
2023-09-04,2168362711.320709,1397854125.983258,1375192371.4336946,382496591.5016554,295559632.1468656,1096847255.8862152,2320833253.7132616
2023-09-05,2205285681.946132,1421118235.8442569,1394484731.1675286,422604922.47414714,323058065.7703926,1044736054.6882851,2352056119.65655
2023-09-06,2225642228.623603,1429216892.777983,1389528306.063225,402276827.2639952,337940690.51451325,1068786038.3973187,2385936996.3882813
2023-09-07,2248228544.7583647,1419947458.4993086,1410248158.0824373,396966118.04216754,307105010.1452148,941600807.6247176,2399295190.5717173
2023-09-08,2234917976.873901,1427295404.5492516,1422367336.8466733,368725163.6718068,328608984.110035,1064923268.6135076,2369098272.014886
2023-09-09,2251929640.095,1428800852.0104828,1414979083.1640654,384518796.8459116,321426564.3325281,1005519697.9094571,2389906637.027247
2023-09-10,2239368226.7114744,1419412351.9436855,1419903494.9649048,375351466.83470666,303670017.67822397,1055628287.7526948,2386571644.342806
2023-09-11,2227354117.7847176,1455609420.901369,1425044068.0493946,354843671.20987666,326844620.05094206,929963088.5863113,2394088564.747397
2023-09-12,2200041974.083808,1456440972.353014,1393909974.5265734,389451890.0471725,338105648.70356363,1015006370.6418493,2370994167.768025
2023-09-13,2218014360.295025,1437354478.5816622,1427306396.1001446,395420322.19205946,341331924.8348714,983556308.4744446,2383484058.8988366
2023-09-14,2214594780.8443866,1490436525.7237039,1406294682.5762656,397453341.8299975,328221010.72570527,1007780260.9092795,2393129665.2630854
2023-09-15,2236525906.8175154,1459999423.9246254,1410367404.5002987,418419411.33550245,341270501.0038183,996877909.0064446,2399959500.939697
2023-09-16,2231616805.9197493,1458207189.2173736,1416676280.383089,460758952.23543143,360010543.83412296,1069541732.3935766,2408632896.8737726
2023-09-17,2285540137.2399025,1495219956.3378193,1453762797.3883872,421291882.5151453,331715599.83210784,1032810108.4512472,2461428441.7822714
2023-09-18,2311452634.5216203,1509302740.7165928,1464910200.4235196,422630395.2224365,327437490.1523968,883745979.9037899,2479431757.4199176
2023-09-19,2280135496.348547,1443695028.7988272,1438472299.6327744,419085999.4355708,326893726.22133905,1035105391.3732367,2457726919.8138094
2023-09-20,2275439181.0224147,1500674535.0988948,1457543468.528073,419755757.8375967,325811538.15594536,958248695.7411284,2455501822.6661196
2023-09-21,2275544413.8172784,1467122841.242259,1430591873.2152092,410802647.2470499,314764633.7413913,929942616.8535917,2455330070.0593376
2023-09-22,2218387835.572739,1505980606.0422375,1410290548.306737,430378681.3715573,319960728.61132574,939861979.2841885,2419052176.8158727
2023-09-23,2219264177.1016417,1462281533.0735736,1396937424.5166252,426841860.0726743,308478200.4371193,982195030.7372794,2406310513.0961785
2023-09-24,2209759561.7949343,1515326554.7624876,1422168917.3380473,384924009.0641349,324255029.41843873,1080849794.4934027,2403733626.0251956
2023-09-25,2234898548.0907173,1474017540.7737448,1444228956.6897676,418882522.0477248,327205694.30057245,1088966723.1782312,2452205451.9623523
2023-09-26,2260313808.1831026,1511791540.898099,1455315279.6709213,436757341.93588924,338626608.7322203,996154937.6675162,2469851848.167922
2023-09-27,2289715554.857777,1542062906.3622334,1461182335.482088,436292687.8791362,306921244.8146593,934523135.7745992,2477500818.554191
2023-09-28,2297064104.446138,1544001375.8553116,1449765192.800042,427789900.88608325,324723401.9661731,813435978.5026008,2482212559.3795385
2023-09-29,2248160718.5167685,1488021065.4762695,1418738478.9537148,386691030.5518309,334630982.89654535,917885395.6016678,2441663295.1904073
2023-09-30,2196516361.912182,1467278926.6030204,1444099178.006329,383146628.3449335,318664645.7856774,910107878.7341247,2409476452.3735948
2023-10-01,2165030005.134402,1497829659.69896,1413540540.7833529,401603784.658548,333754122.8345332,922300809.1517195,2388680665.3785114
2023-10-02,2164122867.2203803,1494901674.3451219,1389327831.8035553,424293442.5398648,340050181.6779487,1004102117.3710132,2376246419.6622367
2023-10-03,2191319390.7915363,1469934450.991809,1421584672.3788557,392620762.29220235,346029560.80172294,1050077405.7487824,2398380136.302655
2023-10-04,2200886029.5744815,1499419035.900679,1435940817.8560166,393777838.774957,334722435.7617811,848830939.496968,2430384403.3916616
2023-10-05,2158024259.506018,1506860385.8588667,1396544342.1682944,402869744.468094,351301019.43997246,1029089488.0241399,2374387531.1394258
2023-10-06,2174059117.8313837,1499807130.8744192,1427538642.268239,400934664.35306567,313622684.1411097,969697383.3599682,2406673106.596987
2023-10-07,2171572223.047158,1486857682.5683143,1410367139.8450222,410623958.32244605,312842225.34128994,860936383.1163889,2407494975.463348
2023-10-08,2109405163.1134467,1450267504.1226573,1389770536.1055052,385073844.0824986,315181221.7963329,948044028.1035364,2367672360.3834414
2023-10-09,2082933855.6880438,1469683710.2225502,1362615181.8031197,432720230.8247516,324376708.62336975,1008099539.2259451,2334032618.0306582
2023-10-10,2111876752.783165,1493830459.724014,1359356862.854835,369524621.67796826,343018584.3294642,926222905.3670561,2350181852.5317693
2023-10-11,2089534577.2320771,1522468397.7235854,1371106349.2200072,393637849.3233058,313070563.42975414,890126953.4329251,2336812311.1209545
2023-10-12,2072970922.4145265,1502665174.37084,1356908788.8572598,395273344.895387,299749576.421661,1010354817.0544748,2324874909.8161764
2023-10-13,2095155370.840483,1540964716.9153647,1364273614.0565112,403970742.97217983,307385046.6560425,879405647.4538138,2330362431.9638534
2023-10-14,2075231310.7881703,1496784645.125821,1362249590.6428916,420061388.29567903,311539928.57527715,1120494073.4811382,2322560700.8477173
2023-10-15,2117041009.3199623,1589273323.7594287,1377853176.4848561,397815162.993847,318939717.2647307,925007903.1513274,2371892868.313901
2023-10-16,2111229527.6749084,1544334590.1509054,1386275477.200331,424597079.4469554,329223835.7322732,970038269.334438,2374570043.2090607
2023-10-17,2137880995.017743,1536064629.565881,1402438721.5340204,407046630.1580899,317857084.89263767,1034884231.4250653,2389506214.451367
2023-10-18,2167718271.2183695,1496373570.3289335,1441065324.454147,401793662.23712856,299100769.05592114,965910350.311286,2409610928.262891
2023-10-19,2153980359.3273396,1554955418.3482575,1409915354.3288293,410802695.92164385,303650192.41035515,952070330.1841931,2403744514.060947
2023-10-20,2131252152.9385464,1528147305.1527982,1389657376.6756988,447201223.6533043,308883319.855579,913594875.4029429,2394486036.299981
2023-10-21,2110071448.1524942,1496400876.2797768,1403220151.992976,409791273.3068756,336568750.7612982,884434814.7121091,2388128557.9411163
2023-10-22,2100404703.396717,1525306367.1375735,1377039969.4061434,426711131.9439189,326881400.8889076,823058914.2006077,2356219842.1737275
2023-10-23,2027170147.743083,1540211833.988766,1361765846.6854026,415450904.66108346,295499533.52395666,828973191.129946,2330865305.272184
2023-10-24,1988876984.109929,1493957463.9344249,1343956941.1588457,378142503.5235707,351551703.5936256,955892192.5415189,2291416832.3263583
2023-10-25,2005737011.142344,1522372576.014526,1350835031.837331,418087542.5992837,324951305.0326594,1036371899.8834181,2297815804.879207
2023-10-26,2060469264.1254256,1548194573.4629147,1357379742.5315776,391953705.2751126,317059682.13576835,953629268.2900581,2327818193.236999
2023-10-27,2030372778.1220129,1541766908.2124522,1356771038.392375,406509785.88728803,301699885.8174347,903128568.5201933,2332188166.892733
2023-10-28,2011837436.9023514,1527437094.7503173,1357011693.7193038,413280528.6555678,332982559.52064925,834829928.4244583,2312379907.8002157
2023-10-29,1996950943.5654213,1497219552.895155,1342607590.6770349,409141858.0314736,323275891.007939,1000098532.9946195,2285735614.6418395
2023-10-30,2009966432.2236454,1518946095.931635,1362318749.7328923,435787576.8842045,307959069.74145633,874658395.8143202,2303738794.5856104
2023-10-31,1998624065.1684194,1565124669.9542782,1358884274.7472696,405269032.83613074,307995851.56208426,975050639.150429,2288173801.6182094
2023-11-01,2034297072.6762056,1529790386.1193511,1349947415.0768967,415556090.336956,308806628.53396815,872227408.4803469,2322856751.1995263
2023-11-02,1997111384.7931058,1515106241.8070695,1343652400.2104592,407340511.56443346,294002342.7298035,837209045.3447373,2295378181.9714274
2023-11-03,1953629331.0801754,1471042642.7000823,1325642012.3344932,379152314.50797796,287922914.8785095,968000498.4156169,2254356752.138316
2023-11-04,1932543027.4793437,1518817137.1572597,1308855432.2236998,404144404.90715355,303644913.5751232,950733294.3743131,2234111334.132978
2023-11-05,1927769522.640738,1527935443.6109333,1324845357.774424,401594164.95971316,331100432.5265368,858611363.2625825,2237595154.1777363
2023-11-06,1920538807.9619122,1509842756.6212428,1324501219.1557453,418938150.7233259,306968207.67732775,1019719197.9139358,2241430161.7489543
2023-11-07,1953821017.9633334,1553571020.8179247,1336471275.7331486,407990112.83538043,342974771.8337696,924866616.5851916,2275900027.055991
2023-11-08,1979988093.5185556,1566828774.584896,1350981688.2067342,420372671.4726855,315718598.63052005,938025994.027592,2291229241.617767
2023-11-09,2004213821.1943467,1573850141.2901995,1381561275.8114939,415567754.16745514,282280324.8391485,901051642.6985649,2314411535.90067
2023-11-10,2011127317.730766,1551694454.047893,1368939831.6135793,410125647.49286133,339006552.48669827,873437219.1003077,2311684219.979619
2023-11-11,1997258632.4058454,1573262243.2207205,1372025544.2581108,427174136.3933572,328525150.23993516,878680585.8917868,2303876600.24308
2023-11-12,1988502797.2503128,1605542084.7579334,1360529691.8707201,389375552.37439144,295648530.5677836,840390451.6157182,2315104288.662328
2023-11-13,1995905012.6551392,1527737090.5991564,1330824791.623922,435443331.75334704,304638846.5355269,875342500.6442333,2282380484.5288672
2023-11-14,1949277940.4596424,1568686908.996985,1336780551.241967,433846146.2000871,332929557.0303095,855479361.6566316,2277194296.864766
2023-11-15,1943712433.7502155,1523537963.1120992,1347971972.8127716,402767412.1678444,319719125.5607788,794318342.15757,2273242753.3326297
2023-11-16,1897803761.9863856,1589825514.256181,1317465379.5083823,417673143.2754731,334319170.24438006,856746715.7463249,2214326853.2360263
2023-11-17,1903133544.3153603,1535032000.2855647,1325253276.9059546,404683317.93120545,319715373.43787646,824076361.4781461,2245420456.8631277
2023-11-18,1887425815.905085,1550839937.0270276,1296606466.3241725,416546402.7546536,297793137.7387746,932336934.8588768,2216693339.5551295
2023-11-19,1885183554.4871619,1556950852.656629,1319026603.6170855,430372660.5396979,314907019.5098717,977200871.7267106,2222626057.158147
2023-11-20,1937098565.0154583,1557299557.1989295,1326913780.3703306,431007620.0622416,316255401.88363713,815399435.1644998,2264932102.300472
2023-11-21,1913867552.5973182,1568054028.830352,1327390750.1388688,425047510.8762535,293967590.29320276,861127883.3265613,2247016868.1899033
2023-11-22,1896806942.0411599,1572417355.1653078,1332631273.68613,436020243.27787703,290319271.57854724,848687811.5329795,2239044080.176468
2023-11-23,1888173858.1746585,1555715085.129576,1301526022.4892373,450694204.5096128,315205783.1412646,877826032.7880214,2233981911.6891575
2023-11-24,1902634946.7732615,1598052353.299277,1303798330.0020638,448388936.19027776,329273861.47718316,946067757.03206,2231838155.3872495
2023-11-25,1921195793.56744,1589773696.4662707,1341121520.0976331,417374478.6551312,326848042.6916857,960838680.8653921,2268997927.7449565
2023-11-26,1955063729.6570303,1596688140.689262,1326233288.8859515,411317143.9272011,270721626.5906177,829356683.3017389,2289181594.1502156
2023-11-27,1894489725.8980696,1640109217.220417,1322522498.1277463,384845612.56065553,306268572.75225115,881377883.7282636,2248808983.576355
2023-11-28,1887235002.4035437,1579329887.0418122,1326920539.8582673,432653084.28166884,295262893.9991648,908329720.6288655,2249781749.855371
2023-11-29,1901067207.5150235,1635555274.1356757,1335696672.8187964,413550353.8584943,311199227.36821055,962642593.3798497,2244763929.157496
2023-11-30,1935443961.7059193,1568270912.1202657,1347383004.4869754,431434339.21122295,328138603.37525684,932797985.2682089,2282052971.4228396
2023-12-01,1943925744.1165185,1598293854.5282514,1362366410.7819726,444378879.0490651,301241186.14358866,1038772578.6347927,2286795219.3408012
2023-12-02,1990128831.0365958,1609908971.5065482,1363604774.7762501,402245232.61836195,293542377.0675971,929093431.3921088,2331405147.2630467
2023-12-03,1982613359.9920325,1624502551.0577927,1382552933.2954037,407710904.779787,296305721.44830275,921635259.4875463,2306242928.632116
2023-12-04,1966685504.707212,1647451502.3090055,1372527929.5237973,421521562.7177858,319927771.79884124,990188085.8599889,2321348770.628057
2023-12-05,2001539951.5870173,1672644450.380742,1383047496.5784047,414573562.97159666,310411159.4572292,958196531.1800345,2358036155.2389536
2023-12-06,2015458576.9291012,1646251483.0962167,1398659209.4119394,405794225.4363047,298552438.133323,954278367.7325491,2352763491.66378
2023-12-07,2019660759.7533762,1616691141.2773855,1400275536.9329813,407811405.7092644,307667942.2473018,950560155.7806748,2349701787.434258
2023-12-08,2003473959.8756332,1648659104.9217393,1383818027.9778976,457619112.1795863,310163418.4587772,880400660.8379714,2348664125.1351676
2023-12-09,1984033933.145107,1618502491.9486728,1385545990.3412313,416774974.3251184,302672982.5917858,950141856.4977136,2341466187.702961
2023-12-10,1982832530.9511898,1669541295.7176359,1392584161.0631294,418374686.9012375,305076611.67182744,840159924.4931372,2329848533.851393
2023-12-11,1970465232.1656508,1672310493.971395,1363308504.084135,409705337.78438157,286214415.52203923,862181272.2151223,2317222975.0177355
2023-12-12,1944300654.9784212,1670379195.6871812,1367981228.9558089,420482606.0554949,300153772.38505596,919702712.1588265,2314869078.842461
2023-12-13,1973820447.1972303,1672404185.169836,1385855408.852036,403389490.8062031,317300662.28684765,971571049.8775474,2313763625.8576536
2023-12-14,2003382287.7622857,1685792630.8645487,1401629529.548706,388487976.1978091,302107705.635992,1023762708.1618646,2336465351.3017645
2023-12-15,2015424816.7729826,1679612900.6250968,1411789232.6129582,426992157.0121121,320764244.24301136,847802866.5666511,2381343084.631883
2023-12-16,1980785658.0979545,1670499751.554424,1401811521.7053683,441847961.87279963,319702132.00676537,888341283.9605349,2351094324.9935794
2023-12-17,2005426527.7898872,1686996514.9222703,1393382896.9940546,421834427.3986639,326146184.61898214,979168384.6223143,2338643234.333205
