date,env reset start date,get state calculated portfolio value,action,mvo calculated current portfolio value,calculated optimized weights,current composition,agent weights updated to,current sortino ratio,target sortino ratio,current weights,target weights,current cumulative return,Distance penalty,Scaled Sortino diff,Reward,Reward no scale,dai ceilings
2023-11-21,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-11-16              322702252  ...              541331950
2023-11-17              321088741  ...              538625290
2023-11-18              319483297  ...              535932163
2023-11-19              317885881  ...              533252503
2023-11-20              316296452  ...              530586240

[732 rows x 8 columns]"
2023-11-21,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-12-16,,9083729302.464695,,,,,,,,,,,,,,,
2023-12-16,,,,9134599711.464695,,,,,,,,,,,,,
2023-12-16,,,,,"[0.1       0.05      0.5       0.1       0.01      0.0590488 0.02
 0.1609512]",,,,,,,,,,,,
2023-12-16,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-12-15 00:00:00, dtype: float64",,,,,,,,,,,
2023-12-16,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000124, 'ETH Vault_collateral_usd': 0.05000000000000549, 'stETH Vault_collateral_usd': 0.4999999999999993, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.059048803136769606, 'RWA Vault_collateral_usd': 0.01999999999999725, 'PSM Vault_collateral_usd': 0.1609511968632285}",,,,,,,,,,
2023-12-16,,,,,,,,-0.23021394712183366,,,,,,,,,
2023-12-16,,,,,,,,,2.3835529965559097,,,,,,,,
2023-12-16,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15455403380632468, 'ETH Vault_collateral_usd': 0.22063635850878655, 'stETH Vault_collateral_usd': 0.18387372776904942, 'Stablecoin Vault_collateral_usd': 0.035115303831039814, 'Altcoin Vault_collateral_usd': 0.04674448476118782, 'LP Vault_collateral_usd': 0.09281226253434913, 'RWA Vault_collateral_usd': 0.005568980645769661, 'PSM Vault_collateral_usd': 0.260694848143493}",,,,,,,
2023-12-16,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000124, 'ETH Vault_collateral_usd': 0.05000000000000549, 'stETH Vault_collateral_usd': 0.4999999999999993, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.059048803136769606, 'RWA Vault_collateral_usd': 0.01999999999999725, 'PSM Vault_collateral_usd': 0.1609511968632285}",,,,,,
2023-12-16,,,,,,,,,,,,0.9731061203494354,,,,,
2023-12-16,,,,,,,,,,,,,0.11298342507261058,,,,
2023-12-16,,,,,,,,,,,,,,2.6137669436777436e-05,,,
2023-12-16,,,,,,,,,,,,,,,-0.06297636870642034,,
2023-12-16,,,,,,,,,,,,,,,,-0.29321645349769077,
2023-12-16,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-12-11              284694460  ...              477574004
2023-12-12              283270987  ...              475186134
2023-12-13              281854632  ...              472810203
2023-12-14              280445359  ...              470446152
2023-12-15              279043132  ...              468093922

[757 rows x 8 columns]"
2023-12-16,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2024-01-10,,9160006738.58985,,,,,,,,,,,,,,,
2024-01-10,,,,9210877147.58985,,,,,,,,,,,,,
2024-01-10,,,,,"[0.1        0.05       0.5        0.1        0.01       0.05877391
 0.02       0.16122609]",,,,,,,,,,,,
2024-01-10,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2024-01-09 00:00:00, dtype: float64",,,,,,,,,,,
2024-01-10,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000038, 'ETH Vault_collateral_usd': 0.05000000000000114, 'stETH Vault_collateral_usd': 0.49999999999999983, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05877391198412511, 'RWA Vault_collateral_usd': 0.019999999999999397, 'PSM Vault_collateral_usd': 0.1612260880158742}",,,,,,,,,,
2024-01-10,,,,,,,,-0.17755498575281742,,,,,,,,,
2024-01-10,,,,,,,,,2.3297525952315747,,,,,,,,
2024-01-10,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1548232683306706, 'ETH Vault_collateral_usd': 0.2179173426088718, 'stETH Vault_collateral_usd': 0.18778331953628694, 'Stablecoin Vault_collateral_usd': 0.033501942719099946, 'Altcoin Vault_collateral_usd': 0.04803422503428225, 'LP Vault_collateral_usd': 0.09534721107426497, 'RWA Vault_collateral_usd': 0.005522862609595325, 'PSM Vault_collateral_usd': 0.25706982808692824}",,,,,,,
2024-01-10,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000038, 'ETH Vault_collateral_usd': 0.05000000000000114, 'stETH Vault_collateral_usd': 0.49999999999999983, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05877391198412511, 'RWA Vault_collateral_usd': 0.019999999999999397, 'PSM Vault_collateral_usd': 0.1612260880158742}",,,,,,
2024-01-10,,,,,,,,,,,,1.0043669557452473,,,,,
2024-01-10,,,,,,,,,,,,,0.11234053575286197,,,,
2024-01-10,,,,,,,,,,,,,,2.5073075809843922e-05,,,
2024-01-10,,,,,,,,,,,,,,,-0.10396507639472605,,
2024-01-10,,,,,,,,,,,,,,,,-0.2815451352233533,
2024-01-10,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2024-01-05              251163215  ...              421325454
2024-01-06              249907399  ...              419218827
2024-01-07              248657862  ...              417122733
2024-01-08              247414573  ...              415037119
2024-01-09              246177500  ...              412961933

[782 rows x 8 columns]"
2024-01-10,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2024-02-04,,9231417587.784647,,,,,,,,,,,,,,,
2024-02-04,,,,9282287996.784649,,,,,,,,,,,,,
2024-02-04,,,,,"[0.1        0.05       0.5        0.1        0.01       0.05909918
 0.02       0.16090082]",,,,,,,,,,,,
2024-02-04,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2024-02-03 00:00:00, dtype: float64",,,,,,,,,,,
2024-02-04,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000023, 'ETH Vault_collateral_usd': 0.05000000000000213, 'stETH Vault_collateral_usd': 0.4999999999999992, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000003, 'LP Vault_collateral_usd': 0.05909917843780987, 'RWA Vault_collateral_usd': 0.019999999999999005, 'PSM Vault_collateral_usd': 0.16090082156218946}",,,,,,,,,,
2024-02-04,,,,,,,,-0.12230822337295819,,,,,,,,,
2024-02-04,,,,,,,,,2.331146558266044,,,,,,,,
2024-02-04,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1533226734376924, 'ETH Vault_collateral_usd': 0.20958589994940113, 'stETH Vault_collateral_usd': 0.1979954258581242, 'Stablecoin Vault_collateral_usd': 0.03465188770137044, 'Altcoin Vault_collateral_usd': 0.04958530242012946, 'LP Vault_collateral_usd': 0.09801721046835621, 'RWA Vault_collateral_usd': 0.00548037391402005, 'PSM Vault_collateral_usd': 0.2513612262509059}",,,,,,,
2024-02-04,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000023, 'ETH Vault_collateral_usd': 0.05000000000000213, 'stETH Vault_collateral_usd': 0.4999999999999992, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000003, 'LP Vault_collateral_usd': 0.05909917843780987, 'RWA Vault_collateral_usd': 0.019999999999999005, 'PSM Vault_collateral_usd': 0.16090082156218946}",,,,,,
2024-02-04,,,,,,,,,,,,1.0388498915252617,,,,,
2024-02-04,,,,,,,,,,,,,0.10910637500756669,,,,
2024-02-04,,,,,,,,,,,,,,2.453454781639002e-05,,,
2024-02-04,,,,,,,,,,,,,,,-0.1013289578568719,,
2024-02-04,,,,,,,,,,,,,,,,-0.22366171577764649,
2024-02-04,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2024-01-30              221581273  ...              371701844
2024-01-31              220473366  ...              369843335
2024-02-01              219371000  ...              367994118
2024-02-02              218274145  ...              366154148
2024-02-03              217182774  ...              364323377

[807 rows x 8 columns]"
2024-02-04,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2024-02-29,,9036639832.466906,,,,,,,,,,,,,,,
2024-02-29,,,,9087510241.466906,,,,,,,,,,,,,
2024-02-29,,,,,"[0.1        0.05       0.5        0.1        0.01       0.05048717
 0.02       0.16951283]",,,,,,,,,,,,
2024-02-29,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2024-02-28 00:00:00, dtype: float64",,,,,,,,,,,
2024-02-29,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000053, 'LP Vault_collateral_usd': 0.050487165214418754, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.1695128347855823}",,,,,,,,,,
2024-02-29,,,,,,,,-0.1310606633563375,,,,,,,,,
2024-02-29,,,,,,,,,2.2443627438057066,,,,,,,,
2024-02-29,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15668759926720116, 'ETH Vault_collateral_usd': 0.20736714912568477, 'stETH Vault_collateral_usd': 0.21318385159352718, 'Stablecoin Vault_collateral_usd': 0.02948272466282908, 'Altcoin Vault_collateral_usd': 0.05708895303291694, 'LP Vault_collateral_usd': 0.07840626213077997, 'RWA Vault_collateral_usd': 0.005597837872894492, 'PSM Vault_collateral_usd': 0.2521856223141665}",,,,,,,
2024-02-29,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000053, 'LP Vault_collateral_usd': 0.050487165214418754, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.1695128347855823}",,,,,,
2024-02-29,,,,,,,,,,,,1.0355313298524236,,,,,
2024-02-29,,,,,,,,,,,,,0.10621016739164246,,,,
2024-02-29,,,,,,,,,,,,,,2.375423407162044e-05,,,
2024-02-29,,,,,,,,,,,,,,,-0.12717022182470264,,
2024-02-29,,,,,,,,,,,,,,,,-0.2582546394151118,
2024-02-29,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2024-02-24              195483484  ...              327922891
2024-02-25              194506067  ...              326283277
2024-02-26              193533537  ...              324651861
2024-02-27              192565869  ...              323028601
2024-02-28              191603040  ...              321413458

[832 rows x 8 columns]"
2024-02-29,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2024-03-21,,7875843936.639101,,,,,,,,,,,,,,,
2024-03-21,,,,7926714345.639101,,,,,,,,,,,,,
2024-03-21,,,,,"[0.1        0.05       0.5        0.1        0.01       0.05795473
 0.02       0.16204527]",,,,,,,,,,,,
2024-03-21,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2024-03-20 00:00:00, dtype: float64",,,,,,,,,,,
2024-03-21,,,,,,,"{'BTC Vault_collateral_usd': 0.100000000000001, 'ETH Vault_collateral_usd': 0.0500000000000031, 'stETH Vault_collateral_usd': 0.49999999999999944, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05795473043720061, 'RWA Vault_collateral_usd': 0.019999999999998217, 'PSM Vault_collateral_usd': 0.16204526956279935}",,,,,,,,,,
2024-03-21,,,,,,,,-0.3360798090674023,,,,,,,,,
2024-03-21,,,,,,,,,2.019798023135332,,,,,,,,
2024-03-21,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.14960091032486605, 'ETH Vault_collateral_usd': 0.17905490903598695, 'stETH Vault_collateral_usd': 0.23788060546865905, 'Stablecoin Vault_collateral_usd': 0.03629163580777797, 'Altcoin Vault_collateral_usd': 0.05905986231939925, 'LP Vault_collateral_usd': 0.09537279447899732, 'RWA Vault_collateral_usd': 0.006417590792581857, 'PSM Vault_collateral_usd': 0.23632169177173154}",,,,,,,
2024-03-21,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.100000000000001, 'ETH Vault_collateral_usd': 0.0500000000000031, 'stETH Vault_collateral_usd': 0.49999999999999944, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05795473043720061, 'RWA Vault_collateral_usd': 0.019999999999998217, 'PSM Vault_collateral_usd': 0.16204526956279935}",,,,,,
2024-03-21,,,,,,,,,,,,0.9130747296395566,,,,,
2024-03-21,,,,,,,,,,,,,0.09697433369456514,,,,
2024-03-21,,,,,,,,,,,,,,2.3558778322027343e-05,,,
2024-03-21,,,,,,,,,,,,,,,-0.2246860802951594,,
2024-03-21,,,,,,,,,,,,,,,,-0.5607894481408837,
2024-03-21,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2024-03-16              175952227  ...              295159272
2024-03-17              175072465  ...              293683476
2024-03-18              174197103  ...              292215058
2024-03-19              173326118  ...              290753983
2024-03-20              172459487  ...              289300213

[853 rows x 8 columns]"
