day,BTC Vault_collateral_usd,ETH Vault_collateral_usd,stETH Vault_collateral_usd,Stablecoin Vault_collateral_usd,Altcoin Vault_collateral_usd,LP Vault_collateral_usd,RWA Vault_collateral_usd,PSM Vault_collateral_usd,BTC Vault_collateral_usd_Status,ETH Vault_collateral_usd_Status,stETH Vault_collateral_usd_Status,Stablecoin Vault_collateral_usd_Status,Altcoin Vault_collateral_usd_Status,LP Vault_collateral_usd_Status,RWA Vault_collateral_usd_Status,PSM Vault_collateral_usd_Status,Daily Portfolio Value
2022-01-18 00:00:00+00:00,2251542882.614377,8532210315.421036,159753346.93511483,333762082.1233016,579679992.6576736,184599933.63505894,50870409.0,3894338089.449376,Open,Open,Open,Open,Open,Open,Open,Open,15986757051.835938
2022-01-19 00:00:00+00:00,2336134716.6314807,8481743493.26116,157814976.32891154,333762082.1233016,570949290.7454565,184637033.7191241,50870409.0,3919553761.730437,Open,Open,Open,Open,Open,Open,Open,Open,16035465763.539871
2022-01-20 00:00:00+00:00,2330565411.2287145,8472256750.6428585,166349124.91650409,333762082.1233017,582940704.0810264,185441334.91352564,50870409.0,3926268535.895235,Open,Open,Open,Open,Open,Open,Open,Open,16048454352.801167
2022-01-21 00:00:00+00:00,2067928529.6981945,6979571851.740572,133930789.39465849,333762082.1233016,508343818.71563494,180593477.47560143,50870409.0,4059992419.950246,Open,Open,Open,Open,Open,Open,Open,Open,14314993378.09821
2022-01-22 00:00:00+00:00,2041517966.2336051,6543489409.816148,122935055.66773497,324754335.6233016,419864376.8711824,175118208.47845742,50870409.0,4559857681.45332,Open,Open,Open,Open,Open,Open,Open,Open,14238407443.143747
2022-01-23 00:00:00+00:00,2030349786.5492928,6530432346.057243,135302314.98754406,324754335.6233016,431609845.4804099,172598247.15065885,50870409.0,4622571268.30904,Open,Open,Open,Open,Open,Open,Open,Open,14298488553.157492
2022-01-24 00:00:00+00:00,2214895725.942318,6438169452.005188,155404666.01402754,313456565.6233016,414667272.06177276,158668846.86786097,50870409.0,4777469776.559261,Open,Open,Open,Open,Open,Open,Open,Open,14523602714.07373
2022-01-25 00:00:00+00:00,2215807155.2663994,6544548625.108336,156928635.36451182,313456565.6233016,435863403.1621134,161025820.6303333,50870409.0,4840117337.754066,Open,Open,Open,Open,Open,Open,Open,Open,14718617951.909063
2022-01-26 00:00:00+00:00,2267217728.0619583,6547053299.734562,153371746.3187145,313456565.6233016,445323521.64204997,161356957.46156767,50870409.0,4917273233.506636,Open,Open,Open,Open,Open,Open,Open,Open,14855923461.34879
2022-01-27 00:00:00+00:00,2176273042.6486845,6331329965.379247,219619310.12276345,265213380.62330166,436743773.22686666,151533232.74751934,50870409.0,4784242347.513292,Open,Open,Open,Open,Open,Open,Open,Open,14415825461.261673
2022-01-28 00:00:00+00:00,2198340957.627217,6780564241.301129,224371533.10644022,265213380.62330166,446640920.81910217,151540551.89054948,50870409.000000015,4706315083.707739,Open,Open,Open,Open,Open,Open,Open,Open,14823857078.075478
2022-01-29 00:00:00+00:00,2325616916.4417357,7039014765.621579,223150741.66323635,265213380.62330163,451638676.2005977,158356425.16099715,50870409.0,4716886049.142438,Open,Open,Open,Open,Open,Open,Open,Open,15230747363.853886
2022-01-30 00:00:00+00:00,2309766159.4662337,6910836254.786088,244692003.6075765,265213380.62330166,464231641.8740367,158356425.16099718,50870409.0,4691453538.3236885,Open,Open,Open,Open,Open,Open,Open,Open,15095419812.841923
2022-01-31 00:00:00+00:00,2234789353.284081,7127157853.527602,252875711.599457,261209417.74330163,459682970.69005233,157083307.7406146,50870409.000000015,4693109582.958115,Open,Open,Open,Open,Open,Open,Open,Open,15236778606.543222
2022-02-01 00:00:00+00:00,2227721763.3800406,7399700317.529776,283448555.9453173,261209417.74330163,459392169.0137374,156046848.03623998,50870409.0,4675147413.497436,Open,Open,Open,Open,Open,Open,Open,Open,15513536894.145847
2022-02-02 00:00:00+00:00,2174280655.984022,7058612441.012456,282061048.1385441,261209417.74330166,449807229.1332803,156042463.00972894,50870409.000000015,4691474899.522862,Open,Open,Open,Open,Open,Open,Open,Open,15124358563.544197
2022-02-03 00:00:00+00:00,2130421721.5527205,6974606952.13592,269327695.6651334,261209417.74330163,439262726.7400009,155757693.87687784,50870409.000000015,4702085034.035798,Open,Open,Open,Open,Open,Open,Open,Open,14983541650.749752
2022-02-04 00:00:00+00:00,2376811366.6011653,7899468847.655323,298334927.33749264,261209417.74330163,457038653.916419,156855923.32692254,50870409.000000015,4728047924.528736,Open,Open,Open,Open,Open,Open,Open,Open,16228637470.10936
2022-02-05 00:00:00+00:00,2398075660.2224164,7899054917.619308,318376048.2778061,261207917.7433017,475803970.79563713,156873112.132602,50870409.000000015,4821093841.670636,Open,Open,Open,Open,Open,Open,Open,Open,16381355877.461708
2022-02-06 00:00:00+00:00,2392358856.4317703,7848317531.256633,322896962.3736645,261207917.7433017,474818384.48325664,156872691.06580922,50870409.000000015,4838152053.120742,Open,Open,Open,Open,Open,Open,Open,Open,16345494805.475178
2022-02-07 00:00:00+00:00,2506653362.51777,8215233068.059188,352294212.1388978,261207917.7433017,491970473.73265004,157623951.92903915,50870409.000000015,4884306605.362628,Open,Open,Open,Open,Open,Open,Open,Open,16920160000.483475
2022-02-08 00:00:00+00:00,2487311745.818885,8153137982.650773,407151563.68047506,261207917.7433017,489716175.75919175,157947158.81881973,50870409.000000015,5007810556.573248,Open,Open,Open,Open,Open,Open,Open,Open,17015153510.044693
2022-02-09 00:00:00+00:00,2553239658.7654033,8553458793.398985,432576046.6780694,261207917.7433017,485808111.7638375,157961903.11933732,50870409.000000015,5085164720.059095,Open,Open,Open,Open,Open,Open,Open,Open,17580287560.52803
2022-02-10 00:00:00+00:00,2533635598.44124,7942664825.793432,414217845.8983303,261207917.7433017,495229743.09979665,157961903.11933732,50870409.000000015,5128626716.990186,Open,Open,Open,Open,Open,Open,Open,Open,16984414960.085625
2022-02-11 00:00:00+00:00,2430238830.3889546,7461348403.984374,394902887.8171488,261207917.74330172,467330804.54211825,156679390.53731656,50870409.000000015,5168868582.040651,Open,Open,Open,Open,Open,Open,Open,Open,16391447226.053865
2022-02-12 00:00:00+00:00,2404447111.087777,7330708894.041011,394247017.0697024,261207917.7433017,456658045.1309937,156679390.53731656,50870409.000000015,5158563280.51386,Open,Open,Open,Open,Open,Open,Open,Open,16213382065.123962
2022-02-13 00:00:00+00:00,2446952293.9752216,7278769666.85259,397262827.9292712,261207917.7433017,456499351.6704301,155791487.82085237,50870409.000000015,5159309056.900814,Open,Open,Open,Open,Open,Open,Open,Open,16206663011.89248
2022-02-14 00:00:00+00:00,2421528321.7523255,7274361682.406986,395405011.9581909,261207917.7433017,450140573.3979479,157132288.39223838,50870409.000000015,5156537099.1938925,Open,Open,Open,Open,Open,Open,Open,Open,16167183303.844883
2022-02-15 00:00:00+00:00,2529728127.28306,7838287864.472457,431833955.10878515,261207917.7433017,457766341.41266,157607005.9964719,50870409.00000002,5277476572.718475,Open,Open,Open,Open,Open,Open,Open,Open,17004778193.73521
2022-02-16 00:00:00+00:00,2506174093.5804734,7844657802.058593,437723943.78210497,261207917.7433017,464516836.7646235,157607005.99647188,50870409.00000002,5242445559.329967,Open,Open,Open,Open,Open,Open,Open,Open,16965203568.255535
2022-02-17 00:00:00+00:00,2341618983.9977384,7277360838.749269,406087471.3185182,261207917.7433017,456546750.3358925,157735667.1756452,50870409.000000015,5156981996.530015,Open,Open,Open,Open,Open,Open,Open,Open,16108410034.85038
2022-02-18 00:00:00+00:00,2300215104.728853,6983251401.787895,385180123.97619486,261207917.7433017,443868811.1101919,157735667.1756452,50870409.000000015,5136802312.49527,Open,Open,Open,Open,Open,Open,Open,Open,15719131748.017351
2022-02-19 00:00:00+00:00,2287837352.7642517,6915514681.921931,392072701.9837296,261207917.7433017,445215427.33205324,156910531.195705,50870409.000000015,5173549999.125895,Open,Open,Open,Open,Open,Open,Open,Open,15683179021.06687
2022-02-20 00:00:00+00:00,2193898263.1712174,6635454985.054939,377400120.1326563,261207917.7433017,439900444.06091374,158855274.61639845,50870409.000000015,5165743001.02535,Open,Open,Open,Open,Open,Open,Open,Open,15283330414.804775
2022-02-21 00:00:00+00:00,2161485296.831988,6643409581.361328,378381062.3765373,261207917.7433017,414728651.0946568,158855274.61639845,50870409.000000015,5135290093.902639,Open,Open,Open,Open,Open,Open,Open,Open,15204228286.926847
2022-02-22 00:00:00+00:00,2155087128.2793593,6590909889.395221,372268350.4418742,261207917.7433017,395635835.92535245,158528478.27034196,50870409.00000002,5154308449.204677,Open,Open,Open,Open,Open,Open,Open,Open,15138816458.260124
2022-02-23 00:00:00+00:00,2204672668.728404,6702728346.206821,388503025.35760194,261207917.7433017,395635835.9253524,158927890.66125908,50870409.00000002,5128720308.899287,Open,Open,Open,Open,Open,Open,Open,Open,15291266402.522026
2022-02-24 00:00:00+00:00,2209319311.475642,6171151212.751747,461436949.04162174,261207917.7433017,365991862.2471214,157877043.02015993,50870409.000000015,5185097122.789563,Open,Open,Open,Open,Open,Open,Open,Open,14862951828.069157
2022-02-25 00:00:00+00:00,2174566674.530802,6156970275.323158,464740100.2347043,261207917.74330172,367230049.4825489,157865337.0537046,50870409.0,5185425433.38097,Open,Open,Open,Open,Open,Open,Open,Open,14818876196.749191
2022-02-26 00:00:00+00:00,2198716727.0684524,6480329016.930014,475519849.0456687,261207917.7433017,374260924.92279196,157865337.0537046,50870409.0,5184239508.424688,Open,Open,Open,Open,Open,Open,Open,Open,15183009690.188623
2022-02-27 00:00:00+00:00,2133673960.306849,5870436620.383677,456659115.2021618,261207917.7433017,371435637.0307384,157865337.0537046,50870409.0,5182053893.186177,Open,Open,Open,Open,Open,Open,Open,Open,14484202889.906609
2022-02-28 00:00:00+00:00,2319198732.5149837,6392612675.715648,483705510.30860627,261207917.7433017,375123505.0174472,157865337.0537046,50870409.000000015,5205468127.309846,Open,Open,Open,Open,Open,Open,Open,Open,15246052214.663536
2022-03-01 00:00:00+00:00,2470028866.9221854,6805355346.471955,482788710.88619846,260903883.2233017,384906743.0067303,159751775.37949848,50870409.000000015,5192913396.31123,Open,Open,Open,Open,Open,Open,Open,Open,15807519131.2011
2022-03-02 00:00:00+00:00,2247349695.861976,6819431833.814524,507077062.55404645,260903883.22330168,404302852.13850445,159751775.37949848,50870409.0,5212148797.609846,Open,Open,Open,Open,Open,Open,Open,Open,15661836309.581697
2022-03-03 00:00:00+00:00,2174219019.482574,6465541784.178957,468743453.6611376,260903883.22330168,417199255.25628066,160399357.4167162,50870409.0,5228250659.704773,Open,Open,Open,Open,Open,Open,Open,Open,15226127821.92374
2022-03-04 00:00:00+00:00,2091040128.8582191,6007429464.496682,442578057.7509178,260903883.22330168,401894808.3699627,159222949.91768125,50870409.0,5316740671.807024,Open,Open,Open,Open,Open,Open,Open,Open,14730680373.423788
2022-03-05 00:00:00+00:00,1997251008.6407382,6083693993.053483,450338051.2775566,260903883.2233017,401007655.4234632,157884001.77284136,50870409.0,5302309822.379422,Open,Open,Open,Open,Open,Open,Open,Open,14704258824.770805
2022-03-06 00:00:00+00:00,1971267358.648238,6008444806.541592,444233571.5915577,260903883.22330168,378890981.04423034,157884001.77284136,50870409.0,5309574278.01295,Open,Open,Open,Open,Open,Open,Open,Open,14582069289.83471
2022-03-07 00:00:00+00:00,1944985590.0859966,5625973847.351824,416723564.23362267,260903883.2233017,364257906.8918587,156994004.77518165,50870409.0,5337782381.280748,Open,Open,Open,Open,Open,Open,Open,Open,14158491586.842533
2022-03-08 00:00:00+00:00,2018643395.4302545,5838645672.416786,436768138.09857255,260903883.22330168,370557409.9649488,157276902.87102914,50870409.0,5343250959.75002,Open,Open,Open,Open,Open,Open,Open,Open,14476916770.754913
2022-03-09 00:00:00+00:00,2161104951.887596,6116108704.426946,455131146.16785866,260903883.2233017,374446011.3883125,157265271.52574757,50870409.000000015,5379219722.494483,Open,Open,Open,Open,Open,Open,Open,Open,14955050100.114246
2022-03-10 00:00:00+00:00,2015133282.7903404,5930943471.627056,438984674.752794,260903883.2233017,367563286.14701724,164817549.04911184,50870409.000000015,5369029024.123442,Open,Open,Open,Open,Open,Open,Open,Open,14598245580.713062
2022-03-11 00:00:00+00:00,2017406939.7860537,5839097283.319387,433313062.52270633,260903883.2233017,368421549.2728837,164489195.0919435,50870409.0,5380454442.515664,Open,Open,Open,Open,Open,Open,Open,Open,14514956764.731941
2022-03-12 00:00:00+00:00,2011020264.7262886,5873167801.704977,436580488.6658776,260903883.22330168,368425679.17111254,164489195.0919435,50870409.0,5387339742.052022,Open,Open,Open,Open,Open,Open,Open,Open,14552797463.635525
2022-03-13 00:00:00+00:00,1998141923.9119244,5829477151.717343,431970320.75658524,260903883.2233017,368423138.56773937,164511787.8444337,50870409.0,5375725630.917527,Open,Open,Open,Open,Open,Open,Open,Open,14480024245.938854
2022-03-14 00:00:00+00:00,1990710298.9611926,5755947731.776117,400865453.01653886,260903883.22330168,363051704.7353643,164595359.42947578,50870409.0,5379277625.662297,Open,Open,Open,Open,Open,Open,Open,Open,14366222465.804287
2022-03-15 00:00:00+00:00,2036014830.7328439,5953637862.310743,411652238.8375022,260903883.2233017,366554654.796541,164615334.62416735,50870409.0,5384520550.730031,Open,Open,Open,Open,Open,Open,Open,Open,14628769764.25513
2022-03-16 00:00:00+00:00,2084039640.2472212,6242717959.823471,420626687.19499934,260903883.2233017,366554654.796541,164630717.14388824,50870409.0,5381709397.26213,Open,Open,Open,Open,Open,Open,Open,Open,14972053348.691551
2022-03-17 00:00:00+00:00,2095098055.1846375,6386264583.639027,456212097.4844789,260903883.22330168,366554654.796541,164640512.16569257,50870409.000000015,5436131044.216233,Open,Open,Open,Open,Open,Open,Open,Open,15216675239.709911
2022-03-18 00:00:00+00:00,2159030008.655095,6792843280.095321,490995291.8757614,260903883.22330168,383879398.1648195,165263674.61398834,50870409.0,5460183416.531925,Open,Open,Open,Open,Open,Open,Open,Open,15763969362.160212
2022-03-19 00:00:00+00:00,2161605438.9010186,6775115688.699172,479977170.8839963,260903883.2233017,393056788.28771406,165117673.09602344,50870409.0,5464044218.454381,Open,Open,Open,Open,Open,Open,Open,Open,15750691270.545609
2022-03-20 00:00:00+00:00,2127265843.8549757,6545574826.090401,462194634.0611904,260903883.2233017,388854079.3029557,174103555.3027454,50870409.0,5457638554.710879,Open,Open,Open,Open,Open,Open,Open,Open,15467405785.546448
2022-03-21 00:00:00+00:00,2117994953.0303621,6684257958.415853,470821758.04070055,260903883.22330168,389253965.9388455,173988999.25146693,50870409.0,5450325614.19151,Open,Open,Open,Open,Open,Open,Open,Open,15598417541.092037
2022-03-22 00:00:00+00:00,2206285901.760135,6884513048.859186,486187901.65171015,260903883.2233017,396633970.999015,174044324.24107853,50870409.0,5422759191.10206,Open,Open,Open,Open,Open,Open,Open,Open,15882198630.836489
2022-03-23 00:00:00+00:00,2157786405.643144,6802612660.260284,479371452.0673778,260903883.22330168,392494167.6842707,174169755.10194767,50870409.000000015,5382681252.610118,Open,Open,Open,Open,Open,Open,Open,Open,15700889985.590443
2022-03-24 00:00:00+00:00,2252129556.1264176,7128007037.255611,497750919.51514435,260903883.2233017,408999330.6644263,174169755.10194767,50870409.0,5245639622.007775,Open,Open,Open,Open,Open,Open,Open,Open,16018470512.894623
2022-03-25 00:00:00+00:00,2267380764.096687,7115676338.816361,499385096.9244609,260903883.22330168,411184764.73740995,174806827.80157492,50870409.0,5187061822.730842,Open,Open,Open,Open,Open,Open,Open,Open,15967269907.330635
2022-03-26 00:00:00+00:00,2266294748.959341,7168550357.96352,504655216.4245637,260903883.22330168,411184764.73740995,169654081.43957472,50870409.0,5154124691.386972,Open,Open,Open,Open,Open,Open,Open,Open,15986238153.134684
2022-03-27 00:00:00+00:00,2347231393.284025,7434514200.828468,525066554.4546036,260903883.22330168,407510589.45548576,172324393.5476283,50870409.0,5164540730.183986,Open,Open,Open,Open,Open,Open,Open,Open,16362962153.977497
2022-03-28 00:00:00+00:00,2359543148.1632004,7785067100.395112,551148745.1369393,260903883.22330168,421263492.07854474,173100371.84560403,50870409.0,5131343474.905248,Open,Open,Open,Open,Open,Open,Open,Open,16733240624.747948
2022-03-29 00:00:00+00:00,2341444981.3101864,7790649711.199554,561676153.409643,260903883.22330168,421263492.07854474,172597992.04412845,50870409.0,5088699501.116208,Open,Open,Open,Open,Open,Open,Open,Open,16688106123.381565
2022-03-30 00:00:00+00:00,2358614456.664516,7757773739.677498,559856555.978573,260803883.22330165,430899705.1338481,172737222.33696175,50870409.000000015,5076759410.304039,Open,Open,Open,Open,Open,Open,Open,Open,16668315382.318737
2022-03-31 00:00:00+00:00,1365400510.7172797,6361814826.537882,545793120.9235901,260803883.22330168,439016722.9403216,172342072.70121458,50870409.0,5048413381.524715,Open,Open,Open,Open,Open,Open,Open,Open,14244454927.568304
2022-04-01 00:00:00+00:00,1390493568.4660282,7208507695.357173,575989436.4276836,260803883.22330168,439016722.9403217,172151988.37150526,50870409.0,4980042668.554242,Open,Open,Open,Open,Open,Open,Open,Open,15077876372.340252
2022-04-02 00:00:00+00:00,1400419285.6354449,7215667775.390999,555186481.1336101,260803883.22330165,436198033.87932575,172638647.72504428,50870409.0,4865408242.110842,Open,Open,Open,Open,Open,Open,Open,Open,14957192758.098566
2022-04-03 00:00:00+00:00,1402141798.6575522,7289739848.227504,593549178.3979998,260803883.22330168,440773918.18696415,172638647.72504425,50870409.0,4850378403.16381,Open,Open,Open,Open,Open,Open,Open,Open,15060896086.582172
2022-04-04 00:00:00+00:00,1384898373.288356,7270632895.989322,593016228.1091877,260803883.22330168,457804331.70028937,172781921.10012636,50870409.0,4834204831.631306,Open,Open,Open,Open,Open,Open,Open,Open,15025012874.041887
2022-04-05 00:00:00+00:00,1382105907.4948106,7174793223.576924,590617045.7803655,260803883.22330168,457452899.3193394,172716756.42252567,50870409.0,4782331735.653316,Open,Open,Open,Open,Open,Open,Open,Open,14871691860.470581
2022-04-06 00:00:00+00:00,1339856288.2335773,6693194594.667971,547481871.9608904,260803883.22330168,436674655.2396446,172663324.3203413,50870409.0,4711077111.784552,Open,Open,Open,Open,Open,Open,Open,Open,14212622138.430279
2022-04-07 00:00:00+00:00,1320586899.175815,7005496467.168271,544201752.7112961,260803883.22330165,433619387.9636496,172664620.4314896,50870409.0,4687441431.958152,Open,Open,Open,Open,Open,Open,Open,Open,14475684851.631973
2022-04-08 00:00:00+00:00,1313968787.7778308,7110600073.8068075,552453002.2339588,260803883.22330165,433072730.3804383,172660052.18952218,50870409.0,4644477233.561383,Open,Open,Open,Open,Open,Open,Open,Open,14538906172.17324
2022-04-09 00:00:00+00:00,1291609214.8707404,7050407411.653519,559366816.5183715,260803883.22330165,433112782.0741372,161864415.44218364,50870409.0,4644895355.811416,Open,Open,Open,Open,Open,Open,Open,Open,14452930288.59367
2022-04-10 00:00:00+00:00,1297272902.255903,7182919273.563044,567426565.1444606,260803883.22330168,432664327.82062966,169012705.05742756,50870409.0,4639322768.345363,Open,Open,Open,Open,Open,Open,Open,Open,14600292834.41013
2022-04-11 00:00:00+00:00,1204092113.0839162,6372723855.378069,530632856.18174005,260803883.22330168,395634374.2901339,168497292.4577798,50870409.0,4568186488.041106,Open,Open,Open,Open,Open,Open,Open,Open,13551441271.656044
2022-04-12 00:00:00+00:00,1202665794.7813544,6436542021.758452,528540308.46041536,260803883.22330168,394855345.52255934,168113460.1932948,50870409.0,4530253767.637006,Open,Open,Open,Open,Open,Open,Open,Open,13572644990.576382
2022-04-13 00:00:00+00:00,1227610143.9954052,6578838488.086539,492399275.8014785,260803883.22330165,394726571.9350413,168235133.09222153,50870409.0,4515996358.576413,Open,Open,Open,Open,Open,Open,Open,Open,13689480263.7104
2022-04-14 00:00:00+00:00,1215703637.7451494,6384063039.313578,475844828.71436167,260803883.22330168,393976255.65611386,163449663.10496646,50870409.0,4471319515.804447,Open,Open,Open,Open,Open,Open,Open,Open,13416031232.561918
2022-04-15 00:00:00+00:00,1228147215.1008852,6438308539.299629,481476989.9977814,260803883.22330168,392180278.754608,147045442.26459765,50870409.0,4474593305.397978,Open,Open,Open,Open,Open,Open,Open,Open,13473426063.03878
2022-04-16 00:00:00+00:00,1255103349.010338,6438469234.036293,484303017.25400114,260803883.22330165,392183205.2688263,164435593.5375522,50870409.0,4454072172.369642,Open,Open,Open,Open,Open,Open,Open,Open,13500240863.699955
2022-04-17 00:00:00+00:00,1259752561.6844087,6460643014.515816,489467751.3000623,260803883.22330168,376489031.15903723,163413579.8478147,50870409.0,4414661982.69104,Open,Open,Open,Open,Open,Open,Open,Open,13476102213.42148
2022-04-18 00:00:00+00:00,1319666007.8527472,6428563236.643418,476727782.38201594,260803883.22330165,370217562.91485685,163413579.84781468,50870409.000000015,4389258109.489207,Open,Open,Open,Open,Open,Open,Open,Open,13459520571.353363
2022-04-19 00:00:00+00:00,1358369988.8734381,6569393894.302271,498479536.8412731,255830784.97025904,370217562.91485685,163415474.35328117,50870409.000000015,4357691786.061188,Open,Open,Open,Open,Open,Open,Open,Open,13624269437.316566
2022-04-20 00:00:00+00:00,1398575778.3270717,6475772782.072756,492977803.96080613,236289856.45785823,371970292.0765497,161088149.46268028,50870409.0,4373863126.850966,Open,Open,Open,Open,Open,Open,Open,Open,13561408198.20869
2022-04-21 00:00:00+00:00,1427126683.4210508,6458557609.473151,486330002.4471442,234288170.33675244,371887084.811782,161167319.89324322,50870409.0,4348162744.644335,Open,Open,Open,Open,Open,Open,Open,Open,13538390024.02746
2022-04-22 00:00:00+00:00,1364556213.9547668,6294679420.111969,484573377.50462687,234288170.33675247,371887084.811782,163335788.2594513,50870409.0,4310398431.90031,Open,Open,Open,Open,Open,Open,Open,Open,13274588895.879658
2022-04-23 00:00:00+00:00,1362208530.8822637,6274681085.033481,476011730.0555267,234288170.33675244,369341446.394781,162464985.51353616,50870409.0,4308487684.351035,Open,Open,Open,Open,Open,Open,Open,Open,13238354041.567375
2022-04-24 00:00:00+00:00,1361105266.0817428,6231059665.270095,471877055.349803,234288170.33675244,368214027.95385385,162464985.51353616,50870409.0,4306570985.153132,Open,Open,Open,Open,Open,Open,Open,Open,13186450564.658916
2022-04-25 00:00:00+00:00,1283209959.2864172,6355143063.633028,479012852.11524594,234288170.33675244,365436061.0973867,162246587.51178387,50870409.0,4280836471.912457,Open,Open,Open,Open,Open,Open,Open,Open,13211043574.89307
2022-04-26 00:00:00+00:00,1273103753.1730516,6110163243.033556,466129924.5937485,234288170.33675244,355612554.4434098,162979377.5591892,50870409.0,4246965125.7079935,Open,Open,Open,Open,Open,Open,Open,Open,12900112557.847702
2022-04-27 00:00:00+00:00,1305621755.4765992,6180801066.728799,479698659.97945815,234288170.33675244,353469146.3196802,162821367.7527105,50870409.0,4209339713.737932,Open,Open,Open,Open,Open,Open,Open,Open,12976910289.331932
2022-04-28 00:00:00+00:00,1304358647.3660448,6383906256.858907,481773418.5855778,234288170.33675244,355927275.31728655,162839257.5738286,50870409.0,4194000487.81648,Open,Open,Open,Open,Open,Open,Open,Open,13167963922.854877
2022-04-29 00:00:00+00:00,1271054051.350132,6017717602.183971,467317091.2138467,234288170.33675244,348230803.30429065,162839257.5738286,50870409.0,4112212535.2169967,Open,Open,Open,Open,Open,Open,Open,Open,12664529920.17982
2022-04-30 00:00:00+00:00,1265686538.7068052,6013457074.6951065,467816141.0097007,234288170.33675247,332392861.4651438,162549646.92627132,50870409.0,4096609870.5466127,Open,Open,Open,Open,Open,Open,Open,Open,12623670712.686394
2022-05-01 00:00:00+00:00,1251826315.5858269,5929876612.770666,467298748.01378083,234288170.33675247,328399624.5735827,167360184.2770988,50870409.0,4080457418.5845857,Open,Open,Open,Open,Open,Open,Open,Open,12510377483.142294
2022-05-02 00:00:00+00:00,1292443677.6289022,6180337761.844762,474823935.5486928,234288170.33675244,324082824.8568604,167483564.76353842,50870409.0,4002324335.5128016,Open,Open,Open,Open,Open,Open,Open,Open,12726654679.492311
2022-05-03 00:00:00+00:00,1289229742.6121418,6078097521.979722,471304688.7234378,234288170.33675244,303439432.28376424,167483564.7635384,50870409.0,3951580738.683679,Open,Open,Open,Open,Open,Open,Open,Open,12546294268.383036
2022-05-04 00:00:00+00:00,1326595752.2902744,6277016496.362528,495292898.46171546,234288170.33675244,310648955.0491298,169041454.4971172,50870409.0,3859623744.747129,Open,Open,Open,Open,Open,Open,Open,Open,12723377880.744648
2022-05-05 00:00:00+00:00,1213019388.6134598,6054320820.406177,461820182.8420484,234288170.33675244,303998328.06447905,164434260.5641819,50870409.0,3800683462.967313,Open,Open,Open,Open,Open,Open,Open,Open,12283435022.79441
2022-05-06 00:00:00+00:00,1209115232.2328367,6173934028.922499,456552134.5656738,234284150.33675244,296986124.6481159,164421113.89168763,50870409.0,3723779386.031711,Open,Open,Open,Open,Open,Open,Open,Open,12309942579.629276
2022-05-07 00:00:00+00:00,1201050512.7593005,6105631344.5996,487247611.1809685,234284150.33675244,293800262.0292318,164421113.89168766,50870409.0,3581878569.721129,Open,Open,Open,Open,Open,Open,Open,Open,12119183973.51867
2022-05-08 00:00:00+00:00,1155601629.4704525,5804201087.679945,449890254.8927721,234284150.33675244,285101415.351772,163923350.05972603,50870409.0,3318517827.546621,Open,Open,Open,Open,Open,Open,Open,Open,11462390124.338041
2022-05-09 00:00:00+00:00,1735142914.8252864,5244105662.305693,408163584.5106674,234144150.33675247,240446868.5231951,160993672.3594098,50870409.0,3193097963.436731,Open,Open,Open,Open,Open,Open,Open,Open,11266965225.297737
2022-05-10 00:00:00+00:00,1715634145.706575,5346998411.78265,412356246.58159953,234144150.33675247,253480448.45758986,161798910.38985288,50870409.0,3072155204.3090377,Open,Open,Open,Open,Open,Open,Open,Open,11247437926.564058
2022-05-11 00:00:00+00:00,1598755743.9992769,4775431490.613537,366563963.2911178,234144150.33675247,231447937.00559542,142758713.91753915,50870409.0,2397022075.7235856,Open,Open,Open,Open,Open,Open,Open,Open,9796994483.887405
2022-05-12 00:00:00+00:00,1651065429.0911047,4401473448.215977,328302296.45717305,234144150.33675247,248017690.61726078,139506250.7499949,50870409.0,2363151865.0400696,Open,Open,Open,Open,Open,Open,Open,Open,9416531539.508333
2022-05-13 00:00:00+00:00,1793870265.973818,4666537758.365104,346757644.5807283,234144150.33675247,281078953.8838196,140634951.07401997,50870409.000000015,2424106032.374521,Open,Open,Open,Open,Open,Open,Open,Open,9938000165.588764
2022-05-14 00:00:00+00:00,1757989886.99871,4575125306.475596,341646275.1058436,234144150.33675247,286738111.52325934,158500876.30712873,50870409.000000015,2377166835.8389816,Open,Open,Open,Open,Open,Open,Open,Open,9782181851.586273
2022-05-15 00:00:00+00:00,1845318422.2783313,4841545202.988898,364522681.0116095,233744057.9167525,294855329.8107253,168015367.78367892,50870409.000000015,2387435353.161745,Open,Open,Open,Open,Open,Open,Open,Open,10186306823.95174
2022-05-16 00:00:00+00:00,1717494655.7720115,4534380653.104643,342176409.4457061,233744057.9167525,287528307.63441443,179068280.403319,50870409.0,2410559029.2828507,Open,Open,Open,Open,Open,Open,Open,Open,9755821802.559698
2022-05-17 00:00:00+00:00,1764865986.93142,4651770761.355408,342181962.9716573,233744057.9167525,289190245.66802245,179250564.8230675,50870409.00000001,2531971016.1105466,Open,Open,Open,Open,Open,Open,Open,Open,10043845004.776875
2022-05-18 00:00:00+00:00,1689983754.0968297,4441328791.301835,317070005.97452205,233744057.91675246,286301232.8103755,179250564.8230675,50870409.0,2513824951.6658416,Open,Open,Open,Open,Open,Open,Open,Open,9712373767.589224
2022-05-19 00:00:00+00:00,1756193835.703313,4503775491.739353,324451939.4942726,233744057.91675246,286308957.87683076,224717069.89462283,50870409.0,2513185927.379229,Open,Open,Open,Open,Open,Open,Open,Open,9893247689.004374
